file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
61-70968-0033,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0033.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0033_inference.wav,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT," Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout."," Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout.",0.0,0.0,0.0,4.120100975036621,2.641613721847534,0.9698758143786094
61-70968-0048,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0048.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0048_inference.wav,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT, and Henry might return to England at any moment., and henry might return to england at any moment,0.0,0.0,0.0,3.681401014328003,2.3618767261505127,0.937940036380337
61-70968-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0007.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0007_inference.wav,SISTER NELL DO YOU HEAR THESE MARVELS," Sister Nell, do you hear these marvels?"," Sister Nell, do you hear these marvels?",0.0,0.0,0.0,3.23862624168396,2.338397026062012,0.8888273005556029
61-70968-0055,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0055.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0055_inference.wav,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES," Robin was glad when, at length, they were left to their own devices."," Robin was glad when, at length, they were left to their own devices.",0.0,0.0,0.0,3.997562885284424,2.9317493438720703,0.9392405953845752
61-70968-0039,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0039.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0039_inference.wav,AND MINE IS WILL STUTELEY SHALL WE BE COMRADES, And mine is Will Stutley. Shall we be comrades?," And mine is Will Stutley. Shall we become, Rads?",0.1111111111111111,0.5555555555555556,0.4444444444444445,4.16831111907959,2.733945369720459,0.9150575807755348
61-70968-0049,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0049.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0049_inference.wav,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN, have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strongly just then, have your will child if the boy also wills it montvich answered feeling too ill to oppose anything very strongly just then,0.0909090909090909,0.1363636363636363,0.0454545454545454,3.78342342376709,2.6624999046325684,0.948119037673514
61-70968-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0020.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0020_inference.wav,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM," ""'Shame on you, citizens!' cried he. ""'I blush for my fellows of Nottingham!'"," ""'Shame on you, citizens!' cried he. ""'I blush for my fellows of Nottingham!'",0.0,0.0,0.0,3.6847951412200928,2.451693058013916,0.955196084953456
61-70968-0035,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0035_inference.wav,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM," Taking advantage of this, the squire's few men redoubled their efforts, and, encouraged by Robbins and the little stroller's cries, fought their way to him.", taking advantage of this the squire's few men redoubled their efforts and encouraged by robin's and the little stroller's cries fought their way to him,0.04,0.0,-0.04,3.987759590148926,2.497135877609253,0.9567678066484956
61-70968-0060,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0060.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0060_inference.wav,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS, No thanks. I am glad to give you such easy happiness.," No, thanks. I am glad to give you such easy happiness.",0.0,0.0,0.0,4.09153938293457,2.622245073318481,0.9488037167580036
61-70968-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0000.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0000_inference.wav,HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT," He began a confused complaint against the wizard, who had vanished behind the curtain on the left."," He began a confused complaint against the wizard, who had vanished behind the curtain on the left.",0.0,0.0,0.0,4.013506889343262,2.31598162651062,0.9541948628454938
61-70968-0053,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0053.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0053_inference.wav,HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY," ""'He is my esquire, Excellency,' returned Robin with dignity."," ""'He is my esquire, Excellency,' returned Robin with dignity.",0.0,0.0,0.0,4.147061347961426,2.631972074508667,0.9354928682718788
61-70968-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0024.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0024_inference.wav,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION," spoke the squire, losing all patience. And it was to you that I gave another person consolation.", spoke the squire losing all patience and it was to you that I gave another person consolation,0.2222222222222222,0.2222222222222222,0.0,3.804474353790283,2.377681016921997,0.9202567770617528
61-70968-0057,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0057.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0057_inference.wav,THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT," These escapades are not for old Gamewell, lad. His day has come to twilight."," These escapades are not for old Gamewell, lad. His day has come to twilight.",0.0,0.0,0.0,3.584204196929932,2.259099245071411,0.9516559531905792
61-70968-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0004.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0004_inference.wav,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID, Also there was a stripling page who turned into a maid., Also there was a stripling page who turned into a maid.,0.0,0.0,0.0,3.903008937835693,2.2618672847747803,0.9474047578505986
61-70968-0030,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0030_inference.wav,NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT," Now be silent on your lives, he began, but the captured apprentice set up an instant shout."," Now be silent on your lives, he began, but the captured apprentice set up an instant shout.",0.0,0.0,0.0,3.82673978805542,2.440480709075928,0.961856933501136
61-70968-0045,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0045.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0045_inference.wav,PRAY FOLLOW US WITH MINE AND MY LORD SHERIFF'S MEN," Pray follow us, with mine and my Lord Sheriff's men."," Pray follow us, with mine and my Lord Sheriff's men.",0.0,0.0,0.0,4.076301097869873,2.852482557296753,0.9469285983411876
61-70968-0027,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0027.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0027_inference.wav,ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES," Robin and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves."," Robin and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves.",0.0,0.0,0.0,4.004368782043457,2.780959367752075,0.9605103808465438
61-70968-0025,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0025.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0025_inference.wav,COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER," Come to me, men! Here! Here!"" He raised his voice still louder.", come to me men here here he raised his voice still louder,0.0,0.0,0.0,4.241084098815918,2.677873373031616,0.9565963059651654
61-70968-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0005.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0005_inference.wav,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED," This was so, sweet lady, sir, and in some manner I do think she died."," This was so, sweet lady, sir, and in some manner I do think she died.",0.125,0.125,0.0,4.170219898223877,2.2710793018341064,0.9034439082804356
61-70968-0061,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0061_inference.wav,YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL," ""'You are a worthy leech, Will,' presently whispered Robin. ""'The wine has worked a marvel.'"," ""'You are a worthy leech, Will,' presently whispered Robin. ""'The wine has worked a marvel.'",0.0,0.0,0.0,3.476914644241333,2.185384511947632,0.9215016628364086
61-70968-0037,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0037.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0037_inference.wav,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY," ""'What is your name, lording?' asked the little stroller presently."," ""'What is your name, lording?' asked the little stroller presently.",0.0,0.0,0.0,3.647509813308716,2.1080965995788574,0.8975745047529302
61-70968-0034,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0034.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0034_inference.wav,A MONTFICHET A MONTFICHET GAMEWELL TO THE RESCUE," Amont Vichy, Amont Vichy, game well to the rescue!"," Amont Vichy, Amont Vichy, game well to the rescue!",1.0,1.0,0.0,3.747514247894287,2.493560552597046,0.9550912976472582
61-70968-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0001_inference.wav,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD," Give not so earnest a mind to these mummeries, child."," Give not so earnest a mind to these mummeries, child.",0.0,0.0,0.0,3.635585308074951,2.510455846786499,0.9614374339893804
61-70968-0047,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0047.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0047_inference.wav,MASTER MONCEUX THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting."," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting.",0.1333333333333333,0.1333333333333333,0.0,4.284754753112793,2.8218369483947754,0.9576105428302552
61-70968-0026,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0026_inference.wav,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES, The strollers took their part in it with hearty zest now that they had some chance of beating off their foes., The strollers took their part in it with hearty zest now that they had some chance of beating off their foes.,0.0,0.0,0.0,4.106229782104492,2.7075986862182617,0.9689940122485896
61-70968-0051,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0051.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0051_inference.wav,BEG ME A ROOM OF THE SHERIFF CHILD QUICKLY," Make me a room of the sheriff, child, quickly."," Make me a room of the sheriff, child, quickly.",0.4444444444444444,0.4444444444444444,0.0,3.5489063262939453,2.7373270988464355,0.9676766991789926
61-70968-0056,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0056.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0056_inference.wav,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS, The wine did certainly bring back the color to the squire's cheeks., The wine did certainly bring back the color to the squire's cheeks.,0.0,0.0,0.0,4.2903313636779785,2.702065706253052,0.9557378570091664
61-70968-0041,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0041.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0041_inference.wav,I LIKE YOU WILL YOU ARE THE SECOND WILL THAT I HAVE MET AND LIKED WITHIN TWO DAYS IS THERE A SIGN IN THAT, i like you will you are the second will that i have met and liked within two days is there a sign in that, i like you will you are the second will that i have met and liked within two days is there a sign in that,0.0,0.0,0.0,4.229250431060791,2.776265859603882,0.9189865760250058
61-70968-0043,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0043.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0043_inference.wav,FRIENDS SAID MONTFICHET FAINTLY TO THE WRESTLERS BEAR US ESCORT SO FAR AS THE SHERIFF'S HOUSE," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'"," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'",0.0,0.0,0.0,3.6832833290100098,2.621243476867676,0.916161892195064
61-70968-0022,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0022.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0022_inference.wav,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE," ""'Tis fine for you to talk, old man,"" answered the lean, sullen apprentice."," ""'Tis fine for you to talk, old man,"" answered the lean, sullen apprentice.",0.0,0.0,0.0,4.014615058898926,2.527007818222046,0.9290157626633184
61-70968-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0017_inference.wav,I COULD NOT SEE MY BOY INJURED EXCELLENCE FOR BUT DOING HIS DUTY AS ONE OF CUMBERLAND'S SONS," I could not see my boy injured, Excellence, for but doing his duty as one of Cumberland's"," I could not see my boy injured, Excellency, for but doing his duty as one of Cumberland's",0.2777777777777778,0.3333333333333333,0.0555555555555555,4.163354873657227,2.502415657043457,0.9449604035243552
61-70968-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0016.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0016_inference.wav,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US, and then they became vexed and would have snatched your purse from us., and then they became vexed and would have snatched your purse from us.,0.0,0.0,0.0,4.149685859680176,2.4577560424804688,0.9600927479256416
61-70968-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0003_inference.wav,HE WAS LIKE UNTO MY FATHER IN A WAY AND YET WAS NOT MY FATHER," He was like unto my father, in a way, and yet was not my father."," He was like unto my father, in a way, and yet was not my father.",0.0,0.0,0.0,3.9085614681243896,2.3859899044036865,0.943156825919124
61-70968-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0010_inference.wav,FORTHWITH ALL RAN TO THE OPENING OF THE TENT TO SEE WHAT MIGHT BE AMISS BUT MASTER WILL WHO PEEPED OUT FIRST NEEDED NO MORE THAN ONE GLANCE," Forthwith all ran to the opening of the tent to see what might be amiss, but Master Will, who peeped out first, needed no more than one glance.", forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance,0.0,0.0,0.0,4.118966579437256,2.577059268951416,0.93950197773368
61-70968-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0008.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0008_inference.wav,TAKE YOUR PLACE AND LET US SEE WHAT THE CRYSTAL CAN SHOW TO YOU, Take your place and let us see what the crystal can show to you., Take your place and let us see what the crystal can show to you.,0.0,0.0,0.0,3.495631217956543,2.120237112045288,0.9469502417493636
61-70968-0032,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0032.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0032_inference.wav,HE FELT FOR AND FOUND THE WIZARD'S BLACK CLOTH THE SQUIRE WAS QUITE OUT OF BREATH, He felt for and found the wizard's black cloth. The squire was quite out of breath., He felt for and found the wizard's black cloth. The squire was quite out of breath.,0.0,0.0,0.0,3.867985725402832,2.711150884628296,0.95020094028102
61-70968-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0023.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0023_inference.wav,BUT I WRESTLED WITH THIS FELLOW AND DO KNOW THAT HE PLAYED UNFAIRLY IN THE SECOND BOUT," But I wrestled with this fellow, and do know that he played unfairly in the second bout."," But I wrestled with this fellow, and do know that he played unfairly in the second bout.",0.0,0.0,0.0,4.019881725311279,2.5604565143585205,0.96411632487481
61-70968-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0009.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0009_inference.wav,LIKE AS NOT YOUNG MASTER THOUGH I AM AN OLD MAN," Like as not, young master, though I am an old man."," Like as not, young master, though I am an old man.",0.0,0.0,0.0,3.6838150024414062,2.5175106525421143,0.929277633083528
61-70968-0029,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0029.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70968-0029_inference.wav,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF, The squire helped to thrust them all in and entered swiftly himself., The squire helped to thrust them all in and entered swiftly himself.,0.0,0.0,0.0,3.97806453704834,2.722496271133423,0.9638510259412324
61-70970-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0024.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70970-0024_inference.wav,THEY MOVED THEREAFTER CAUTIOUSLY ABOUT THE HUT GROPING BEFORE AND ABOUT THEM TO FIND SOMETHING TO SHOW THAT WARRENTON HAD FULFILLED HIS MISSION," They moved thereafter cautiously about the hut, groping before and about them to find something to show that Warrington had fulfilled his mission."," They moved thereafter cautiously about the hut, groping before and about them to find something to show that the Warrington had fulfilled his mission.",0.0869565217391304,0.2608695652173913,0.1739130434782608,4.16190242767334,2.782642364501953,0.9630863650910326
61-70970-0031,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0031.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70970-0031_inference.wav,CRIED HE WAVING THE LANTHORN BEFORE HIM TO MAKE SURE THAT THESE WERE NO GHOSTS IN FRONT OF HIM," cried he, waving the lanthorn before him to make sure that these were no ghosts in front of him.", cried he waving the lanthorn before him to make sure that these were no ghosts in front of him,0.0,0.0,0.0,3.789610385894776,2.3528497219085693,0.948874006587968
61-70970-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0014.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70970-0014_inference.wav,PRESENTLY HE CROSSED THE FLOOR OF HIS ROOM WITH DECIDED STEP," Presently, he crossed the floor of his room with decided step.", Presently he crossed the floor of his room with decided step.,0.0,0.0,0.0,4.149578094482422,2.52920913696289,0.9646469398585684
61-70970-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.78kbps/61-70970-0000_inference.wav,YOUNG FITZOOTH HAD BEEN COMMANDED TO HIS MOTHER'S CHAMBER SO SOON AS HE HAD COME OUT FROM HIS CONVERSE WITH THE SQUIRE, Young Fitz-Wuth had been commanded to his mother's chamber so soon as he had come out from his converse with the Squire., young fitzuth had been commanded to his mother's chamber so soon as he had come out from his converse with the squire,0.0909090909090909,0.0909090909090909,0.0,4.21451473236084,2.483186960220337,0.9570127029670352
