file_name,file_path,duration,transcription,speaker_id
VIVOSDEV15_220,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_220.wav,3.749375,ĐÂY LÀ THÁNG CÓ SỐ ĐĂNG KÝ THẤP NHẤT TỪ ĐẦU NĂM ĐẾN NAY,VIVOSDEV15
VIVOSDEV15_253,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_253.wav,3.561875,VẢ LẠI THEO QUY CHẾ ĐÂY LÀ TRÁCH NHIỆM CỦA MỖI THÍ SINH,VIVOSDEV15
VIVOSDEV15_014,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_014.wav,3.874375,THÀNH MỘT CHIẾC LỒNG ĐÈN KHỔNG LỒ TẠI CÔNG VIÊN Ở THỦ ĐÔ BẮC KINH,VIVOSDEV15
VIVOSDEV15_003,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_003.wav,3.624375,ĐIỀU NÀY KHÓ HƠN KHI BẠN VÀO BÀN TIỆC TOÀN NGƯỜI XA LẠ,VIVOSDEV15
VIVOSDEV15_066,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_066.wav,4.374375,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,VIVOSDEV15
VIVOSDEV15_050,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_050.wav,4.311875,CHẲNG LẼ ĂN CƠM NHÀ NGƯỜI MÀ LẠI KHÔNG CHĂM CHÚ LẮNG NGHE NGƯỜI NÓI,VIVOSDEV15
VIVOSDEV15_092,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_092.wav,4.374375,UNG THƯ TỪ MỘT CƠ QUAN KHÁC DI CĂN VÀO HỆ THỐNG HẠCH BẠCH HUYẾT,VIVOSDEV15
VIVOSDEV15_255,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_255.wav,4.561875,CÔNG NHÂN ĐANG THI CÔNG HAI NHÁNH CẦU RẠCH CHIẾC ẢNH THUẬN THẮNG,VIVOSDEV15
VIVOSDEV15_038,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_038.wav,4.311875,MỘT CƠ QUAN CHÍNH THỨC ĐỂ KHÁCH HÀNG KHIẾU NẠI THAM KHẢO VÀ TIN TƯỞNG,VIVOSDEV15
VIVOSDEV15_047,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_047.wav,5.374375,MỘT TÌNH HUỐNG ỨNG XỬ SƯ PHẠM TÔI LÀM BỘ TỈNH RỤI ĐƯỢC CÔ DUYỆT,VIVOSDEV15
VIVOSDEV15_154,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_154.wav,3.749375,CÁI NHÀ HÁT BỊ ĐẬP TAN TÀNH ÔNG KHOÁI LẮM À,VIVOSDEV15
VIVOSDEV15_208,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_208.wav,4.186875,MẤY NGÀY ĐẦU THÚY HÀ PHẢI NHỜ KIM DẪN ĐI GIỚI THIỆU TRƯỜNG,VIVOSDEV15
VIVOSDEV15_213,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_213.wav,4.561875,MÔ HÌNH CẤU TRÚC CHỨC NĂNG VÀ KHOA HỌC XÃ HỘI MANG TÍNH GIÁO DỤC,VIVOSDEV15
VIVOSDEV15_198,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_198.wav,4.874375,NHẢM NHÍ KHI GIỜ HỌC CHÁN PHÈO BUỒN NGỦ QUÁ Ờ BUỒN NGỦ,VIVOSDEV15
VIVOSDEV15_121,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_121.wav,3.999375,TRẢI DÀI HÀNG CHỤC CÂY SỐ ĐỀU THU GỌN VÀO TẦM MẮT,VIVOSDEV15
VIVOSDEV15_137,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_137.wav,3.999375,THẢN NHIÊN GIÁ ĐÓ THÌ CHỈ CÓ THỂ LÀM VẬY THÔI,VIVOSDEV15
VIVOSDEV15_200,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_200.wav,4.874375,NÓI CHUYỆN MỘT HỒI ÔNG LÀM BỘ ĐỂ TAY LÊN TAY EM TRÊN CẦN SỐ,VIVOSDEV15
VIVOSDEV15_021,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_021.wav,3.436875,MÀU SON TRÔNG THẬT TUYỆT TRÊN BẤT KÌ MÀU DA NÀO,VIVOSDEV15
VIVOSDEV15_216,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_216.wav,3.249375,VÀ BẠN CẦN CÓ VIỆC LÀM ỔN ĐỊNH VỚI THU NHẬP CAO,VIVOSDEV15
VIVOSDEV15_111,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_111.wav,3.405625,CUỘC BIỂU TÌNH CỦA ÁO ĐỎ CÓ THỂ SẼ BIẾN THÀNH BẠO LỰC,VIVOSDEV15
VIVOSDEV15_203,./tiengviet/vivos_data/test/waves/VIVOSDEV15/VIVOSDEV15_203.wav,4.186875,CÒN ANH TRAI TÔI TRONG NHẬT KÝ CỦA MÌNH CŨNG LINH CẢM ĐIỀU ĐÓ,VIVOSDEV15
VIVOSDEV09_288,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_288.wav,3.125,CHẮC SẮP TỚI THU XẾP ĐI DU LỊCH THÔI,VIVOSDEV09
VIVOSDEV09_077,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_077.wav,2.84375,ĐỂ CÓ THỂ VẬN HÀNH CHÚNG ĐƯỢC HIỆU QUẢ HƠN,VIVOSDEV09
VIVOSDEV09_038,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_038.wav,3.71875,PHÒNG TRÀ KHIÊU VŨ CÁNH QUẠT CỐI XAY ĐỎ,VIVOSDEV09
VIVOSDEV09_098,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_098.wav,3.6875,KHIẾN CẢ HAI PHẢI GIẬN HỜN VÔ LÝ,VIVOSDEV09
VIVOSDEV09_293,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_293.wav,2.25,NÓ TRỐN MẤT TIÊU RỒI CÒN ĐÂU,VIVOSDEV09
VIVOSDEV09_055,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_055.wav,3.4375,RỒI RƠM RẠ KHÔ THEO THÂN HÌNH GẦY NGẲNG,VIVOSDEV09
VIVOSDEV09_134,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_134.wav,3.1875,CÂU TRẢ LỜI CỦA ÔNG TA RẤT KHIẾM NHÃ,VIVOSDEV09
VIVOSDEV09_081,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_081.wav,2.3125,ĐƯỢC MỸ RÁO RIẾT TUNG RA,VIVOSDEV09
VIVOSDEV09_015,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_015.wav,3.3125,LÀM RỜM RỢP BIỂN MÂY LAU LÁCH PHẤT PHƠ,VIVOSDEV09
VIVOSDEV09_268,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_268.wav,3.59375,THÚ THẬT TUI CHƯA TỪNG CHƠI GÁI,VIVOSDEV09
VIVOSDEV09_163,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_163.wav,4.3125,ĐIỀU VÔ CÙNG QUAN TRỌNG TRONG THỜI ĐẠI CÓ QUÁ NHIỀU HOẠT ĐỘNG,VIVOSDEV09
VIVOSDEV09_203,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_203.wav,2.75,TÁM CHÍN MƯỜI MƯỜI MỘT,VIVOSDEV09
VIVOSDEV09_297,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_297.wav,2.1875,THẾ NÀO LÀ HOÀN HẢO,VIVOSDEV09
VIVOSDEV09_144,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_144.wav,3.9375,ĐƯỢC CẮT TỪ VỎ CHĂN BỘ ĐỘI CŨ CỦA CÁC ÔNG BỐ RA,VIVOSDEV09
VIVOSDEV09_280,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_280.wav,3.1875,XUÂN NÀY EM KHÔNG VỀ,VIVOSDEV09
VIVOSDEV09_035,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_035.wav,3.09375,LOÁNG THOÁNG TRĂN TRỞ LOÁNG THOÁNG BUỒN VUI,VIVOSDEV09
VIVOSDEV09_022,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_022.wav,2.375,TRỨNG MỰC QUYẾN RŨ CÁC NGƯ DÂN,VIVOSDEV09
VIVOSDEV09_047,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_047.wav,4.3125,NGÀY CĂN BẬC HAI CHỈ DIỄN RA CHÍN LẦN TRONG MỘT THẾ KỶ,VIVOSDEV09
VIVOSDEV09_222,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_222.wav,3.1875,NĂM MƯƠI NĂM MƯƠI MỐT,VIVOSDEV09
VIVOSDEV09_204,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_204.wav,3.03125,MƯỜI MỘT MƯỜI HAI MƯỜI BA,VIVOSDEV09
VIVOSDEV09_029,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_029.wav,2.3125,BẠN CÓ THỂ KHIỂN TRÁCH NGƯỜI LÁI XE,VIVOSDEV09
VIVOSDEV09_083,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_083.wav,2.4375,VÌ LƯỢNG CA KHÚC MỚI QUÁ NHIỀU,VIVOSDEV09
VIVOSDEV09_178,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_178.wav,3.0,VÀ THẬM CHÍ BẠN CŨNG KHÔNG NÊN CỐ GẮNG,VIVOSDEV09
VIVOSDEV09_267,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_267.wav,3.1875,CĂN NHÀ ĐẰNG KIA NGHE NÓI CÓ MA,VIVOSDEV09
VIVOSDEV09_041,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_041.wav,3.125,HIỆN TRONG NHIỀU LOẠI TỎI CÓ MẶT TRÊN THỊ TRƯỜNG,VIVOSDEV09
VIVOSDEV09_142,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_142.wav,3.875,VỀ CHUYỆN ĐANG THEO DÕI BỌN GIÁN ĐIỆP NƯỚC NGOÀI,VIVOSDEV09
VIVOSDEV09_159,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_159.wav,4.3125,TỨC LẤY SỤN LÀNH TỪ NƠI KHÔNG PHẢI CHỊU LỰC GHÉP VÀO NƠI HƯ,VIVOSDEV09
VIVOSDEV09_158,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_158.wav,3.5625,SỢ NHẤT LÀ MÙA MƯA SẤM SÉT ĐÙNG ĐOÀNG TRÊN NÚI,VIVOSDEV09
VIVOSDEV09_198,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_198.wav,3.46875,LÀ TỔ TIÊN CỦA ÔNG ĐẶNG LÊN ĐẢM TRÁCH VIỆC DẪN ĐƯỜNG,VIVOSDEV09
VIVOSDEV09_166,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_166.wav,4.25,THÍ SINH TỰ DO CẦN QUAN TÂM ĐẾN ĐỘ VÊNH KIẾN THỨC CÁC MÔN,VIVOSDEV09
VIVOSDEV09_194,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_194.wav,3.28125,TRÊN BẦU TRỜI ÁNH TRĂNG SÁNG VẰNG VẶC,VIVOSDEV09
VIVOSDEV09_168,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_168.wav,4.125,MỖI NGƯỜI CHÚNG TA SẼ CÓ NHỮNG THỨ KHÁC NHAU,VIVOSDEV09
VIVOSDEV09_246,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_246.wav,2.03125,CHÍN MƯƠI TÁM CHÍN MƯƠI CHÍN,VIVOSDEV09
VIVOSDEV09_091,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_091.wav,1.90625,NƯỚC CHẢY QUÁ MẠNH,VIVOSDEV09
VIVOSDEV09_110,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_110.wav,3.625,KHI MIỆNG VẪN NGẬM BẦU VÚ QUẮT QUEO,VIVOSDEV09
VIVOSDEV09_039,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_039.wav,3.4375,THỊT NGỌT LỪ ẤY LẠI MANG THEO TRÙNG SÁN GÂY BỆNH,VIVOSDEV09
VIVOSDEV09_106,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_106.wav,2.0,RỒI CHÌM LỈM MỘT THỜI GIAN,VIVOSDEV09
VIVOSDEV09_289,./tiengviet/vivos_data/test/waves/VIVOSDEV09/VIVOSDEV09_289.wav,4.25,PHƯƠNG CHÂM SỐNG CỦA TÔI LÀ NGƯỜI KHÔNG VÌ MÌNH TRỜI TRU ĐẤT DIỆT,VIVOSDEV09
