file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
train-000000577,./hokkien/train/train-000000577.mp3,3.6435,土地公擽跤底,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,土地公尿跤底,0.1666666666666666,4.963269710540772,3.724059820175171,0.1666666666666666
train-000000579,./hokkien/train/train-000000579.mp3,4.1835,羅斯福金門街口,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,羅斯福金門雞口,0.1428571428571428,4.046329498291016,2.8475534915924072,0.0
train-000000594,./hokkien/train/train-000000594.mp3,3.1755,南開科技大學,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,蘭開科技大學,0.1666666666666666,2.620630979537964,2.56040358543396,0.0
train-000000619,./hokkien/train/train-000000619.mp3,2.4555,柴橋,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,柴橋,0.0,4.739612102508545,3.174190282821656,0.0
train-000000621,./hokkien/train/train-000000621.mp3,5.0475,臭頭和尚，做無好功德,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,臭頭花生，做無好公道,0.4444444444444444,2.893672227859497,2.220329999923706,0.2222222222222222
train-000000627,./hokkien/train/train-000000627.mp3,3.9675,仁愛中山路口,315cb7242c595b562502500361e80fcbd6a4795c237fe9c68f753166099092b80258807aa904b916de066173e0b0fed83b611c6c3f6eefd75d54a65dfef7c97b,仁仔中山洛口,0.3333333333333333,2.7563884258270264,1.9659907817840576,0.3333333333333333
train-000000669,./hokkien/train/train-000000669.mp3,3.3555,有龍骨?動物,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,有龍骨个動物,0.1666666666666666,4.4624199867248535,3.388178825378418,0.4
train-000000727,./hokkien/train/train-000000727.mp3,4.3077,食物仔到喙口才交落去,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,食麵仔割喙口食甲落去,0.4,3.925020217895508,2.3105897903442383,0.4
train-000000762,./hokkien/train/train-000000762.mp3,2.3835,心肝底,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,心肝底,0.0,4.436039924621582,3.020945310592652,0.0
train-000000769,./hokkien/train/train-000000769.mp3,4.9755,我囥佇桌頂的文件,7b428db8d0f1fbeb69017437f79990b1e5921e57faf60b8cf023aaef6d34baa241c836433fb8bdc2f61b2010bd4414766e0366bbcf3f1060338ae0f19926be9c,我囥佇桌頂的文件,0.0,3.659423112869263,2.7544491291046143,0.0
train-000000777,./hokkien/train/train-000000777.mp3,3.1035,兩?人的感情真好,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,兩个人的感情真好,0.125,2.716676950454712,1.399082899093628,0.1428571428571428
train-000000796,./hokkien/train/train-000000796.mp3,1.9875,刺殼仔,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,刺殼仔,0.0,4.710855007171631,3.5965826511383057,0.0
train-000000912,./hokkien/train/train-000000912.mp3,3.4275,三十張犁公園,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,三十重電螺公園,0.5,4.871694087982178,3.0682029724121094,0.3333333333333333
train-000000980,./hokkien/train/train-000000980.mp3,2.1675,下營,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,下營,0.0,4.327500343322754,2.2467198371887207,0.0
train-000000982,./hokkien/train/train-000000982.mp3,2.7075,恨天怨地,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,恨天怨地,0.0,4.577852725982666,3.564657926559448,0.0
train-000000984,./hokkien/train/train-000000984.mp3,2.0955,七股,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,七股,0.0,4.674422740936279,3.621557474136353,0.0
train-000000990,./hokkien/train/train-000000990.mp3,3.7155,金山潮州街仔口,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,金山著酒雞仔口,0.4285714285714285,4.19545841217041,2.962277173995972,0.2857142857142857
train-000001060,./hokkien/train/train-000001060.mp3,2.3835,花蓮,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,花蓮,0.0,4.280230522155762,3.5254967212677,0.0
train-000001116,./hokkien/train/train-000001116.mp3,2.0235,菝仔,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,菝仔,0.0,4.917975425720215,2.6211557388305664,0.0
train-000001127,./hokkien/train/train-000001127.mp3,3.0675,南京龍江路口,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,南京龍江路口,0.0,2.441272497177124,2.486124515533448,0.0
train-000001147,./hokkien/train/train-000001147.mp3,6.5757,索仔愛拍死結才袂甪去,0e5858d4d2936f2f64ba5365fc683d01fb20464a9c8a07738d91b6c53e6100415d886fc716bfb63fc7da028f487ca20a9ed01a9bca816d690d9af0c962570474,索仔愛拍死角，才會律去,0.3,2.9552581310272217,2.8183014392852783,0.2
train-000001175,./hokkien/train/train-000001175.mp3,2.9235,頭昏昏腦鈍鈍,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,頭昏昏腦鈍鈍鈍,0.1666666666666666,3.2107694149017334,1.9516546726226809,0.1666666666666666
train-000001196,./hokkien/train/train-000001196.mp3,4.9557,細漢囡仔暗時難免會泄尿,cf6aaf4b66f93d572c322c3296fd901ff55eab0297f046a2aa78e83d82daec61cd8bf348b8b3f4e4b12f06857bfc98eda7f7d70d0598eb15f83ba218e4fefc9b,細漢囡仔暗示人們會揣流,0.4545454545454545,3.721426963806152,3.035817623138428,0.2727272727272727
train-000001210,./hokkien/train/train-000001210.mp3,2.9955,毋通講袂贏人就欲反桌,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,毋通講未贏贏人，就欲乒乏鬥,0.5,2.591150999069214,1.6445597410202026,0.3
train-000001217,./hokkien/train/train-000001217.mp3,4.5237,伊真正是鐵齒銅牙槽,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,伊真正是鐵齒銅牙槽,0.0,3.481736421585083,2.077846050262451,0.0
train-000001244,./hokkien/train/train-000001244.mp3,3.6237,營養射,992e091f1b222217be5c3975563c125ca12570c5ccd101ad9eb25df66eee127fab714a71106ba18f170c7c74eead27ea933a0e0c46f6c768458bf5334800091f,營養射,0.0,4.691705703735352,2.385497093200684,0.0
train-000001248,./hokkien/train/train-000001248.mp3,2.7435,靈機一動,766f1c6c493c2f748dead6d5ca44f7fd91e4bd588495abde7fca18c5df3b53e778409fb40698a947636c40e332b880a00c0024f69afcb2647e02e68fb5a9ad09,靈機一動,0.0,4.304625034332275,3.1891798973083496,0.0
train-000001267,./hokkien/train/train-000001267.mp3,2.6355,彰化市,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,彰化市,0.0,4.491144180297852,2.9942758083343506,0.0
train-000001320,./hokkien/train/train-000001320.mp3,2.2557,洗衫,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,洗衫,0.0,4.312658309936523,2.4259283542633057,0.0
train-000001335,./hokkien/train/train-000001335.mp3,3.7875,窗仔門關甲密喌喌,7b428db8d0f1fbeb69017437f79990b1e5921e57faf60b8cf023aaef6d34baa241c836433fb8bdc2f61b2010bd4414766e0366bbcf3f1060338ae0f19926be9c,窗仔門關甲密喌喌,0.0,2.538391828536988,2.850205421447754,0.0
train-000001347,./hokkien/train/train-000001347.mp3,1.7355,萬物,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,萬物,0.0,4.468314170837402,3.458978176116944,0.0
train-000001385,./hokkien/train/train-000001385.mp3,4.1835,台江國家公園,a94764404fd3d2fef6668a69d1c3ed20e16381ac67954cdc4613c96b2a0d808c905bc8ae64acb6c69542626611425be1ae0504ce094c2cd0bfb9e3be74c07d7a,臺港國交公園,0.3333333333333333,2.7986996173858643,2.5128636360168457,0.1666666666666666
train-000001405,./hokkien/train/train-000001405.mp3,3.7677,欲講話猶是欲做工課,f552180d718e188664136cdf22ac0b83c202f6840f66af9fb8507edd32e82f419be8bd5b487ed773ba6740bc96d48247db889c4d231bfbc06a55b4dbf6189a89,欲講話我是欲做空客,0.3333333333333333,3.252851247787476,3.381294250488281,0.0
train-000001410,./hokkien/train/train-000001410.mp3,2.8875,王如玄,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,王如玄,0.0,4.280876636505127,3.4046754837036133,0.0
train-000001419,./hokkien/train/train-000001419.mp3,4.8675,澳門特別行政區,7b428db8d0f1fbeb69017437f79990b1e5921e57faf60b8cf023aaef6d34baa241c836433fb8bdc2f61b2010bd4414766e0366bbcf3f1060338ae0f19926be9c,澳門特別行政區,0.0,2.3471901416778564,2.639944076538086,0.0
train-000001432,./hokkien/train/train-000001432.mp3,3.6075,閣講嘛無效矣,00687ed032450aacf702271b0ff485c98c7b8329982a714742a188f5f582acb9cde8d7291c4c0b76d8675167ccecdd9b759875d607f35424936ad59729f3c511,這講話也無效矣？,0.5,2.8271071910858154,2.039585828781128,0.3333333333333333
train-000001436,./hokkien/train/train-000001436.mp3,2.8155,游泳箍仔,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,游泳箍仔,0.0,4.818057537078857,3.1550228595733643,0.0
train-000001437,./hokkien/train/train-000001437.mp3,4.0035,坐咧食，倒咧放,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,坐咧食，倒咧放,0.0,4.851166725158691,3.23720645904541,0.0
train-000001440,./hokkien/train/train-000001440.mp3,2.0235,水雞花,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,水雞花,0.0,4.483705520629883,3.244919776916504,0.0
train-000001448,./hokkien/train/train-000001448.mp3,3.4077,菜販仔,19d5a99674e9bfabcdc5faa3b744e948519e046587ae6664f9c59952395cde737e9fc0f7b78f9a1b053e94107a7138959a395bf6dff460f057caa49544679375,菜販仔,0.0,4.549319267272949,2.079256296157837,0.0
train-000001451,./hokkien/train/train-000001451.mp3,2.3835,掩喙的,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,掩喙的,0.0,4.50367546081543,3.798083305358887,0.0
train-000001454,./hokkien/train/train-000001454.mp3,2.0235,水牆,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,水牆,0.0,4.480296611785889,3.4479708671569824,0.0
train-000001507,./hokkien/train/train-000001507.mp3,2.9595,水鬼仔,f2bffeb4dd1f6c33cc68aa7d6cec1419cc5861c938f8863f71866ef0317b5d12f109edf45d5fef89ac9d8260a5cd1cae0951479fd404630bdf7030451083d78e,水鬼仔,0.0,4.619613170623779,3.763607025146485,0.0
train-000001510,./hokkien/train/train-000001510.mp3,2.2755,林園區,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,林園區,0.0,4.53465461730957,2.50067400932312,0.0
train-000001521,./hokkien/train/train-000001521.mp3,4.6155,伊疼甲透暗睏袂去,315cb7242c595b562502500361e80fcbd6a4795c237fe9c68f753166099092b80258807aa904b916de066173e0b0fed83b611c6c3f6eefd75d54a65dfef7c97b,伊食甲透按，困袂去,0.25,2.8654913902282715,2.4948770999908447,0.0
train-000001527,./hokkien/train/train-000001527.mp3,4.0755,臺灣大道原子街口,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,臺灣大道援主街口,0.25,2.7438337802886963,1.522642731666565,0.125
train-000001564,./hokkien/train/train-000001564.mp3,2.7435,使性鳥,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,使性鳥,0.0,4.647256374359131,3.6592259407043457,0.0
train-000001580,./hokkien/train/train-000001580.mp3,4.8477,總是阿片薰的代誌,f552180d718e188664136cdf22ac0b83c202f6840f66af9fb8507edd32e82f419be8bd5b487ed773ba6740bc96d48247db889c4d231bfbc06a55b4dbf6189a89,總是鴨片粉的代誌,0.25,2.8813626766204834,2.527519464492798,0.125
train-000001617,./hokkien/train/train-000001617.mp3,1.9875,紅花米,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,紅花米,0.0,4.792234420776367,3.877508640289306,0.0
train-000001624,./hokkien/train/train-000001624.mp3,3.2475,老狗記長年屎,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,老狗記長年屎,0.0,3.358619451522827,3.1956324577331543,0.0
train-000001656,./hokkien/train/train-000001656.mp3,2.6355,無沙無圾,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,無沙無圾,0.0,4.894520282745361,3.619594812393189,0.0
train-000001669,./hokkien/train/train-000001669.mp3,2.7075,欶一下仔大氣,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,欶一下仔大氣,0.0,3.713593244552612,3.891689777374268,0.0
train-000001683,./hokkien/train/train-000001683.mp3,3.2835,我的錢袋仔拍交落矣,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,我愛錢袋仔拍甲樓仔,0.4444444444444444,1.87550950050354,2.3216676712036133,0.4444444444444444
train-000001709,./hokkien/train/train-000001709.mp3,2.5635,無影無隻,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,無影無隻,0.0,4.749853134155273,3.252546548843384,0.0
train-000001721,./hokkien/train/train-000001721.mp3,1.9155,紮走,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,紮走,0.0,4.752946376800537,3.025747299194336,0.0
train-000001722,./hokkien/train/train-000001722.mp3,6.9357,歹鳥毋知飛，歹柴破袂開,a94764404fd3d2fef6668a69d1c3ed20e16381ac67954cdc4613c96b2a0d808c905bc8ae64acb6c69542626611425be1ae0504ce094c2cd0bfb9e3be74c07d7a,歹鳥毋知尾，歹柴歹拍袂開,0.3,3.8445539474487305,3.167630672454834,0.2
train-000001758,./hokkien/train/train-000001758.mp3,2.1675,印花票,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,印花票,0.0,4.502617835998535,3.374371290206909,0.0
train-000001778,./hokkien/train/train-000001778.mp3,2.8875,日月潭的景色袂?,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,一碗潭的景色袂䆀,0.375,3.146237373352051,3.4302008152008057,0.2857142857142857
train-000001786,./hokkien/train/train-000001786.mp3,3.5355,啥物命，食甲竹塹餅,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,啥物命，食甲竹塹餅,0.0,2.424445390701294,2.416350841522217,0.0
train-000001795,./hokkien/train/train-000001795.mp3,2.8875,對繩行路,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,對繩行路,0.0,4.525548458099365,3.5246260166168213,0.0
train-000001837,./hokkien/train/train-000001837.mp3,4.1835,來喔！緊來看喔！,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,來喔，今來看喔,0.1666666666666666,2.1775877475738525,2.305514335632324,0.1666666666666666
