file_name,file_path,duration,transcription,speaker_id
S010100931,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010100931.wav,3.067,比我老婆煮的厉害吗,S010100
S010100977,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010100977.wav,2.201,有办法骗到一个,S010100
S010101042,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010101042.wav,1.533,吃饱撑著啊,S010101
S010101200,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010101200.wav,2.933,为什么我选举非要靠她帮忙,S010101
S010101547,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010101547.wav,2.1,能否替我们,S010101
S010101621,./Minspeech-1.0.1/OutputData/label/S01/audio/010/S010101621.wav,1.767,好了我看你也累了,S010101
S010110189,./Minspeech-1.0.1/OutputData/label/S01/audio/011/S010110189.wav,1.867,当然欢迎你回来住,S010110
S010110809,./Minspeech-1.0.1/OutputData/label/S01/audio/011/S010110809.wav,1.867,因为李姵琦怀了你的小孩,S010110
S010111501,./Minspeech-1.0.1/OutputData/label/S01/audio/011/S010111501.wav,3.434,香菇跟金钩虾是香气来源,S010111
S010111547,./Minspeech-1.0.1/OutputData/label/S01/audio/011/S010111547.wav,2.234,炒一炒再放香菇蒜苗,S010111
S010120832,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010120832.wav,3.3,祝你生日快乐 祝你生日快乐,S010120
S010120895,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010120895.wav,3.534,谁要她叫我在记者会发誓,S010120
S010120922,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010120922.wav,3.866,有必要害死文学吗,S010120
S010121343,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010121343.wav,1.966,不去想,S010121
S010121440,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010121440.wav,1.5,但是医生不是说,S010121
S010121444,./Minspeech-1.0.1/OutputData/label/S01/audio/012/S010121444.wav,1.9,因为想要脑海全是你的回忆,S010121
S010130249,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130249.wav,2.033,知道你犯了多大的错误吗,S010130
S010130280,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130280.wav,1.833,妈我拜托你,S010130
S010130553,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130553.wav,4.5,我的痛任谁也不能代替,S010130
S010130557,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130557.wav,4.499,我的痛任谁也不能代替,S010130
S010130572,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130572.wav,4.568,我的痛任谁也不能代替,S010130
S010130773,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130773.wav,4.267,我看你不会去上谈话性节目,S010130
S010130777,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130777.wav,4.467,我看观众朋友看到你马上转台,S010130
S010130821,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130821.wav,2.9,林鸿展刚才我亲眼看见,S010130
S010130865,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130865.wav,2.067,放一颗石头在那里做什么,S010130
S010130874,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010130874.wav,2.065,你流血有没有沾到我的,S010130
S010131190,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010131190.wav,1.5,我得到全世界公认,S010131
S010131525,./Minspeech-1.0.1/OutputData/label/S01/audio/013/S010131525.wav,1.634,要等一会儿,S010131
S010140071,./Minspeech-1.0.1/OutputData/label/S01/audio/014/S010140071.wav,2.7330625,我改天也去捧场,S010140
S010140496,./Minspeech-1.0.1/OutputData/label/S01/audio/014/S010140496.wav,1.566,她跑那么远,S010140
S010141875,./Minspeech-1.0.1/OutputData/label/S01/audio/014/S010141875.wav,2.234,少假惺惺了,S010141
S010150187,./Minspeech-1.0.1/OutputData/label/S01/audio/015/S010150187.wav,2.367,什幺子豪在医院,S010150
S010150306,./Minspeech-1.0.1/OutputData/label/S01/audio/015/S010150306.wav,2.634,真以为你不要他了,S010150
S010150430,./Minspeech-1.0.1/OutputData/label/S01/audio/015/S010150430.wav,2.067,你不用担心,S010150
S010151208,./Minspeech-1.0.1/OutputData/label/S01/audio/015/S010151208.wav,2.768,你为了达成我的期待,S010151
S010160211,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160211.wav,3.633,反正都在我背后乱来,S010160
S010160220,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160220.wav,4.267,究竟拿了建商多少回扣,S010160
S010160310,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160310.wav,2.234,是你从未关心过我,S010160
S010160315,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160315.wav,2.366,我当然关心他啊,S010160
S010160458,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160458.wav,1.867,不要以为你们母女出去买菜,S010160
S010160545,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160545.wav,1.7,卖吃的啊,S010160
S010160759,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160759.wav,2.133,我为周太太介绍,S010160
S010160763,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160763.wav,2.801,我整理一些资料就走,S010160
S010160980,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010160980.wav,1.667,别再送这个了,S010160
S010161280,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010161280.wav,3.799,现在开始能够常在家里陪你,S010161
S010161509,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010161509.wav,1.867,才来的,S010161
S010161684,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010161684.wav,2.167,大哥再等会儿菜马上就好了,S010161
S010161697,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010161697.wav,2.668,今天你们吃的全算我们招待,S010161
S010162068,./Minspeech-1.0.1/OutputData/label/S01/audio/016/S010162068.wav,3.967,昨天我想事情一定要调查清楚,S010162
S010170614,./Minspeech-1.0.1/OutputData/label/S01/audio/017/S010170614.wav,3.1,对不起啦宋董,S010170
S010171462,./Minspeech-1.0.1/OutputData/label/S01/audio/017/S010171462.wav,2.467,至今你还在关心王威震,S010171
S010171496,./Minspeech-1.0.1/OutputData/label/S01/audio/017/S010171496.wav,3.1,没时间在这里听你念经,S010171
S010171531,./Minspeech-1.0.1/OutputData/label/S01/audio/017/S010171531.wav,1.835,青得叔,S010171
S010180207,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180207.wav,3.167,不知道老老板会不会出卖我,S010180
S010180328,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180328.wav,2.167,我帮你打听到家龙哥的消息了,S010180
S010180415,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180415.wav,2.4,爸家燕说送我,S010180
S010180450,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180450.wav,3.067,都要感谢你为我设想周全,S010180
S010180491,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180491.wav,4.1,与五常李青得无关吗,S010180
S010180595,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180595.wav,1.7669375,稍微让让她,S010180
S010180728,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010180728.wav,1.568,本来不管哪一边赢,S010180
S010181017,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181017.wav,1.534,没有进度了,S010181
S010181018,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181018.wav,2.267,想不到招数了吧,S010181
S010181129,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181129.wav,4.933,希望我儿子赶快娶妻生子,S010181
S010181142,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181142.wav,1.666,人才又不差,S010181
S010181253,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181253.wav,2.134,赞这样赞,S010181
S010181567,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181567.wav,2.267,这次真的不会了,S010181
S010181590,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181590.wav,3.633,老板老板娘请你们放心,S010181
S010181765,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181765.wav,2.434,要用行动表示对不对,S010181
S010181953,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010181953.wav,3.467,来不通知去不告辞,S010181
S010182075,./Minspeech-1.0.1/OutputData/label/S01/audio/018/S010182075.wav,2.332,亲爱的父母啊,S010182
S010190057,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190057.wav,2.234,我这样也可以专心啊,S010190
S010190173,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190173.wav,1.866,我会好好考虑,S010190
S010190209,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190209.wav,2.232,有老公疼真好,S010190
S010190355,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190355.wav,3.633,你怎么回事胡说什么,S010190
S010190414,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190414.wav,2.599,我先带回去准备 来,S010190
S010190560,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190560.wav,3.399,我每日依依难忘,S010190
S010190594,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190594.wav,2.033,贤哥想对付你,S010190
S010190707,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190707.wav,2.734,你都不为添富著想,S010190
S010190957,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190957.wav,2.566,请你们好好保重,S010190
S010190961,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010190961.wav,1.934,小车车,S010190
S010191097,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010191097.wav,1.734,为什么不说,S010191
S010191137,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010191137.wav,1.532,还是贤哥把她请来这里的动作,S010191
S010191308,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010191308.wav,1.667,等一下,S010191
S010191340,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010191340.wav,5.866,最后却回忆纪念感动,S010191
S010191383,./Minspeech-1.0.1/OutputData/label/S01/audio/019/S010191383.wav,3.601,婚礼时间是我弄错了,S010191
S010200994,./Minspeech-1.0.1/OutputData/label/S01/audio/020/S010200994.wav,2.9,芳姿时间差不多,S010200
S010201249,./Minspeech-1.0.1/OutputData/label/S01/audio/020/S010201249.wav,4.067,拜托我是金吾奖的得主,S010201
S010201256,./Minspeech-1.0.1/OutputData/label/S01/audio/020/S010201256.wav,2.666,正义配不上芳姿,S010201
S010201290,./Minspeech-1.0.1/OutputData/label/S01/audio/020/S010201290.wav,1.8,你像现在这样怀疑我,S010201
S010201479,./Minspeech-1.0.1/OutputData/label/S01/audio/020/S010201479.wav,2.566,还没结婚每天吵成这样,S010201
S010210205,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010210205.wav,2.399,我都亲眼看到了,S010210
S010210287,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010210287.wav,2.466,我们才叫三样菜这么贵哦,S010210
S010210446,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010210446.wav,1.567,很干净的,S010210
S010211639,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010211639.wav,3.4,如果红虾来了再通知你们,S010211
S010211936,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010211936.wav,2.567,家龙已经把小孩寄放在哪里,S010211
S010211940,./Minspeech-1.0.1/OutputData/label/S01/audio/021/S010211940.wav,2.867,你先别想这么多,S010211
S010220054,./Minspeech-1.0.1/OutputData/label/S01/audio/022/S010220054.wav,4.499,早点回头才能够救你自己,S010220
S010220119,./Minspeech-1.0.1/OutputData/label/S01/audio/022/S010220119.wav,3.434,安妮说要多拿几包爱心汤头,S010220
S010221411,./Minspeech-1.0.1/OutputData/label/S01/audio/022/S010221411.wav,2.434,建明谢谢你,S010221
S010230962,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010230962.wav,2.399,当选立委,S010230
S010231109,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231109.wav,2.099,你腰是怎么闪到的,S010231
S010231253,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231253.wav,1.733,妈去哪里啊,S010231
S010231665,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231665.wav,1.901,不可能做这种事,S010231
S010231734,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231734.wav,2.533,有什么事回去再说,S010231
S010231741,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231741.wav,2.333,妈没事啦,S010231
S010231764,./Minspeech-1.0.1/OutputData/label/S01/audio/023/S010231764.wav,3.034,你们紧张什么,S010231
S010240100,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240100.wav,4.867,得忍受旁边还有我和瑄瑄,S010240
S010240353,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240353.wav,2.499,所以他就打我,S010240
S010240395,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240395.wav,2.734,岂能让它虚度,S010240
S010240401,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240401.wav,3.9,跟超美味总部开会,S010240
S010240492,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240492.wav,2.866,对你跟妈妈的关心,S010240
S010240527,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240527.wav,2.401,你愿意原谅爸爸吗,S010240
S010240697,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240697.wav,2.5,妈妈没关系啦,S010240
S010240701,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010240701.wav,2.533,你先送雅馨姐和瑄瑄回去,S010240
S010241074,./Minspeech-1.0.1/OutputData/label/S01/audio/024/S010241074.wav,2.166,家龙你来得正好,S010241
S010250185,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010250185.wav,1.835,我怎么可以让自己这么自私,S010250
S010250578,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010250578.wav,3.134,你怎么这么是非不分,S010250
S010250719,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010250719.wav,4.933,仿佛你已开口跟我说,S010250
S010250738,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010250738.wav,2.234,淑惠吵著跟你分开住,S010250
S010250920,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010250920.wav,2.1,别管他什么意思,S010250
S010251745,./Minspeech-1.0.1/OutputData/label/S01/audio/025/S010251745.wav,2.733,正因我们真心想保护乡民,S010251
S010260090,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260090.wav,5.7,圣尊慈光降凡尘,S010260
S010260390,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260390.wav,2.501,威震哥对不起,S010260
S010260522,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260522.wav,3.167,家芬这个人突然跑进我房间,S010260
S010260599,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260599.wav,1.601,医生里面都准备好了,S010260
S010260617,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260617.wav,3.499,不可能就这么没了,S010260
S010260623,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260623.wav,2.034,你把孩子还我,S010260
S010260666,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010260666.wav,3.566,恭喜当妈妈了,S010260
S010261272,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010261272.wav,1.9,只是觉得感慨,S010261
S010261296,./Minspeech-1.0.1/OutputData/label/S01/audio/026/S010261296.wav,4.066,今天青得叔会怀疑我,S010261
S010270193,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010270193.wav,2.0,添富你真可怜,S010270
S010270195,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010270195.wav,2.033,你不要这样好吗,S010270
S010270454,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010270454.wav,2.201,我相信家龙一定也很想知道,S010270
S010271045,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010271045.wav,2.167,帮素帆主持公道,S010271
S010271220,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010271220.wav,1.833,这个新版的线上互动教学程式,S010271
S010271335,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010271335.wav,2.933,这样可以吗,S010271
S010271514,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010271514.wav,2.267,你凭什么这么说啊,S010271
S010271662,./Minspeech-1.0.1/OutputData/label/S01/audio/027/S010271662.wav,1.934,秋玫拉我过去找你,S010271
S010280021,./Minspeech-1.0.1/OutputData/label/S01/audio/028/S010280021.wav,1.667,我妈那么爱聊的人,S010280
S010280902,./Minspeech-1.0.1/OutputData/label/S01/audio/028/S010280902.wav,2.633,我可以名正言顺做你的女朋友,S010280
S010281028,./Minspeech-1.0.1/OutputData/label/S01/audio/028/S010281028.wav,1.833,但是既然已经决定,S010281
S010281160,./Minspeech-1.0.1/OutputData/label/S01/audio/028/S010281160.wav,2.634,用你的爱把我点亮,S010281
S010290048,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290048.wav,2.334,尤其对家芬,S010290
S010290094,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290094.wav,3.9,还有你右手边马路对面,S010290
S010290111,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290111.wav,2.9,我们越光明正大,S010290
S010290112,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290112.wav,2.766,他们越拿我们没辙,S010290
S010290166,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290166.wav,3.167,好啊下次我一定跟你去,S010290
S010290341,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290341.wav,1.633,他在那里有伴,S010290
S010290602,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290602.wav,1.566,我老公这么英俊,S010290
S010290644,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010290644.wav,1.667,很想你们,S010290
S010291549,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010291549.wav,2.534,伯伯放心,S010291
S010291557,./Minspeech-1.0.1/OutputData/label/S01/audio/029/S010291557.wav,2.967,注意安全小心一点知道吗,S010291
S010300049,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010300049.wav,3.399,要先做功课,S010300
S010300059,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010300059.wav,1.666,旁边那摊水果,S010300
S010300668,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010300668.wav,2.9,这是立委叔叔送给你们的玩具,S010300
S010301098,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301098.wav,2.533,来不要客气 你快吃,S010301
S010301181,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301181.wav,1.9,幸好有你帮忙,S010301
S010301513,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301513.wav,2.633,但是知道你跟家芬最近很忙,S010301
S010301536,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301536.wav,2.466,好没问题 是谢谢,S010301
S010301720,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301720.wav,1.566,你的一千块在这里,S010301
S010301730,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301730.wav,2.3,好我送你回去,S010301
S010301915,./Minspeech-1.0.1/OutputData/label/S01/audio/030/S010301915.wav,2.934,有没有人传香火嘛,S010301
S010310427,./Minspeech-1.0.1/OutputData/label/S01/audio/031/S010310427.wav,2.033,拜托你你究竟懂不懂,S010310
S010310588,./Minspeech-1.0.1/OutputData/label/S01/audio/031/S010310588.wav,2.333,我要哭了,S010310
S010310652,./Minspeech-1.0.1/OutputData/label/S01/audio/031/S010310652.wav,1.733,好吃的面,S010310
