file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0011,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0011_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0011_inference_merged.wav,ON SATURDAY MORNINGS WHEN THE SODALITY MET IN THE CHAPEL TO RECITE THE LITTLE OFFICE HIS PLACE WAS A CUSHIONED KNEELING DESK AT THE RIGHT OF THE ALTAR FROM WHICH HE LED HIS WING OF BOYS THROUGH THE RESPONSES, on saturday mornings when the sodality met in the chapel to recite the little office his place was a cushioned kneeling desk at the right of the altar from which he led his wing of boys through the responses, on Sunday mornings when so doubt he met in the chapel to recite the little office his place was a push in kneeling dusk at the right of the altar for would he lead his wing of boys through the responses,on saturday mornings when the sodality met in the chapel to recite the little office his place was a cushioned kneeling desk at the right of the altar from which he led his wing of boys through the responses,on sunday mornings when so doubt he met in the chapel to recite the little office his place was a push in kneeling dusk at the right of the altar for would he lead his wing of boys through the responses,0.0,0.2564102564102564,0.2564102564102564,1.229437232017517,1.2910397052764893,0.17646076840107686,0.009608875960111618
1089-134686-0012,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0012_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0012_inference_merged.wav,HER EYES SEEMED TO REGARD HIM WITH MILD PITY HER HOLINESS A STRANGE LIGHT GLOWING FAINTLY UPON HER FRAIL FLESH DID NOT HUMILIATE THE SINNER WHO APPROACHED HER, her eyes seemed to regard him with mild pity her holiness a strange light glowing faintly upon her frail flesh did not humiliate the sinner who approached her, her eyes seemed to guide him with mild pity her holiness the strange light glowing faintly upon her frail flesh did not humiliate the sinner who approached her,her eyes seemed to regard him with mild pity her holiness a strange light glowing faintly upon her frail flesh did not humiliate the sinner who approached her,her eyes seemed to guide him with mild pity her holiness the strange light glowing faintly upon her frail flesh did not humiliate the sinner who approached her,0.0,0.07142857142857142,0.07142857142857142,1.2278566360473633,1.1862545013427734,0.22291047525725538,0.1311098337173462
1089-134686-0013,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0013_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0013_inference_merged.wav,IF EVER HE WAS IMPELLED TO CAST SIN FROM HIM AND TO REPENT THE IMPULSE THAT MOVED HIM WAS THE WISH TO BE HER KNIGHT, if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight, if ever he was impelled to cast him from him and repent the impulse that moved him was the way to be her knight,if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight,if ever he was impelled to cast him from him and repent the impulse that moved him was the way to be her knight,0.0,0.12,0.12,1.2306843996047974,1.3672091960906982,0.12500690083848168,0.04846886172890663
1089-134686-0015,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0015_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0015_inference_merged.wav,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG," but the dusk, deepening in the schoolroom, covered over his thoughts. The bell rang.", but the dusk deepening in the schoolroom covered over his thoughts. The bell rang.,but the dusk deepening in the schoolroom covered over his thoughts the bell rang,but the dusk deepening in the schoolroom covered over his thoughts the bell rang,0.0,0.0,0.0,1.2336965799331665,1.1313745975494385,0.25584777608992104,0.08909392356872559
1089-134686-0016,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0016_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0016_inference_merged.wav,THEN YOU CAN ASK HIM QUESTIONS ON THE CATECHISM DEDALUS," Then you can ask him questions on the catechism, Daedalus."," They've been asking questions of the Catechism, Daedalus.",then you can ask him questions on the catechism daedalus,theyve been asking questions of the catechism daedalus,0.1,0.7,0.6,1.2399778366088867,1.1395539045333862,0.1525973095807188,0.046673014760017395
1089-134686-0017,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0017_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0017_inference_merged.wav,STEPHEN LEANING BACK AND DRAWING IDLY ON HIS SCRIBBLER LISTENED TO THE TALK ABOUT HIM WHICH HERON CHECKED FROM TIME TO TIME BY SAYING," Stephen, leaning back and drawing idly on his scribbler, listened to the talk about him which Heron checked from time to time by saying,"," Stephen, leaning back and drawing idly on his scripter, listened to the talk about him, which Aaron chipped from time to time by saying,",stephen leaning back and drawing idly on his scribbler listened to the talk about him which heron checked from time to time by saying,stephen leaning back and drawing idly on his scripter listened to the talk about him which aaron chipped from time to time by saying,0.0,0.125,0.125,1.2240315675735474,1.0933067798614502,0.19855396541889195,0.10717033594846725
1089-134686-0018,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0018_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0018_inference_merged.wav,IT WAS STRANGE TOO THAT HE FOUND AN ARID PLEASURE IN FOLLOWING UP TO THE END THE RIGID LINES OF THE DOCTRINES OF THE CHURCH AND PENETRATING INTO OBSCURE SILENCES ONLY TO HEAR AND FEEL THE MORE DEEPLY HIS OWN CONDEMNATION, it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation, it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrine of the church and penetrating into obscure silence at its own defeat and feel the more deeply his own condemnation,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrine of the church and penetrating into obscure silence at its own defeat and feel the more deeply his own condemnation,0.0,0.14634146341463414,0.14634146341463414,1.2243273258209229,1.1744236946105957,0.17362147747930454,0.15121863782405853
1089-134686-0019,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0019_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0019_inference_merged.wav,THE SENTENCE OF SAINT JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE, the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state, the sentence of st james which so that he who offends against one commandment becomes a guilty of all had seemed to him furt or swollen phrase until he had begun to go in the darkness of his own state,the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,the sentence of st james which so that he who offends against one commandment becomes a guilty of all had seemed to him furt or swollen phrase until he had begun to go in the darkness of his own state,0.02564102564102564,0.15384615384615385,0.12820512820512822,1.2264324426651,1.042127251625061,0.2284082419781943,0.03535052761435509
1089-134686-0020,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0020_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0020_inference_merged.wav,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune, the man had stole the pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or on his huge fortune,if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,the man had stole the pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or on his huge fortune,0.0,0.1,0.1,1.2235276699066162,1.0704536437988281,0.19350989342432356,0.07313038408756256
1089-134686-0021,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0021_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0021_inference_merged.wav,IF A LAYMAN IN GIVING BAPTISM POUR THE WATER BEFORE SAYING THE WORDS IS THE CHILD BAPTIZED," If a layman, in giving baptism, pour the water before saying the words, is the child baptized?"," Is Laman, in giving baptism with the wafer before saying the word, is the child baptized?",if a layman in giving baptism pour the water before saying the words is the child baptized,is laman in giving baptism with the wafer before saying the word is the child baptized,0.0,0.35294117647058826,0.35294117647058826,1.238032341003418,1.2678778171539307,0.1558467824506698,0.08677832782268524
1089-134686-0022,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0022_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0022_inference_merged.wav,HOW COMES IT THAT WHILE THE FIRST BEATITUDE PROMISES THE KINGDOM OF HEAVEN TO THE POOR OF HEART THE SECOND BEATITUDE PROMISES ALSO TO THE MEEK THAT THEY SHALL POSSESS THE LAND," How comes it that while the first beatitude promises the kingdom of heaven to the poor of heart, the second beatitude promises also to the meek that they shall possess the land?", comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,0.0,0.03125,0.03125,1.2267183065414429,1.3012940883636475,0.18826018362765662,0.10720719397068024
1089-134686-0023,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0023_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0023_inference_merged.wav,WHY WAS THE SACRAMENT OF THE EUCHARIST INSTITUTED UNDER THE TWO SPECIES OF BREAD AND WINE IF JESUS CHRIST BE PRESENT BODY AND BLOOD SOUL AND DIVINITY IN THE BREAD ALONE AND IN THE WINE ALONE, why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone, what was the sacrament of the uperist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and the wine,why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,what was the sacrament of the uperist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and the wine,0.0,0.1111111111111111,0.1111111111111111,1.2268785238265991,1.2858067750930786,0.20387367708863402,0.0877353623509407
1089-134686-0024,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0024_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0024_inference_merged.wav,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN, if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man, if the wine change into vinegar and the whole crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,if the wine change into vinegar and the whole crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,0.0,0.03333333333333333,0.03333333333333333,1.2270963191986084,1.1006455421447754,0.1824671652318281,0.022717170417308807
1089-134686-0025,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0025_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0025_inference_merged.wav,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION, A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question., A gentle kick from a tall boy in the bench behind urged Stephen to ask a difficult question.,a gentle kick from the tall boy in the bench behind urged stephen to ask a difficult question,a gentle kick from a tall boy in the bench behind urged stephen to ask a difficult question,0.0,0.05555555555555555,0.05555555555555555,1.235298991203308,1.1670787334442139,0.11347682800877712,0.01536641363054514
1089-134686-0026,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0026_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0026_inference_merged.wav,THE RECTOR DID NOT ASK FOR A CATECHISM TO HEAR THE LESSON FROM, The rector did not ask for a catechism to hear the lesson from., The rector did not ask for a catechism to hear the lesson come.,the rector did not ask for a catechism to hear the lesson from,the rector did not ask for a catechism to hear the lesson come,0.0,0.07692307692307693,0.07692307692307693,1.2340859174728394,1.2589155435562134,0.027248688328613678,0.15612204372882843
1089-134686-0028,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0028_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0028_inference_merged.wav,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOUR OF SAINT FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY," The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier, whose feast day is Saturday."," That treat will begin on Wednesday afternoon in honor of St. Francis Xavier, whose feast day is Saturday.",the retreat will begin on wednesday afternoon in honor of st francis xavier whose feast day is saturday,that treat will begin on wednesday afternoon in honor of st francis xavier whose feast day is saturday,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.2313709259033203,1.195997714996338,0.10565402458969751,0.06685416400432587
1089-134686-0029,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0029_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0029_inference_merged.wav,ON FRIDAY CONFESSION WILL BE HEARD ALL THE AFTERNOON AFTER BEADS," On Friday, confession will be heard all the afternoon after beads."," On Friday, confession will be heard all the afternoon after 8.",on friday confession will be heard all the afternoon after beads,on friday confession will be heard all the afternoon after 8,0.0,0.09090909090909091,0.09090909090909091,1.2545723915100098,1.0796674489974976,0.1554427421522168,0.07244794815778732
1089-134686-0031,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0031_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0031_inference_merged.wav,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER, Stephen's heart began slowly to fold and fade with fear like a withering flower., Stephen's heart began slowly to fold and fade with fear like a withering flower.,stephens heart began slowly to fold and fade with fear like a withering flower,stephens heart began slowly to fold and fade with fear like a withering flower,0.0,0.0,0.0,1.243868350982666,1.0432515144348145,0.10798160983807409,0.15933188796043396
1089-134686-0032,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0032_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0032_inference_merged.wav,HE IS CALLED AS YOU KNOW THE APOSTLE OF THE INDIES," He is called, as you know, the Apostle of the Indies."," that he has called, as you know, the Apostle of the Indies.",he is called as you know the apostle of the indies,that he has called as you know the apostle of the indies,0.0,0.18181818181818182,0.18181818181818182,1.2714024782180786,1.0962529182434082,0.15829486286899547,0.06680265814065933
1089-134686-0033,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0033_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0033_inference_merged.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier.", that made St. Francis the Savior.,a great saint saint francis xavier,that made st francis the savior,0.0,1.0,1.0,1.2596626281738281,1.08760404586792,0.21222765536015967,0.044455282390117645
1089-134686-0034,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0034_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0034_inference_merged.wav,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON," The rector paused, and then, shaking his clasped hands before him, went on."," The Reptile pawed and then, shaking his clasped hands before him, went on.",the rector paused and then shaking his clasped hands before him went on,the reptile pawed and then shaking his clasped hands before him went on,0.0,0.15384615384615385,0.15384615384615385,1.237011194229126,1.2565099000930786,0.0728134584610482,0.12719693779945374
1089-134686-0035,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0035_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0035_inference_merged.wav,HE HAD THE FAITH IN HIM THAT MOVES MOUNTAINS, He had the faith in him that moves mountains., He had the faith in him that moves fountains.,he had the faith in him that moves mountains,he had the faith in him that moves fountains,0.0,0.1111111111111111,0.1111111111111111,1.2523590326309204,1.0661580562591553,0.17401395823223745,0.05660027638077736
1089-134686-0036,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0036_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/0.5s/merged/1089-134686-0036_inference_merged.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier,"," a great saint, Saint Francis Xavier.",a great saint saint francis xavier,a great saint saint francis xavier,0.0,0.0,0.0,1.2466906309127808,1.0926551818847656,0.15759635073133207,-0.011701079085469246
