file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0018,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0018_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0018_inference_merged.wav,IT WAS STRANGE TOO THAT HE FOUND AN ARID PLEASURE IN FOLLOWING UP TO THE END THE RIGID LINES OF THE DOCTRINES OF THE CHURCH AND PENETRATING INTO OBSCURE SILENCES ONLY TO HEAR AND FEEL THE MORE DEEPLY HIS OWN CONDEMNATION, it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation, it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,0.0,0.0,0.0,4.408363342285156,1.9530792236328125,0.9654970982817433,0.9018885493278503
1089-134686-0019,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0019_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0019_inference_merged.wav,THE SENTENCE OF SAINT JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE, the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state, the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,0.02564102564102564,0.02564102564102564,0.0,4.3742852210998535,3.1394834518432617,0.9626151774074925,0.898136556148529
1089-134686-0020,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0020_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0020_inference_merged.wav,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,0.0,0.0,0.0,4.351560115814209,2.827450752258301,0.9509194282501306,0.9021382331848145
1089-134686-0021,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0021_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0021_inference_merged.wav,IF A LAYMAN IN GIVING BAPTISM POUR THE WATER BEFORE SAYING THE WORDS IS THE CHILD BAPTIZED," If a layman, in giving baptism, pour the water before saying the words, is the child baptized?"," If a layman, in giving baptism, pour the water before saying the words, is the child baptized?",if a layman in giving baptism pour the water before saying the words is the child baptized,if a layman in giving baptism pour the water before saying the words is the child baptized,0.0,0.0,0.0,4.398263931274414,2.728074550628662,0.9726571548031065,0.8792468905448914
1089-134686-0022,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0022_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0022_inference_merged.wav,HOW COMES IT THAT WHILE THE FIRST BEATITUDE PROMISES THE KINGDOM OF HEAVEN TO THE POOR OF HEART THE SECOND BEATITUDE PROMISES ALSO TO THE MEEK THAT THEY SHALL POSSESS THE LAND," How comes it that while the first beatitude promises the kingdom of heaven to the poor of heart, the second beatitude promises also to the meek that they shall possess the land?", how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,0.0,0.0,0.0,4.322361946105957,2.9205079078674316,0.9660505361660128,0.9084184765815735
1089-134686-0023,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0023_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0023_inference_merged.wav,WHY WAS THE SACRAMENT OF THE EUCHARIST INSTITUTED UNDER THE TWO SPECIES OF BREAD AND WINE IF JESUS CHRIST BE PRESENT BODY AND BLOOD SOUL AND DIVINITY IN THE BREAD ALONE AND IN THE WINE ALONE, why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone, why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,0.0,0.0,0.0,4.42958927154541,3.1349544525146484,0.9660652235007811,0.9041239619255066
1089-134686-0024,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0024_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0024_inference_merged.wav,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN, if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man, if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,0.0,0.0,0.0,4.330514907836914,2.668328285217285,0.9647780641618922,0.8933683633804321
1089-134686-0025,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0025_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0025_inference_merged.wav,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION, A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question., A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question.,a gentle kick from the tall boy in the bench behind urged stephen to ask a difficult question,a gentle kick from the tall boy in the bench behind urged stephen to ask a difficult question,0.0,0.0,0.0,4.371767044067383,2.9042789936065674,0.971752339903684,0.8571075797080994
1089-134686-0026,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0026_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0026_inference_merged.wav,THE RECTOR DID NOT ASK FOR A CATECHISM TO HEAR THE LESSON FROM, The rector did not ask for a catechism to hear the lesson from., The rector did not ask for a catechism to hear the lesson from.,the rector did not ask for a catechism to hear the lesson from,the rector did not ask for a catechism to hear the lesson from,0.0,0.0,0.0,4.284881114959717,3.0343828201293945,0.9709020028709034,0.8310206532478333
1089-134686-0028,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0028_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0028_inference_merged.wav,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOUR OF SAINT FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY," The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier, whose feast day is Saturday."," The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier, whose feast day is Saturday.",the retreat will begin on wednesday afternoon in honor of st francis xavier whose feast day is saturday,the retreat will begin on wednesday afternoon in honor of st francis xavier whose feast day is saturday,0.1111111111111111,0.1111111111111111,0.0,4.3763747215271,2.404400110244751,0.9484746101099598,0.8653450012207031
1089-134686-0029,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0029_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0029_inference_merged.wav,ON FRIDAY CONFESSION WILL BE HEARD ALL THE AFTERNOON AFTER BEADS," On Friday, confession will be heard all the afternoon after beads."," On Friday, confession will be heard all the afternoon after beads.",on friday confession will be heard all the afternoon after beads,on friday confession will be heard all the afternoon after beads,0.0,0.0,0.0,4.187695503234863,3.0842201709747314,0.966217393878513,0.888825535774231
1089-134686-0031,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0031_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0031_inference_merged.wav,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER, Stephen's heart began slowly to fold and fade with fear like a withering flower., Stephen's heart began slowly to fold and fade with fear like a withering flower.,stephens heart began slowly to fold and fade with fear like a withering flower,stephens heart began slowly to fold and fade with fear like a withering flower,0.0,0.0,0.0,4.291200160980225,2.862069845199585,0.9630990380482167,0.8884655833244324
1089-134686-0032,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0032_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0032_inference_merged.wav,HE IS CALLED AS YOU KNOW THE APOSTLE OF THE INDIES," He is called, as you know, the Apostle of the Indies."," He is called, as you know, the Apostle of the Indies.",he is called as you know the apostle of the indies,he is called as you know the apostle of the indies,0.0,0.0,0.0,4.208259582519531,3.304161548614502,0.9624675799315118,0.8372491002082825
1089-134686-0033,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0033_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0033_inference_merged.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier."," A great saint, Saint Francis Xavier.",a great saint saint francis xavier,a great saint saint francis xavier,0.0,0.0,0.0,4.195725440979004,2.4857847690582275,0.9736502978013588,0.8212854266166687
1089-134686-0034,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0034_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0034_inference_merged.wav,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON," The rector paused, and then, shaking his clasped hands before him, went on."," The rector paused, and then, shaking his clasped hands before him, went on.",the rector paused and then shaking his clasped hands before him went on,the rector paused and then shaking his clasped hands before him went on,0.0,0.0,0.0,4.282063007354736,2.4121792316436768,0.9474248312488138,0.8710792064666748
1089-134686-0035,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0035_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0035_inference_merged.wav,HE HAD THE FAITH IN HIM THAT MOVES MOUNTAINS, He had the faith in him that moves mountains., He had the faith in him that moves mountains.,he had the faith in him that moves mountains,he had the faith in him that moves mountains,0.0,0.0,0.0,4.124899864196777,2.8004064559936523,0.9775068717902635,0.8384909629821777
1089-134686-0036,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0036_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/2K/librispeech/1.0s/merged/1089-134686-0036_inference_merged.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier,"," a great saint, Saint Francis Xavier.",a great saint saint francis xavier,a great saint saint francis xavier,0.0,0.0,0.0,3.8916242122650146,2.360611915588379,0.9524886250838006,0.8279842138290405
