file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
61-70968-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0001_inference.wav,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD," Give not so earnest a mind to these mummeries, child."," Give not so earnest a mind to these mummeries, child.",0.0,0.0,0.0,3.700953483581543,2.650097608566284,0.9613247026018054
61-70968-0047,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0047.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0047_inference.wav,MASTER MONCEUX THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting."," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting.",0.13333333333333333,0.13333333333333333,0.0,4.265220642089844,3.0037448406219482,0.9621417510970985
61-70968-0026,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0026_inference.wav,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES, The strollers took their part in it with hearty zest now that they had some chance of beating off their foes., The strollers took their part in it with hearty zest now that they had some chance of beating off their foes.,0.0,0.0,0.0,4.094099998474121,2.8347342014312744,0.9687109125466616
61-70968-0051,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0051.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0051_inference.wav,BEG ME A ROOM OF THE SHERIFF CHILD QUICKLY," Make me a room of the sheriff, child, quickly."," Make me a room of the sheriff, child, quickly.",0.4444444444444444,0.4444444444444444,0.0,3.766981840133667,2.7495577335357666,0.9651451817989917
61-70968-0056,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0056.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0056_inference.wav,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS, The wine did certainly bring back the color to the squire's cheeks., The wine did certainly bring back the color to the squire's cheeks.,0.0,0.0,0.0,4.307490348815918,3.012037515640259,0.9593631990069069
61-70968-0041,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0041.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0041_inference.wav,I LIKE YOU WILL YOU ARE THE SECOND WILL THAT I HAVE MET AND LIKED WITHIN TWO DAYS IS THERE A SIGN IN THAT, i like you will you are the second will that i have met and liked within two days is there a sign in that," I like you, Will. You are the second Will that I have met and liked within two days. Is there a sign in that?'",0.0,0.0,0.0,4.156372547149658,2.6933658123016357,0.9243951912738281
61-70968-0043,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0043.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0043_inference.wav,FRIENDS SAID MONTFICHET FAINTLY TO THE WRESTLERS BEAR US ESCORT SO FAR AS THE SHERIFF'S HOUSE," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'"," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'",0.0,0.0,0.0,3.650130271911621,2.7053112983703613,0.9235959319093613
61-70968-0022,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0022.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0022_inference.wav,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE," ""'Tis fine for you to talk, old man,"" answered the lean, sullen apprentice."," ""'Tis fine for you to talk, old man,"" answered the lean sullen apprentice.",0.0,0.0,0.0,4.053648471832275,2.4561431407928467,0.9328795663946792
61-70968-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0017_inference.wav,I COULD NOT SEE MY BOY INJURED EXCELLENCE FOR BUT DOING HIS DUTY AS ONE OF CUMBERLAND'S SONS," I could not see my boy injured, Excellence, for but doing his duty as one of Cumberland's"," I could not see my boy injured, Excellency, for but doing his duty as one of Cumberland's",0.2777777777777778,0.3333333333333333,0.055555555555555525,4.292912006378174,2.5992445945739746,0.9480846512821712
61-70968-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0016.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0016_inference.wav,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US, and then they became vexed and would have snatched your purse from us., and then they became vexed and would have snatched your purse from us.,0.0,0.0,0.0,4.171609878540039,2.554191827774048,0.9623189327556821
61-70968-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0003_inference.wav,HE WAS LIKE UNTO MY FATHER IN A WAY AND YET WAS NOT MY FATHER," He was like unto my father, in a way, and yet was not my father."," He was like unto my father, in a way, and yet was not my father.",0.0,0.0,0.0,4.0279541015625,2.6099112033843994,0.9493814006538741
61-70968-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0010_inference.wav,FORTHWITH ALL RAN TO THE OPENING OF THE TENT TO SEE WHAT MIGHT BE AMISS BUT MASTER WILL WHO PEEPED OUT FIRST NEEDED NO MORE THAN ONE GLANCE," Forthwith all ran to the opening of the tent to see what might be amiss, but Master Will, who peeped out first, needed no more than one glance.", forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance,0.0,0.0,0.0,4.1108269691467285,2.6629226207733154,0.9441907252078523
61-70968-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0008.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0008_inference.wav,TAKE YOUR PLACE AND LET US SEE WHAT THE CRYSTAL CAN SHOW TO YOU, Take your place and let us see what the crystal can show to you., Take your place and let us see what the crystal can show to you.,0.0,0.0,0.0,3.608517646789551,2.1728553771972656,0.9465188765025413
61-70968-0032,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0032.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0032_inference.wav,HE FELT FOR AND FOUND THE WIZARD'S BLACK CLOTH THE SQUIRE WAS QUITE OUT OF BREATH, He felt for and found the wizard's black cloth. The squire was quite out of breath., He felt for and found the wizard's black cloth. The squire was quite out of breath.,0.0,0.0,0.0,3.8582191467285156,2.822843551635742,0.9534548537317215
61-70968-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0023.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0023_inference.wav,BUT I WRESTLED WITH THIS FELLOW AND DO KNOW THAT HE PLAYED UNFAIRLY IN THE SECOND BOUT," But I wrestled with this fellow, and do know that he played unfairly in the second bout."," But I wrestled with this fellow, and do know that he played unfairly in the second bout,",0.0,0.0,0.0,4.081298351287842,2.832223415374756,0.9684613373431314
61-70968-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0009.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0009_inference.wav,LIKE AS NOT YOUNG MASTER THOUGH I AM AN OLD MAN," Like as not, young master, though I am an old man.", like as not young master though i am an old man,0.0,0.0,0.0,3.8568718433380127,2.634274482727051,0.9293870159778815
61-70968-0029,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0029.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70968-0029_inference.wav,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF, The squire helped to thrust them all in and entered swiftly himself., The squire helped to thrust them all in and entered swiftly himself.,0.0,0.0,0.0,4.047002792358398,2.7541630268096924,0.9642503769092907
61-70970-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0024.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70970-0024_inference.wav,THEY MOVED THEREAFTER CAUTIOUSLY ABOUT THE HUT GROPING BEFORE AND ABOUT THEM TO FIND SOMETHING TO SHOW THAT WARRENTON HAD FULFILLED HIS MISSION," They moved thereafter cautiously about the hut, groping before and about them to find something to show that Warrington had fulfilled his mission."," They moved thereafter cautiously about the hut, groping before and about them to find something to show that Warrington had fulfilled his mission.",0.08695652173913043,0.08695652173913043,0.0,4.214609146118164,2.9967026710510254,0.9644458781323704
61-70970-0031,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0031.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70970-0031_inference.wav,CRIED HE WAVING THE LANTHORN BEFORE HIM TO MAKE SURE THAT THESE WERE NO GHOSTS IN FRONT OF HIM," cried he, waving the lanthorn before him to make sure that these were no ghosts in front of him."," cried he, waving the lantern before him to make sure that these were no ghosts in front of him.",0.0,0.10526315789473684,0.10526315789473684,3.839482307434082,2.4659910202026367,0.9556880768258085
61-70970-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0014.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70970-0014_inference.wav,PRESENTLY HE CROSSED THE FLOOR OF HIS ROOM WITH DECIDED STEP," Presently, he crossed the floor of his room with decided step.", Presently he crossed the floor of his room with decided step.,0.0,0.0,0.0,4.161504745483398,2.754772663116455,0.9663705983845312
61-70970-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_1.89kbps/61-70970-0000_inference.wav,YOUNG FITZOOTH HAD BEEN COMMANDED TO HIS MOTHER'S CHAMBER SO SOON AS HE HAD COME OUT FROM HIS CONVERSE WITH THE SQUIRE, Young Fitz-Wuth had been commanded to his mother's chamber so soon as he had come out from his converse with the Squire., Young Fitzuth had been commanded to his mother's chamber so soon as he had come out from his converse with the squire.,0.09090909090909091,0.09090909090909091,0.0,4.284529209136963,2.492128372192383,0.9573735755419343
