file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_31065246,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31065246.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31065246_inference.wav,十多年前台北车站改变结构,十多年前台北车站改变结构,十多年前台北社站改變結構,0.0,0.3333333333333333,0.3333333333333333,2.6085290908813477,2.4591164588928223,0.9201457436341888
common_voice_zh-TW_20860809,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20860809.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_20860809_inference.wav,就补缴空屋税,就补叫空污税,就不要空睡,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.233375310897827,2.664534330368042,0.9159676429712437
common_voice_zh-TW_26657819,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26657819.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_26657819_inference.wav,超英赶美,超音感美,超音感美,0.5,0.5,0.0,2.3522844314575195,2.6522321701049805,0.9179308223568089
common_voice_zh-TW_24677150,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24677150.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_24677150_inference.wav,有三十五种语言,有35种语言,有35种语言,0.42857142857142855,0.42857142857142855,0.0,2.3120734691619873,1.898271918296814,0.9164419555517
common_voice_zh-TW_26826729,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26826729.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_26826729_inference.wav,仍被视为尊贵的血统,人被视为尊贵的血统,仍被视为尊贵的血统,0.1111111111111111,0.0,-0.1111111111111111,3.056037425994873,2.4580886363983154,0.9048883598360311
common_voice_zh-TW_31113743,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31113743.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31113743_inference.wav,联络罗东林场与太平山林场,联络罗东林场与太平山林场,聯絡羅東林場與太平山林場,0.0,0.5833333333333334,0.5833333333333334,2.4581127166748047,2.2195937633514404,0.9448194228802993
common_voice_zh-TW_37952977,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_37952977.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_37952977_inference.wav,参与者要进入会场了,参与者要进入会场了,参与者要进入会场了,0.0,0.0,0.0,3.1537957191467285,2.7954213619232178,0.9515975710610323
common_voice_zh-TW_22006784,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006784.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22006784_inference.wav,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,0.0,0.0,0.0,1.632904052734375,2.115237236022949,0.8685903456069862
common_voice_zh-TW_24478270,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478270.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_24478270_inference.wav,有超过五千人的企业用吗？,有超过5000人的企业用吗?,有超过5000人的企业用吗?,0.18181818181818182,0.18181818181818182,0.0,3.6888740062713623,3.1302881240844727,0.9505185062176243
common_voice_zh-TW_22020300,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22020300.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22020300_inference.wav,强迫开放、引进新东西的话,強迫開放引進新東西的話,強迫開放引進新東西的話,0.45454545454545453,0.45454545454545453,0.0,2.7176060676574707,2.294353485107422,0.9277513823023024
common_voice_zh-TW_19313364,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313364.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_19313364_inference.wav,我是一只鹤,我是一隻鶴,我是一隻鶴,0.4,0.4,0.0,1.2992922067642212,1.6304218769073486,0.8331927076557549
common_voice_zh-TW_22927699,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22927699.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22927699_inference.wav,其实每一年都有精进,其實每一年都有精進,其實每一年都有金金,0.2222222222222222,0.3333333333333333,0.1111111111111111,3.157028913497925,2.4003169536590576,0.7944049267831654
common_voice_zh-TW_22766609,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766609.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22766609_inference.wav,当局者迷克夏,當局者明確扣線,双击者迷迹扣线,0.8333333333333334,0.8333333333333334,0.0,2.830366849899292,1.7179657220840454,0.5435300084660902
common_voice_zh-TW_27003463,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003463.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27003463_inference.wav,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,0.0,0.0,0.0,2.4703168869018555,2.74794602394104,0.9512703109856395
common_voice_zh-TW_27459935,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27459935.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27459935_inference.wav,由两种相同元素组成的化合物,由兩種相同元素組成的化合物,由两种相同元素组成的化合物,0.23076923076923078,0.0,-0.23076923076923078,2.1913886070251465,2.5714852809906006,0.8879222077289791
common_voice_zh-TW_25115780,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25115780.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_25115780_inference.wav,差不多是园游会等级,差不多是原油会等级,差不多是原油会等级,0.2222222222222222,0.2222222222222222,0.0,3.538693904876709,2.944969892501831,0.8390211436202882
common_voice_zh-TW_36445549,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36445549.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_36445549_inference.wav,东亚各国的相关事件,东亚各国的相关事件,东亚各国的相关事件,0.0,0.0,0.0,2.4075987339019775,2.0992870330810547,0.9452529095027139
common_voice_zh-TW_32161714,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32161714.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_32161714_inference.wav,国立台北教育大学,国立台北教育大学,國立台北教育大學,0.0,0.25,0.25,3.518481492996216,3.0111703872680664,0.9494638529040611
common_voice_zh-TW_22765224,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765224.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22765224_inference.wav,作为核发查询码的身分辨识,作为核发查询码的身份辨识,作为核发查询码的身份辨识,0.08333333333333333,0.08333333333333333,0.0,3.233532667160034,2.699852466583252,0.8843365819702216
common_voice_zh-TW_19239250,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19239250.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_19239250_inference.wav,杜先生，你先上来楼上,"杜先生,你先来楼上。","杜先生,你先来楼上",0.1111111111111111,0.1111111111111111,0.0,2.7572264671325684,2.5281670093536377,0.9564144460706411
common_voice_zh-TW_30481720,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481720.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_30481720_inference.wav,统筹调度的实力发挥,统筹调度的实力发挥,恐愁调度的实力发挥,0.0,0.2222222222222222,0.2222222222222222,2.6342549324035645,2.928497552871704,0.9545775575967207
common_voice_zh-TW_31483227,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31483227.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31483227_inference.wav,捷运新北产业园区站,捷运新北产业圆区站,捷运新北产业原区站,0.1111111111111111,0.1111111111111111,0.0,1.9141868352890015,1.716780662536621,0.7803433430741376
common_voice_zh-TW_19419800,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19419800.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_19419800_inference.wav,推特这个到底是发生了什么事,推特這個到底是發生了什麼事,推特這個到底是發生了什麼事,0.3076923076923077,0.3076923076923077,0.0,3.0037736892700195,3.2509570121765137,0.9597102516088688
common_voice_zh-TW_31313987,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31313987.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31313987_inference.wav,某日该河甲处的时间及盐度记录,某日该何假处的时间及延度记录,某日该何假出的时间及延度记录,0.21428571428571427,0.2857142857142857,0.07142857142857142,2.8305392265319824,2.9723336696624756,0.9552396873509931
common_voice_zh-TW_26774537,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26774537.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_26774537_inference.wav,主要集中在胎生幼苗,主要集中在泰山幼苗,不要擠雜太深給我瞄,0.2222222222222222,0.8888888888888888,0.6666666666666666,2.742504596710205,2.4805214405059814,0.9639617154468929
common_voice_zh-TW_36635605,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36635605.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_36635605_inference.wav,新中横公路嘉义玉山线,新中恒公路嘉義御山線,新中恒公路嘉义御山线,0.4,0.2,-0.2,2.700836420059204,2.892897605895996,0.9342414500018918
common_voice_zh-TW_30576707,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30576707.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_30576707_inference.wav,东山咖啡大道,东山咖啡大道,东山咖啡大道,0.0,0.0,0.0,3.882244348526001,3.162350654602051,0.952765919443129
common_voice_zh-TW_19243536,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19243536.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_19243536_inference.wav,才能够完成、超越自己,才能够完成超越自己,才能夠完成超越自己,0.0,0.1111111111111111,0.1111111111111111,3.1807210445404053,2.1744072437286377,0.7572205787783621
common_voice_zh-TW_36444578,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36444578.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_36444578_inference.wav,学习与记忆的核心关键,学习与记忆的核心关键,学习与记忆的核心关键,0.0,0.0,0.0,3.1085548400878906,2.623225212097168,0.9320080889582634
common_voice_zh-TW_18670563,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18670563.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_18670563_inference.wav,要加酱油吗？,要加酱油吗?,要加酱油吗?,0.0,0.0,0.0,2.028836488723755,2.9595389366149902,0.953179948052237
common_voice_zh-TW_22019228,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22019228.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22019228_inference.wav,有时设计者会自然预设使用者是右撇子,有時設計者會自然預設使用者是右撇子,有時設計者會自然預設使用者是右撇子,0.35294117647058826,0.35294117647058826,0.0,2.7988224029541016,2.594170570373535,0.9236707672807944
common_voice_zh-TW_27103780,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27103780.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27103780_inference.wav,有关二头肌和三头肌的描述,有关二头肌和三头肌的描述,有關二頭肌和三頭肌的描述,0.0,0.25,0.25,2.5241634845733643,2.7303717136383057,0.9409545340450818
common_voice_zh-TW_31437436,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31437436.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31437436_inference.wav,他们身在大自然中,他们身在大自然中,他们身在大自然中,0.0,0.0,0.0,1.794914960861206,2.042466163635254,0.9236072151526878
common_voice_zh-TW_27165927,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165927.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27165927_inference.wav,运用了思维能力,運用了思維能力,運用了思維能力,0.2857142857142857,0.2857142857142857,0.0,3.5022013187408447,3.6018996238708496,0.9613787070229532
common_voice_zh-TW_31451722,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31451722.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31451722_inference.wav,高雄市立图书馆美浓分馆,高雄市立图书馆美农分馆,高雄市立图书馆美农分馆,0.09090909090909091,0.09090909090909091,0.0,4.011142730712891,3.460062265396118,0.9711857860795924
common_voice_zh-TW_27359046,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27359046.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27359046_inference.wav,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,0.0,0.0,0.0,2.2635374069213867,2.5314526557922363,0.8832016911053301
common_voice_zh-TW_24478304,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478304.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_24478304_inference.wav,拦下一艘载满牲畜的船,拦下一艘在蛮深处的船,拦下一艘在蛮深处的船,0.4,0.4,0.0,3.428781032562256,2.8132331371307373,0.9544413450525407
common_voice_zh-TW_31145496,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31145496.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31145496_inference.wav,完全可以来工寮,完全可以来公了,完全可以来公了,0.2857142857142857,0.2857142857142857,0.0,3.875741720199585,2.8243160247802734,0.950304369461722
common_voice_zh-TW_30767022,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30767022.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_30767022_inference.wav,发想改变世界的点子,发想改变世界的点子,他想改变世界的点子,0.0,0.1111111111111111,0.1111111111111111,2.51798677444458,1.593793511390686,0.8165121871075927
common_voice_zh-TW_17460981,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17460981.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_17460981_inference.wav,努力寻找正职机会,努力寻找正直机会,努力寻找正直机会,0.125,0.125,0.0,3.6245813369750977,2.9069297313690186,0.8714341806889032
common_voice_zh-TW_27965506,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965506.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27965506_inference.wav,我会负责到离职的那天,我會住在大理寫的那天,我會負責大理寫的那天,0.6,0.6,0.0,2.411078929901123,3.2313573360443115,0.9712216426143679
common_voice_zh-TW_25906007,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25906007.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_25906007_inference.wav,以传输对象来区别,以传说对象来区别,以傳說對象來區別,0.125,0.75,0.625,2.880667209625244,3.222623825073242,0.9683586640628745
common_voice_zh-TW_17460998,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17460998.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_17460998_inference.wav,我们会有更坚强的实力,我们会有更坚强的实力。,我们会有更坚强的实力,0.0,0.0,0.0,2.964766502380371,2.2972261905670166,0.9401865854433406
common_voice_zh-TW_22765404,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765404.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22765404_inference.wav,不会影响到他们的压力测试,不會影響到他們的壓力測試,不會影響到他們的壓力測試,0.5,0.5,0.0,2.751657009124756,2.635667085647583,0.696641120347031
common_voice_zh-TW_22720661,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720661.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_22720661_inference.wav,不再只是法律人的司法,不再只是法律人的司法,不再只是凡綠人的司法,0.0,0.2,0.2,3.0459256172180176,2.5265395641326904,0.8567661662183578
common_voice_zh-TW_24479853,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24479853.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_24479853_inference.wav,很容易碎成小小块的,很容易碎成小小塊的,很容易碎成小小塊的,0.1111111111111111,0.1111111111111111,0.0,2.524285316467285,2.5855119228363037,0.9436535644825653
common_voice_zh-TW_30583521,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30583521.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_30583521_inference.wav,台北市重庆北路,台北市重庆北路,台北市重庆北路,0.0,0.0,0.0,2.4646291732788086,2.444572687149048,0.949431806460324
common_voice_zh-TW_17508017,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17508017.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_17508017_inference.wav,世界上第二有公信力的,世界上第二有公信力的,世界上第二有公信力的,0.0,0.0,0.0,3.63472580909729,3.3054635524749756,0.9635576334171103
common_voice_zh-TW_27358973,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27358973.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_27358973_inference.wav,东南亚自古深受中国和印度的影响,东南亚自古深受中国和印度的影响,东南亚自古深受中国和印度的影响,0.0,0.0,0.0,1.9136793613433838,2.501945972442627,0.8479558958437314
common_voice_zh-TW_31065407,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31065407.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_31065407_inference.wav,连络中南部次要城镇,聯絡中南部次要成正,联络中央部次要成正,0.4444444444444444,0.4444444444444444,0.0,2.0951671600341797,2.8153769969940186,0.9274905148564864
common_voice_zh-TW_32166450,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32166450.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_32166450_inference.wav,台北市立天文馆,台北市立天文館,台北市立天文館,0.14285714285714285,0.14285714285714285,0.0,3.018913507461548,2.917161226272583,0.9463138465776184
common_voice_zh-TW_35099737,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35099737.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_35099737_inference.wav,但大家都会听你说,但大家都会听你说,但大家都会听你说,0.0,0.0,0.0,3.081259250640869,1.9658410549163818,0.9323108470520064
common_voice_zh-TW_18735146,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18735146.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_18735146_inference.wav,把重要的工作耽搁下来,把重要的工作單割下來,把重要的工作耽擱下來,0.3,0.2,-0.09999999999999998,3.568981647491455,3.1214518547058105,0.9666391006846351
common_voice_zh-TW_26944190,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26944190.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_1.89kbps/common_voice_zh-TW_26944190_inference.wav,某种地形的立体透视图,某种地形的立体透视图,某種地形的立體透視圖,0.0,0.4,0.4,3.758930206298828,2.7579121589660645,0.9616309510243184
