file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
test-000000055,./hokkien/test/test-000000055.mp3,3.5157,熟皮包戇餡,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,熟話包含鴨鴨,0.8,3.6134533882141113,2.140286445617676,0.8
test-000000056,./hokkien/test/test-000000056.mp3,2.8155,另家各食,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,寧靈國錫,1.0,4.525516510009766,3.2727341651916504,0.75
test-000000057,./hokkien/test/test-000000057.mp3,2.2035,喋詳,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,鐵翔,1.0,3.830507516860962,2.4567131996154785,0.0
test-000000058,./hokkien/test/test-000000058.mp3,1.9155,詼妹仔,f2bffeb4dd1f6c33cc68aa7d6cec1419cc5861c938f8863f71866ef0317b5d12f109edf45d5fef89ac9d8260a5cd1cae0951479fd404630bdf7030451083d78e,虧無鴨仔,1.0,2.272590398788452,3.4172182083129883,0.6666666666666666
test-000000059,./hokkien/test/test-000000059.mp3,1.8435,靈府,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,寧虎,1.0,2.4334330558776855,3.080894947052002,0.0
test-000000061,./hokkien/test/test-000000061.mp3,3.3555,下晝時仔,6ab5b7650b46eaac631ca6ab60c1cf1e75fc930a24f3769d49f8bdad605c0b21bd6568c6bddb294ad5991a011098aeea184e9a137437ad70dcad52b889ae5b0e,下晝時仔,0.0,3.6241872310638428,2.1859469413757324,0.0
test-000000063,./hokkien/test/test-000000063.mp3,1.8075,曾經,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,贊經,0.5,4.38712215423584,2.8071939945220947,0.5
test-000000065,./hokkien/test/test-000000065.mp3,3.2475,頭眩目暗,d7f3f281fd5bac3d3c2d28de5222ddd69a7c9d8bb67c30a7117fc07708523e7e53649e6cca7ae2cb4056dee2d3a8f4f056c706cf0e29d548cd24028aace5f587,頭銜目暗,0.25,2.960536479949951,2.94321870803833,0.25
test-000000066,./hokkien/test/test-000000066.mp3,1.9155,袂死心,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,袂死心,0.0,4.58056640625,3.6849207878112793,0.0
test-000000068,./hokkien/test/test-000000068.mp3,2.2035,放送員,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,奉喪丸,1.0,2.5110890865325928,2.4049737453460693,0.3333333333333333
test-000000070,./hokkien/test/test-000000070.mp3,2.8875,啟露笠,315cb7242c595b562502500361e80fcbd6a4795c237fe9c68f753166099092b80258807aa904b916de066173e0b0fed83b611c6c3f6eefd75d54a65dfef7c97b,㧎路咧,1.0,3.904254913330078,2.7273857593536377,0.0
test-000000071,./hokkien/test/test-000000071.mp3,3.6957,記持俗麭,c6c5144634196791607325b34dae78d7c2fdfac67170e75191e5fa951cfeae7bc0b212fda237b2471d4a7332a33ab1087a8a260e66957566b233e14f6cd4db7e,記字屬縮胖,1.0,2.2777602672576904,2.076023817062378,0.75
test-000000072,./hokkien/test/test-000000072.mp3,1.9155,衫仔店,0e6a9e4d8c25a89e7a975ce48c202433f6f663bfc34771475f59045f25f6bdaa434b8dffd9b50e008d6904d76346199cdbab0caad447fc43bd55ba78e25664bf,沙仔店,0.3333333333333333,2.065641403198242,1.4985791444778442,0.0
test-000000074,./hokkien/test/test-000000074.mp3,2.3475,防曝膏,6eb0dc3a8535a60aa846a50b4415d33a5becb0b598d43ade6d0d0c45b11de2894991ead41467ef716909e3ae73f1d6d9a4f111417527080673475720067bad91,蜂曝膏,0.3333333333333333,4.16986083984375,3.413564920425415,0.0
test-000000076,./hokkien/test/test-000000076.mp3,2.3475,荒荒廢廢,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,㔂㔂貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨貨,55.25,4.299509048461914,1.5953236818313599,54.25
test-000000077,./hokkien/test/test-000000077.mp3,2.2035,第四指,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,茶匙載,1.0,4.355220317840576,3.228976011276245,1.0
test-000000079,./hokkien/test/test-000000079.mp3,2.1675,?,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,肚,1.0,4.500555038452148,1.7177605628967285,1.0
test-000000080,./hokkien/test/test-000000080.mp3,2.9235,中麶麵粉,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,中麶麵粉,0.0,3.3253796100616455,2.9818007946014404,0.0
test-000000083,./hokkien/test/test-000000083.mp3,2.0955,南海路,315cb7242c595b562502500361e80fcbd6a4795c237fe9c68f753166099092b80258807aa904b916de066173e0b0fed83b611c6c3f6eefd75d54a65dfef7c97b,南海路,0.0,3.6500744819641113,3.136800765991211,0.0
test-000000087,./hokkien/test/test-000000087.mp3,3.1755,風呂,a94764404fd3d2fef6668a69d1c3ed20e16381ac67954cdc4613c96b2a0d808c905bc8ae64acb6c69542626611425be1ae0504ce094c2cd0bfb9e3be74c07d7a,虎鹿,1.0,2.6621527671813965,2.0952422618865967,0.5
test-000000090,./hokkien/test/test-000000090.mp3,2.3475,黃威廷,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,掩尾椅頂,1.3333333333333333,3.5135724544525146,2.6113781929016113,1.0
test-000000092,./hokkien/test/test-000000092.mp3,2.4555,四序箍仔,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,趨是跤仔,0.75,4.748340606689453,3.5903208255767822,0.25
test-000000094,./hokkien/test/test-000000094.mp3,2.3835,瞌睡,832d253843ba2c5d58be9c83736e8d67722f7c4ca38cce24249d607a49c276b113f9365048493d00cd85518e7b68ac1355d997207ed9adfc6bf68414c887bc3c,虼蠢,1.0,2.3921256065368652,1.3200138807296753,0.5
test-000000096,./hokkien/test/test-000000096.mp3,2.3835,公竹跤,315cb7242c595b562502500361e80fcbd6a4795c237fe9c68f753166099092b80258807aa904b916de066173e0b0fed83b611c6c3f6eefd75d54a65dfef7c97b,公竹跤,0.0,3.2852237224578857,2.0870938301086426,0.0
test-000000098,./hokkien/test/test-000000098.mp3,2.6355,蘭嶼鄉,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,蘭絲鄉,0.3333333333333333,4.694130897521973,3.284180164337158,0.3333333333333333
test-000000100,./hokkien/test/test-000000100.mp3,3.6237,鄞州,06dab7be3b4bde14c60a65ef7c600269bd69893783ac5a057ed48be5b97a369942dfae8f20ce8b2f9884af063f2fc9267360aaebe3479f01fa68575a9fb13eea,潤州,0.5,3.150718927383423,3.06911039352417,0.5
test-000000101,./hokkien/test/test-000000101.mp3,2.5635,誘惑,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,悠閉,1.0,4.2964277267456055,2.718167304992676,1.0
test-000000103,./hokkien/test/test-000000103.mp3,5.0475,共工,410ec44fb512468d4127de6c5ba59b1f0d79e5de0577ca356c88b3d8caa85887fec3a1ae3b1245708f585d06a959b62679ced4f542bb00a483ec0fb790ebe8cf,巨王公,1.5,2.09322452545166,2.2999866008758545,0.5
test-000000104,./hokkien/test/test-000000104.mp3,4.3275,看著就敢若有淡薄仔歪斜,66aad5188b1a045e3664c6c62eff8d9d657d1e0cb53eba9311fcbbe74cbb28b57b6ac1dd89226e3ff170a6437bbd62184e9d9cb70996856666670b0d93ece8cc,看著就感到有擔無仔挖掣,0.5454545454545454,3.9759151935577393,3.427354097366333,0.36363636363636365
test-000000105,./hokkien/test/test-000000105.mp3,2.3475,刀仔,2ce3f0af43864564796cd7e1cfefee04192cdc581ea7703a67ac4251e2c415c8c5290700694b6ef43a40602d9ea9fe183ab61a0541a6b733828902ba609659cb,刀仔,0.0,2.89239239692688,1.8422931432724,0.0
test-000000106,./hokkien/test/test-000000106.mp3,2.2197,糊仔銃,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,寡仔誠,0.6666666666666666,3.0945918560028076,2.3350038528442383,0.6666666666666666
test-000000107,./hokkien/test/test-000000107.mp3,2.4555,一點仔囝,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,一斗仔囝,0.25,4.5811767578125,3.589385986328125,0.0
test-000000108,./hokkien/test/test-000000108.mp3,3.0675,義大利麵,a94764404fd3d2fef6668a69d1c3ed20e16381ac67954cdc4613c96b2a0d808c905bc8ae64acb6c69542626611425be1ae0504ce094c2cd0bfb9e3be74c07d7a,二大黎明,0.75,4.308412551879883,2.3995721340179443,0.5
test-000000109,./hokkien/test/test-000000109.mp3,2.6355,塗豆醬,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,塗豆醬,0.0,2.429689407348633,2.6420717239379883,0.0
test-000000110,./hokkien/test/test-000000110.mp3,2.0955,羅紗,7b428db8d0f1fbeb69017437f79990b1e5921e57faf60b8cf023aaef6d34baa241c836433fb8bdc2f61b2010bd4414766e0366bbcf3f1060338ae0f19926be9c,羅沙,0.5,3.5142459869384766,1.7945975065231323,0.0
test-000000113,./hokkien/test/test-000000113.mp3,1.7355,志學,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,智學,0.5,2.128909111022949,2.4927897453308105,0.0
test-000000114,./hokkien/test/test-000000114.mp3,2.0955,箍絡,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,骷髏,1.0,4.131121635437012,3.240727424621582,1.0
test-000000115,./hokkien/test/test-000000115.mp3,2.3835,掩面,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,安眠,1.0,4.53537654876709,3.3780784606933594,0.5
test-000000116,./hokkien/test/test-000000116.mp3,1.9155,觀覽器,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,懸南氣,1.0,2.963744878768921,3.151254177093506,0.6666666666666666
test-000000117,./hokkien/test/test-000000117.mp3,2.0955,翻招,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,番蕉,1.0,4.7122626304626465,3.9027013778686523,0.0
test-000000118,./hokkien/test/test-000000118.mp3,2.1675,山路,b337d4bd68801d6aae6e570f5c76f6fae490e414beec56d0f3c60417d9554cd85075f60e101d973f1a3a108959f2ba96687729b83e6da1e0218419beb346227c,山路,0.0,3.654918670654297,2.443394422531128,0.0
test-000000119,./hokkien/test/test-000000119.mp3,1.9875,漲大水,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,壤大水,0.3333333333333333,2.2022979259490967,2.4210267066955566,0.3333333333333333
test-000000120,./hokkien/test/test-000000120.mp3,2.7075,斷層帶,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,短暫帶,0.6666666666666666,3.613356828689575,3.1148386001586914,0.6666666666666666
test-000000122,./hokkien/test/test-000000122.mp3,3.1755,拚白虎湯,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,拚白虎湯,0.0,1.8528934717178345,3.045689582824707,0.0
test-000000123,./hokkien/test/test-000000123.mp3,1.8435,拍工,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,拍工,0.0,4.120085716247559,1.9215500354766846,0.0
test-000000124,./hokkien/test/test-000000124.mp3,1.6275,瀑塌,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,曝納,1.0,3.706724166870117,1.811190128326416,1.0
test-000000125,./hokkien/test/test-000000125.mp3,2.4555,鬱熱,766f1c6c493c2f748dead6d5ca44f7fd91e4bd588495abde7fca18c5df3b53e778409fb40698a947636c40e332b880a00c0024f69afcb2647e02e68fb5a9ad09,毋躼,1.0,3.916735887527466,3.135481834411621,1.0
test-000000128,./hokkien/test/test-000000128.mp3,2.5635,紅目石獅,ec46cfb076b0bdc51e2c1a1585c039cf06fddd14b8fc2ffc05d7dd0977d87d633927fbef0317604886d17e99ec8653fe2da6036ef0d54be10d788813c11436f2,翁目咒駛,0.75,3.4827399253845215,1.9021192789077759,0.5
test-000000129,./hokkien/test/test-000000129.mp3,3.2475,扛棺柴兼貿哭,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,更寡柴柴兼毛口,0.8333333333333334,3.158867597579956,2.276089906692505,0.5
test-000000132,./hokkien/test/test-000000132.mp3,2.5635,萬巒鄉,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,萬萬鄉,0.3333333333333333,2.7448508739471436,1.9404690265655518,0.3333333333333333
test-000000134,./hokkien/test/test-000000134.mp3,2.1675,人民票,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,仁面票,0.6666666666666666,4.653659343719482,4.131531238555908,0.3333333333333333
test-000000136,./hokkien/test/test-000000136.mp3,2.7957,拍拄起,43bfa616019b2fd62ef44c603ad67783f8b661d5b3603f3fa4d7789bf5b1839fd395e70fa63cd5e14bf14239720fcf2d8ad98da7a7d187757bd863c4d0633be7,拍拖駛去,1.0,3.949091672897339,2.6488776206970215,0.3333333333333333
test-000000140,./hokkien/test/test-000000140.mp3,1.8435,害扭扭,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,害扭扭,0.0,3.777120590209961,3.2652904987335205,0.0
test-000000143,./hokkien/test/test-000000143.mp3,2.1675,有應公,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,游泳公,0.6666666666666666,3.854085922241211,2.7963438034057617,0.6666666666666666
test-000000144,./hokkien/test/test-000000144.mp3,2.2755,物理治療,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,物理治療,0.0,4.814666748046875,3.6329338550567627,0.0
test-000000145,./hokkien/test/test-000000145.mp3,2.5635,無這?人,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,無一下人,0.5,4.498868942260742,3.5289459228515625,0.6666666666666666
test-000000146,./hokkien/test/test-000000146.mp3,3.0675,無夠一喙,cdd65b23129e490d7e917243e2c8a7962b4c0dac2cc5bcc4469853d5d02e97c0b98672b695d2db59365b961690a681893d122b0a51038835ed5bb2fb2ba117f9,無狗一喙,0.25,2.6980669498443604,2.780850648880005,0.25
test-000000147,./hokkien/test/test-000000147.mp3,1.6635,新安路,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,新安路,0.0,3.7569878101348877,3.4182021617889404,0.0
