file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_17389889,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17389889_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17389889_merged_inference.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃",谢谢大家,咖啡好喝點心也很好吃,谢谢大家,0.1,1.0,0.9,1.286689281463623,1.2269731760025024,0.018839490717005462
common_voice_zh-TW_17389904,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17389904_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17389904_merged_inference.wav,四个小孩外出买东西,四个小孩外出买东西,我,四个小孩外出买东西,我,0.0,1.0,1.0,1.3097729682922363,1.0277708768844604,0.028677163098150705
common_voice_zh-TW_17397697,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397697_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397697_merged_inference.wav,我开始无法相信自己,我開始無法相信自己,你可不可以去,我開始無法相信自己,你可不可以去,0.2222222222222222,1.0,0.7777777777777778,1.431241512298584,1.0652308464050293,0.07192302926932018
common_voice_zh-TW_17397784,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397784_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397784_merged_inference.wav,苹果甜又便宜,苹果甜又便宜,我,苹果甜又便宜,我,0.0,1.0,1.0,1.3061530590057373,1.0767731666564941,0.16197216692426208
common_voice_zh-TW_17397840,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397840_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397840_merged_inference.wav,到了山顶超冷,到了山頂超嫩,嗯,到了山頂超嫩,嗯,0.3333333333333333,1.0,0.6666666666666667,1.2886176109313965,1.0703890323638916,0.15508495181861634
common_voice_zh-TW_17405054,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17405054_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17405054_merged_inference.wav,你曾说过害怕回到当初,李晨说过害怕回到当初,这些都是我对方的特殊的意见,李晨说过害怕回到当初,这些都是我对方的特殊的意见,0.2,1.0,0.8,1.4788888692855835,1.0533586740493774,0.18484537198862805
common_voice_zh-TW_17405107,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17405107_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17405107_merged_inference.wav,这是我十年来的研究成果,这是我十年来的研究成果,有了一集的评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评�,这是我十年来的研究成果,有了一集的评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评论评,0.0,1.0,1.0,1.4154726266860962,1.3879725933074951,0.030154914948476295
common_voice_zh-TW_17407776,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407776_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407776_merged_inference.wav,持续针对危险建筑进行盘点,持续针对危险建筑进行盘点。,你 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 ,持续针对危险建筑进行盘点,你去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去,0.0,1.0,1.0,1.4748725891113281,1.129446268081665,0.0972786052212492
common_voice_zh-TW_17407794,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407794_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407794_merged_inference.wav,让我坐在妳身旁，肩并著肩,让我坐在你身旁肩并着肩,那我就是在看那些平民,让我坐在你身旁肩并着肩,那我就是在看那些平民,0.18181818181818182,0.9090909090909091,0.7272727272727273,1.3641806840896606,1.0445592403411865,0.01499096791193772
common_voice_zh-TW_17407811,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407811_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407811_merged_inference.wav,新笔电看起来性能也没差很多,新筆電看起來性能也沒差很多,BD,新筆電看起來性能也沒差很多,,0.3076923076923077,1.0,0.6923076923076923,1.401537299156189,1.3123831748962402,0.026373421077570007
common_voice_zh-TW_17407847,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407847_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407847_merged_inference.wav,在机场找了一段时间,在機場找了一段時間,非常感激,在機場找了一段時間,非常感激,0.4444444444444444,1.0,0.5555555555555556,1.5957599878311157,1.0867979526519775,0.2128133521865698
common_voice_zh-TW_17407892,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407892_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407892_merged_inference.wav,像在黑暗中看见一线光芒,像在黑暗中看尽一线光芒,我,像在黑暗中看尽一线光芒,我,0.09090909090909091,1.0,0.9090909090909091,1.4571374654769897,1.0915049314498901,0.1434750913656126
common_voice_zh-TW_17408020,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17408020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17408020_merged_inference.wav,从小学开始养成写日记的习惯,从小学开始养成写日记的习惯,我,从小学开始养成写日记的习惯,我,0.0,1.0,1.0,1.2908227443695068,1.1572591066360474,0.09696362602991249
common_voice_zh-TW_17415027,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17415027_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17415027_merged_inference.wav,清理用了十几年的除湿机,清理用了十幾年的廚師機,我,清理用了十幾年的廚師機,我,0.36363636363636365,1.0,0.6363636363636364,1.287631630897522,1.0335595607757568,0.03518899390289479
common_voice_zh-TW_17417429,0.5s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17417429_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17417429_merged_inference.wav,无印良品数位影印输出中心,无印良品数位影印输出中心,我只想要去看一看,无印良品数位影印输出中心,我只想要去看一看,0.0,1.0,1.0,1.480461597442627,1.2303333282470703,0.05452964551029577
common_voice_zh-TW_17419500,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17419500_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17419500_merged_inference.wav,妳脸上幸福的表情,你脸上幸福的表情,你這樣放在自己的腳底,你脸上幸福的表情,你這樣放在自己的腳底,0.125,1.0,0.875,1.606249451637268,1.0695044994354248,0.1254272321983503
common_voice_zh-TW_17420675,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420675_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420675_merged_inference.wav,于延平北路七段到九段打造林荫大道,由远平北路7段到9段打造临阴大道,你是不是有什么问题,由远平北路段到段打造临阴大道,你是不是有什么问题,0.375,1.0,0.625,1.2441961765289307,1.0977146625518799,0.096413243854333
common_voice_zh-TW_17420703,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420703_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420703_merged_inference.wav,也不想想家里的人还没吃饭,也不常想家里的人还没吃饭,我以後的合作都會再做,也不常想家里的人还没吃饭,我以後的合作都會再做,0.08333333333333333,1.0,0.9166666666666666,1.2528396844863892,1.0290281772613525,0.039226177471706654
common_voice_zh-TW_17420734,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420734_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420734_merged_inference.wav,大家能充分利用时间,大家能充分利用时间,大家可以到方便的地方,大家能充分利用时间,大家可以到方便的地方,0.0,0.8888888888888888,0.8888888888888888,1.3134015798568726,1.034300446510315,0.07992847327170115
common_voice_zh-TW_17421058,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421058_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421058_merged_inference.wav,一家搬往台北芦洲,一家搬往台北蘆洲,好,一家搬往台北蘆洲,好,0.125,1.0,0.875,1.269850254058838,1.0498453378677368,0.2563641360987753
common_voice_zh-TW_17421089,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421089_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421089_merged_inference.wav,把作生意用的准备金赔光了,把做生意用的准备已经赔光了,我,把做生意用的准备已经赔光了,我,0.25,1.0,0.75,1.2852444648742676,1.063198447227478,0.1982528242680078
common_voice_zh-TW_17421111,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421111_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421111_merged_inference.wav,台北数位产业园区于六月底正式营运,台北數位產業園區於6月底正式營運,he took the way she should or he should,台北數位產業園區於月底正式營運,,0.5625,1.0,0.4375,1.3187837600708008,1.0401403903961182,0.16944922716549568
common_voice_zh-TW_17422988,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17422988_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17422988_merged_inference.wav,基隆市的七堵、五堵,基隆市的七堵五堵,Dirich is the tip or the word,基隆市的七堵五堵,,0.0,1.0,1.0,2.370569944381714,1.0308527946472168,0.25890637950135753
common_voice_zh-TW_17426366,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426366_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426366_merged_inference.wav,在能力范围内,在能力范围内,我,在能力范围内,我,0.0,1.0,1.0,1.2890595197677612,1.0588657855987549,0.1677726591252765
common_voice_zh-TW_17426374,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426374_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426374_merged_inference.wav,优先进行补强工程,优先进行补强工程,我可以去,优先进行补强工程,我可以去,0.0,1.0,1.0,1.377241611480713,1.107232928276062,-0.0038979277264986267
common_voice_zh-TW_17426383,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426383_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426383_merged_inference.wav,说不出话来,说不出话来,一位,说不出话来,一位,0.0,1.0,1.0,1.3869448900222778,1.1951957941055298,0.2725324607573513
common_voice_zh-TW_17426417,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426417_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426417_merged_inference.wav,就是坚持要合法安全,就是坚持要合法安全,我會很開心,就是坚持要合法安全,我會很開心,0.0,1.0,1.0,1.292488694190979,1.5013279914855957,0.2987084944284945
common_voice_zh-TW_17426494,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426494_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426494_merged_inference.wav,再这样下去妳身体会弄坏的,再这样下去你身体会弄坏的,"哦,Darren,我可以",再这样下去你身体会弄坏的,哦我可以,0.08333333333333333,1.0,0.9166666666666666,1.3236351013183594,1.0376757383346558,0.20425293352031987
common_voice_zh-TW_17426501,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426501_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426501_merged_inference.wav,他不时去摸摸她的头,他不时去摸摸他的头,我,他不时去摸摸他的头,我,0.1111111111111111,1.0,0.8888888888888888,1.3015458583831787,1.094783902168274,0.09293080246797301
common_voice_zh-TW_17426516,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426516_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426516_merged_inference.wav,还有那种闲适的心情,还有那种闲适的心情,我,还有那种闲适的心情,我,0.0,1.0,1.0,1.297376275062561,1.1003186702728271,0.14183155363490976
common_voice_zh-TW_17428685,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17428685_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17428685_merged_inference.wav,号召高三毕业生现场面试,号召高三毕业生现场面试,我,号召高三毕业生现场面试,我,0.0,1.0,1.0,1.4581981897354126,1.0302445888519287,0.14113909518433604
common_voice_zh-TW_17431039,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17431039_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17431039_merged_inference.wav,心里雀跃无比,心理雀躍無比,我,心理雀躍無比,我,0.5,1.0,0.5,1.251893162727356,1.0416988134384155,0.031984000259313014
common_voice_zh-TW_17437247,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437247_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437247_merged_inference.wav,那边卖的苹果真的好吃,那边卖的苹果真的好吃,我可以买几款特别的,那边卖的苹果真的好吃,我可以买几款特别的,0.0,1.0,1.0,1.341770052909851,1.1631174087524414,0.12558113670705764
common_voice_zh-TW_17437277,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437277_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437277_merged_inference.wav,农历春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,我就是覺得啊我就是,农历春节在两岸都是最重要的节庆,我就是覺得啊我就是,0.0,0.9333333333333333,0.9333333333333333,2.025653600692749,1.04352605342865,0.17712128108349115
