file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
61-70968-0033,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0033.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0033_inference.wav,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT," Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout.",THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT," Tossed he open the copper entrance of the tent, Robin subtly rushed forth with his burden with a great shout.",TOSSED HE OPEN THE COPPER ENTRANCE OF THE TENT ROBIN SUBTLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT,0.0,0.7894736842105263,0.7894736842105263,2.7969272136688232,1.3608342409133911,0.8626999376686654
61-70968-0048,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0048.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0048_inference.wav,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT, and Henry might return to England at any moment.,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT, And I remember trying to figure out the brain in one moment.,AND I REMEMBER TRYING TO FIGURE OUT THE BRAIN IN ONE MOMENT,0.0,1.0,1.0,1.402056336402893,1.2075670957565308,0.6942437436864183
61-70968-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0007.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0007_inference.wav,SISTER NELL DO YOU HEAR THESE MARVELS," Sister Nell, do you hear these marvels?",SISTER NELL DO YOU HEAR THESE MARVELS," Sister Nell, do you hear these marvels?",SISTER NELL DO YOU HEAR THESE MARVELS,0.0,0.0,0.0,2.1135447025299072,1.3430644273757937,0.7347151555634901
61-70968-0055,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0055.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0055_inference.wav,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES," Robin was glad when, at length, they were left to their own devices.",ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES, Robin was glad when at length they were left to their own devices.,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES,0.0,0.0,0.0,2.950414657592773,1.6125041246414185,0.8440097192345262
61-70968-0039,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0039.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0039_inference.wav,AND MINE IS WILL STUTELEY SHALL WE BE COMRADES, And mine is Will Stutley. Shall we be comrades?,AND MINE IS WILL STUTLEY SHALL WE BE COMRADES, Then thine is Will Stadby. Shall we be comrades?,THEN THINE IS WILL STADBY SHALL WE BE COMRADES,0.1111111111111111,1.0,0.8888888888888888,2.8312225341796875,1.3815608024597168,0.8079275175617837
61-70968-0049,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0049.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0049_inference.wav,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN, have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strongly just then,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICH ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN, have your will child but your boy also will said and he might be shade and scared feeling too ill to oppose anything serious probably just then,HAVE YOUR WILL CHILD BUT YOUR BOY ALSO WILL SAID AND HE MIGHT BE SHADE AND SCARED FEELING TOO ILL TO OPPOSE ANYTHING SERIOUS PROBABLY JUST THEN,0.0909090909090909,1.0,0.9090909090909092,2.546967029571533,1.3935705423355105,0.813231994756192
61-70968-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0020.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0020_inference.wav,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM," ""'Shame on you, citizens!' cried he. ""'I blush for my fellows of Nottingham!'",SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM, shame on you citizens cried he i'd teach for my fellows on,SHAME ON YOU CITIZENS CRIED HE ID TEACH FOR MY FELLOWS ON,0.0,1.0,1.0,2.6651201248168945,1.329712152481079,0.8134342259127921
61-70968-0035,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0035_inference.wav,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM," Taking advantage of this, the squire's few men redoubled their efforts, and, encouraged by Robbins and the little stroller's cries, fought their way to him.",TAKING ADVANTAGE OF THIS THE SQUIRES FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBBINS AND THE LITTLE STROLLERS CRIES FOUGHT THEIR WAY TO HIM, taking advantage of this the squire's few men redoubled their efforts and encouraged by robin's and the little stroller's cries fought their way to him,TAKING ADVANTAGE OF THIS THE SQUIRES FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBINS AND THE LITTLE STROLLERS CRIES FOUGHT THEIR WAY TO HIM,0.04,0.0,-0.04,3.004078865051269,1.4056735038757324,0.853332518833751
61-70968-0060,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0060.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0060_inference.wav,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS, No thanks. I am glad to give you such easy happiness.,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS, No thanks. I am glad to give you such easy happiness.,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS,0.0,0.0,0.0,2.7816381454467773,1.4562321901321411,0.8268000943214628
61-70968-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0000.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0000_inference.wav,HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT," He began a confused complaint against the wizard, who had vanished behind the curtain on the left.",HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT," he would be able to confuse the two and play against the wizard, who would vanish behind the curtain on the left.",HE WOULD BE ABLE TO CONFUSE THE TWO AND PLAY AGAINST THE WIZARD WHO WOULD VANISH BEHIND THE CURTAIN ON THE LEFT,0.0,1.0,1.0,2.581021547317505,1.2868530750274658,0.8382653797292073
61-70968-0053,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0053.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0053_inference.wav,HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY," ""'He is my esquire, Excellency,' returned Robin with dignity.",HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY," He is my esquire, Nassil, and I'll see him return Robin with dignity.",HE IS MY ESQUIRE NASSIL AND ILL SEE HIM RETURN ROBIN WITH DIGNITY,0.0,1.0,1.0,2.3564577102661133,1.3855243921279907,0.8098717152949851
61-70968-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0024.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0024_inference.wav,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION," spoke the squire, losing all patience. And it was to you that I gave another person consolation.",SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PERSON CONSOLATION," Spoke this hollering, losing her whole patient. But it was to you that I gave another person consolation.",SPOKE THIS HOLLERING LOSING HER WHOLE PATIENT BUT IT WAS TO YOU THAT I GAVE ANOTHER PERSON CONSOLATION,0.2222222222222222,1.0,0.7777777777777778,2.156424760818481,1.2299984693527222,0.7826621977937828
61-70968-0057,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0057.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0057_inference.wav,THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT," These escapades are not for old Gamewell, lad. His day has come to twilight.",THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT, These escapades are not for all team well led. His day has come to twilight.,THESE ESCAPADES ARE NOT FOR ALL TEAM WELL LED HIS DAY HAS COME TO TWILIGHT,0.0,0.4285714285714285,0.4285714285714285,1.8970237970352173,1.3401637077331543,0.7910814737732592
61-70968-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0004.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0004_inference.wav,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID, Also there was a stripling page who turned into a maid.,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID, So there was a stripping page returned into a mead.,SO THERE WAS A STRIPPING PAGE RETURNED INTO A MEAD,0.0,0.8181818181818182,0.8181818181818182,2.571777820587158,1.3029574155807495,0.8398079366503559
61-70968-0030,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0030_inference.wav,NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT," Now be silent on your lives, he began, but the captured apprentice set up an instant shout.",NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT," Now be silent on your lives, he began, but the captured apprentice set up an instant shout.",NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT,0.0,0.0,0.0,2.260596990585327,1.3573007583618164,0.8125863155429982
61-70968-0045,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0045.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0045_inference.wav,PRAY FOLLOW US WITH MINE AND MY LORD SHERIFF'S MEN," Pray follow us, with mine and my Lord Sheriff's men.",PRAY FOLLOW US WITH MINE AND MY LORD SHERIFFS MEN, you,YOU,0.0,1.0,1.0,1.2325479984283447,1.0517045259475708,0.3514882247732247
61-70968-0027,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0027.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0027_inference.wav,ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES," Robin and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves.",ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES," whereupon the little tumbler between them tried to force the squire to stand back, and very valiantly did these two purport themselves.",WHEREUPON THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO PURPORT THEMSELVES,0.0,0.5217391304347826,0.5217391304347826,2.6724600791931152,1.4495922327041626,0.8480525536391157
61-70968-0025,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0025.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0025_inference.wav,COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER," Come to me, men! Here! Here!"" He raised his voice still louder.",COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER," ""'Come to me, man! Here! Here!' He raised his voice still louder.",COME TO ME MAN HERE HERE HE RAISED HIS VOICE STILL LOUDER,0.0,0.0833333333333333,0.0833333333333333,2.7132816314697266,1.3047990798950195,0.8428461870167303
61-70968-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0005.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0005_inference.wav,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED," This was so, sweet lady, sir, and in some manner I do think she died.",THIS WAS SO SWEET LADY SIR AND IN SOME MANNER I DO THINK SHE DIED," This was so sweet a lady, sir, and on some matter I do think she died.",THIS WAS SO SWEET A LADY SIR AND ON SOME MATTER I DO THINK SHE DIED,0.125,0.1875,0.0625,2.706329107284546,1.2621097564697266,0.7939171645945149
61-70968-0061,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0061_inference.wav,YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL," ""'You are a worthy leech, Will,' presently whispered Robin. ""'The wine has worked a marvel.'",YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL," ""'Your worthy leech will,' presently whispered Corbin. ""'The white has worked a merfel.'",YOUR WORTHY LEECH WILL PRESENTLY WHISPERED CORBIN THE WHITE HAS WORKED A MERFEL,0.0,0.7333333333333333,0.7333333333333333,2.193081855773926,1.2400274276733398,0.7824024166582497
61-70968-0037,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0037.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0037_inference.wav,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY," ""'What is your name, lording?' asked the little stroller presently.",WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY," What is your name, Lording? asked the little stroller presently.",WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY,0.0,0.0,0.0,2.327115535736084,1.245539665222168,0.7585725115861472
61-70968-0034,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0034.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0034_inference.wav,A MONTFICHET A MONTFICHET GAMEWELL TO THE RESCUE," Amont Vichy, Amont Vichy, game well to the rescue!",AMONT VICHY AMONT VICHY GAME WELL TO THE RESCUE," and the first one, and the second one, and the third one,",AND THE FIRST ONE AND THE SECOND ONE AND THE THIRD ONE,1.0,1.0,0.0,2.15240740776062,1.4718406200408936,0.8463209150653836
61-70968-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0001_inference.wav,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD," Give not so earnest a mind to these mummeries, child.",GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD," ""'Tief not silvernest a mind to dese mummeries, child?'",TIEF NOT SILVERNEST A MIND TO DESE MUMMERIES CHILD,0.0,0.9,0.9,2.585743904113769,1.3071558475494385,0.8149986254140811
61-70968-0047,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0047.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0047_inference.wav,MASTER MONCEUX THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting.",MASTER MONCEAU THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting.",MASTER MONCEAU THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING,0.1333333333333333,0.1333333333333333,0.0,3.281526803970337,1.572019338607788,0.8561098226721298
61-70968-0026,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0026_inference.wav,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES, The strollers took their part in it with hearty zest now that they had some chance of beating off their foes.,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES," The stool-wish took their part, and it would hardly zest now that they had some chance of beating off their foes.",THE STOOLWISH TOOK THEIR PART AND IT WOULD HARDLY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES,0.0,0.6666666666666666,0.6666666666666666,2.7581520080566406,1.3833091259002686,0.8582674350299446
61-70968-0051,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0051.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0051_inference.wav,BEG ME A ROOM OF THE SHERIFF CHILD QUICKLY," Make me a room of the sheriff, child, quickly.",MAKE ME A ROOM OF THE SHERIFF CHILD QUICKLY," Make me a rule of a sheriff, child, quickly.",MAKE ME A RULE OF A SHERIFF CHILD QUICKLY,0.4444444444444444,1.0,0.5555555555555556,1.3200939893722534,1.3119168281555176,0.7524521446373328
61-70968-0056,/homes/jiasin/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0056.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech/61-70968-0056_inference.wav,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS, The wine did certainly bring back the color to the squire's cheeks.,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRES CHEEKS, The wine did slyly bring back the color to the squire's cheeks.,THE WINE DID SLYLY BRING BACK THE COLOR TO THE SQUIRES CHEEKS,0.0,0.5833333333333334,0.5833333333333334,3.4632444381713867,1.578977108001709,0.8775547292226892
