speaker_id1,speaker_id2,file1,file2,similarity
1221,7127,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0011.flac,-0.010722496970281936
1221,1089,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0020.flac,0.04686958257335161
1221,61,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/61/70970/61-70970-0040.flac,0.10693571651096534
1221,8455,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0000.flac,0.028396534362234882
1284,1995,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0029.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0016.flac,0.3166491006171739
1284,260,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0029.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/260/123286/260-123286-0022.flac,0.1988982839722251
1284,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0029.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0006.flac,0.13739908967806147
1284,7021,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0029.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0009.flac,0.03970469809386734
1284,1188,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0029.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,-0.08088341970344137
1320,8455,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0069.flac,0.3059303553248527
1320,260,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/260/123286/260-123286-0003.flac,0.03345560115008728
1320,1284,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0017.flac,0.13688349042395942
1320,4077,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0012.flac,0.09616994932742384
1320,908,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/908/157963/908-157963-0017.flac,0.11186389033271138
1580,8555,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0002.flac,0.04199412622845233
1580,2830,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0041.flac,0.12127605797203855
1580,7729,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0029.flac,0.03552696298650282
1580,5105,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0022.flac,0.042257772603288
1580,6829,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0015.flac,0.10536619456962704
1995,8455,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0016.flac,0.07620092020334157
1995,260,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/260/123286/260-123286-0023.flac,0.16277397587966902
1995,1089,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0035.flac,0.08245460228720147
1995,2300,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0023.flac,0.08659595675729026
1995,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0021.flac,0.2406451916189718
2094,8230,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0038.flac,0.061319812009814956
2094,672,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0029.flac,0.09907625711695545
2094,1320,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac,0.057979025088481406
2094,61,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0054.flac,0.163476247390706
2094,5639,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0025.flac,0.1718611288224865
2300,3729,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0020.flac,0.10579856161073165
2300,6930,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0002.flac,0.07160389209539386
2300,672,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,0.19210631551398805
2300,2830,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0035.flac,0.023640870700749606
2300,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0000.flac,0.016666882854776688
2830,2300,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac,0.042120133149048056
2830,1284,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0015.flac,0.04777946279766121
2830,3575,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0045.flac,-0.010375692967972805
2830,672,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0057.flac,0.10561429294737124
2830,260,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/260/123440/260-123440-0018.flac,0.1295367800001802
2961,1188,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0021.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0027.flac,0.040898486171873416
2961,6930,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0021.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0006.flac,0.12750300741187626
2961,4077,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0021.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0014.flac,0.07500207707224427
2961,5142,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0021.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0051.flac,-0.036629063807741336
2961,3575,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0021.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0042.flac,0.0013604509768642137
3570,237,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/237/126133/237-126133-0002.flac,-0.06883119669774707
3570,5683,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,-0.05558247043467057
3570,4446,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,0.3089404447852909
3570,8555,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8555/292519/8555-292519-0009.flac,0.10870290585099296
3570,2961,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/961/2961-961-0017.flac,0.2607823004753025
3575,8463,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0056.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0038.flac,0.04193949366662997
3575,121,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0056.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/121/121726/121-121726-0006.flac,-0.0826531230546026
3575,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0056.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0011.flac,0.07181226512627581
3575,8455,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0056.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0050.flac,0.00997742523306111
3575,237,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0056.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/237/134500/237-134500-0028.flac,0.3940302904672943
3729,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0015.flac,0.11450024594131192
3729,1580,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0021.flac,0.25474310032322955
3729,8463,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0003.flac,-0.07307104401086373
3729,5683,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0009.flac,0.09791364112474676
3729,7127,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0022.flac,0.030409461322560505
4077,4446,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0043.flac,0.03800065636157768
4077,1089,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,0.07744959024112519
4077,1320,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0019.flac,0.0778436737239292
4077,4507,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,0.1334737025085686
4077,5639,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0006.flac,0.23345458972460909
4446,237,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/237/134500/237-134500-0003.flac,0.04294780937466991
4446,6930,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0005.flac,0.021812930935629082
4446,908,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/908/157963/908-157963-0013.flac,0.09393700232600688
4446,4077,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0004.flac,0.06824747492440042
4446,2961,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2961/961/2961-961-0011.flac,0.1408374530204518
4507,61,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,0.06720465391840569
4507,8224,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8224/274384/8224-274384-0006.flac,-0.04099365389737741
4507,6930,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0006.flac,-0.08674618770713094
4507,5639,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0001.flac,0.15109118367589147
4507,260,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/260/123286/260-123286-0001.flac,0.05259263363551536
4970,2094,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0043.flac,0.04829678350036237
4970,3570,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3570/5696/3570-5696-0002.flac,-0.12240325188355028
4970,8230,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0020.flac,0.07096584070579359
4970,1221,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0011.flac,-0.005679304068287427
4970,3575,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0023.flac,0.18853257977391036
4992,8555,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0019.flac,0.12698354073537232
4992,2830,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0011.flac,/mnt/Internal/ASR/./librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0032.flac,0.018648060344760964
