file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_31065246,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31065246.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31065246_inference.wav,十多年前台北车站改变结构,十多年前台北车站改变结构,十多年前台北车站改变结构,十多年前台北社長改變結構,十多年前台北社長改變結構,0.0,0.4166666666666667,0.4166666666666667,3.477977514266968,1.2780966758728027,0.8242796517363855
common_voice_zh-TW_20860809,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20860809.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20860809_inference.wav,就补缴空屋税,就补叫空污税,就补叫空污税,就不叫空屋睡,就不叫空屋睡,0.3333333333333333,0.5,0.1666666666666666,2.7081613540649414,1.431148648262024,0.7543704406478785
common_voice_zh-TW_26657819,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26657819.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26657819_inference.wav,超英赶美,超音感美,超音感美,跳音趕美,跳音趕美,0.5,0.75,0.25,2.6264219284057617,1.303848385810852,0.7768525706415603
common_voice_zh-TW_24677150,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24677150.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24677150_inference.wav,有三十五种语言,有35种语言,有种语言,有35种语言,有种语言,0.4285714285714285,0.4285714285714285,0.0,3.042133331298828,1.099573850631714,0.7212387793095966
common_voice_zh-TW_26826729,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26826729.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26826729_inference.wav,仍被视为尊贵的血统,人被视为尊贵的血统,人被视为尊贵的血统,仍被视为尊贵的血统,仍被视为尊贵的血统,0.1111111111111111,0.0,-0.1111111111111111,3.5436460971832275,1.291111707687378,0.8190480252652097
common_voice_zh-TW_31113743,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31113743.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31113743_inference.wav,联络罗东林场与太平山林场,联络罗东林场与太平山林场,联络罗东林场与太平山林场,联络罗东林场与太平山林场,联络罗东林场与太平山林场,0.0,0.0,0.0,3.447144031524658,1.2793517112731934,0.8472775828255981
common_voice_zh-TW_37952977,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_37952977.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_37952977_inference.wav,参与者要进入会场了,参与者要进入会场了,参与者要进入会场了,参与者要进入会访了,参与者要进入会访了,0.0,0.1111111111111111,0.1111111111111111,3.7771012783050537,1.2486696243286133,0.8168800748443684
common_voice_zh-TW_22006784,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006784.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22006784_inference.wav,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,乌龙茶加奶就来得有尾韵,0.0,0.0,0.0,3.051599502563477,1.249561786651611,0.6713305881982149
common_voice_zh-TW_24478270,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478270.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24478270_inference.wav,有超过五千人的企业用吗？,有超过5000人的企业用吗?,有超过人的企业用吗,有超过5000人的企业有吗?,有超过人的企业有吗,0.1818181818181818,0.2727272727272727,0.0909090909090908,4.025193691253662,1.233550786972046,0.8442507559962056
common_voice_zh-TW_22020300,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22020300.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22020300_inference.wav,强迫开放、引进新东西的话,強迫開放引進新東西的話,强迫开放引进新东西的话,殘破開放引進新東西的話,残破开放引进新东西的话,0.08333333333333333,0.25,0.16666666666666669,3.342763900756836,1.4895107746124268,0.8384343038739672
common_voice_zh-TW_19313364,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313364.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19313364_inference.wav,我是一只鹤,我是一隻鶴,我是一隻鶴,我是一隻鶴,我是一隻鶴,0.4,0.4,0.0,1.2901393175125122,1.111979842185974,0.6146244652856462
common_voice_zh-TW_22927699,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22927699.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22927699_inference.wav,其实每一年都有精进,其實每一年都有精進,其实每一年都有精进,其实每一年都有精进,其实每一年都有精进,0.0,0.0,0.0,3.2283878326416016,1.2294262647628784,0.7200737940950324
common_voice_zh-TW_22766609,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766609.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22766609_inference.wav,当局者迷克夏,當局者明確扣線,当局者明确扣线,三十一早二十五岁啊,三十一早二十五岁啊,0.6666666666666666,1.5,0.8333333333333334,3.2764227390289307,1.4280428886413574,0.4347960806882978
common_voice_zh-TW_27003463,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003463.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27003463_inference.wav,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,重视有关经济发展与财政收入方面的改革,0.0,0.0,0.0,2.777443647384644,1.3755881786346436,0.8537769903716259
common_voice_zh-TW_27459935,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27459935.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27459935_inference.wav,由两种相同元素组成的化合物,由兩種相同元素組成的化合物,由两种相同元素组成的化合物,由兩種相同元素組成的化合物,由两种相同元素组成的化合物,0.0,0.0,0.0,2.5733628273010254,1.3479101657867432,0.7616541126165551
common_voice_zh-TW_25115780,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25115780.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_25115780_inference.wav,差不多是园游会等级,差不多是原油会等级,差不多是原油会等级,差不多是原油会等级,差不多是原油会等级,0.2222222222222222,0.2222222222222222,0.0,3.7398664951324463,1.468719244003296,0.7477870193432654
common_voice_zh-TW_36445549,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36445549.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_36445549_inference.wav,东亚各国的相关事件,东亚各国的相关事件,东亚各国的相关事件,东亚各国的相关事件,东亚各国的相关事件,0.0,0.0,0.0,3.4796736240386963,1.1923326253890991,0.8414067247653534
common_voice_zh-TW_32161714,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32161714.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32161714_inference.wav,国立台北教育大学,国立台北教育大学,国立台北教育大学,国立台北教育大学,国立台北教育大学,0.0,0.0,0.0,3.6788089275360094,1.7193312644958496,0.8352131511325859
common_voice_zh-TW_22765224,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765224.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22765224_inference.wav,作为核发查询码的身分辨识,作为核发查询码的身份辨识,作为核发查询码的身份辨识,作为核发查询码的身份辨识,作为核发查询码的身份辨识,0.0833333333333333,0.0833333333333333,0.0,3.646359920501709,1.9298794269561768,0.8018831212027476
common_voice_zh-TW_19239250,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19239250.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19239250_inference.wav,杜先生，你先上来楼上,"杜先生,你先来楼上。",杜先生你先来楼上,"杜先生,你先来楼上",杜先生你先来楼上,0.1111111111111111,0.1111111111111111,0.0,3.738335609436035,1.2166694402694702,0.8589753905873253
common_voice_zh-TW_30481720,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481720.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30481720_inference.wav,统筹调度的实力发挥,统筹调度的实力发挥,统筹调度的实力发挥,统筹调度的实力发挥,统筹调度的实力发挥,0.0,0.0,0.0,3.3018012046813965,1.3971848487854004,0.8730446586759896
common_voice_zh-TW_31483227,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31483227.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31483227_inference.wav,捷运新北产业园区站,捷运新北产业圆区站,捷运新北产业圆区站,由于新北塔业原区大,由于新北塔业原区大,0.1111111111111111,0.5555555555555556,0.4444444444444445,2.599313974380493,1.309192180633545,0.7270833416744505
common_voice_zh-TW_19419800,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19419800.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19419800_inference.wav,推特这个到底是发生了什么事,推特這個到底是發生了什麼事,推特這個到底是發生了什麼事,推特这个到底是发生了什么事,推特这个到底是发生了什么事,0.3076923076923077,0.0,-0.3076923076923077,3.692812919616699,1.473717212677002,0.8559744894919289
common_voice_zh-TW_31313987,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31313987.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31313987_inference.wav,某日该河甲处的时间及盐度记录,某日该何假处的时间及延度记录,某日该何假处的时间及延度记录,某日该何假出的时间及延度记录,某日该何假出的时间及延度记录,0.2142857142857142,0.2857142857142857,0.0714285714285714,3.1191961765289307,1.452980875968933,0.8448038680044988
common_voice_zh-TW_26774537,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26774537.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26774537_inference.wav,主要集中在胎生幼苗,主要集中在泰山幼苗,主要集中在泰山幼苗,主要是急傷賽 台神給我們了,主要是急傷賽台神給我們了,0.2222222222222222,1.0,0.7777777777777778,3.0655441284179688,1.3705494403839111,0.8782320776735925
common_voice_zh-TW_36635605,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36635605.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_36635605_inference.wav,新中横公路嘉义玉山线,新中恒公路嘉義御山線,新中恒公路嘉义御山线,新中恒公路嘉义玉山线,新中恒公路嘉义玉山线,0.2,0.1,-0.1,3.4396934509277344,1.1326279640197754,0.7586523940318626
common_voice_zh-TW_30576707,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30576707.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30576707_inference.wav,东山咖啡大道,东山咖啡大道,东山咖啡大道,东山咖啡大道,东山咖啡大道,0.0,0.0,0.0,3.6039462089538574,1.7411611080169678,0.8716106959773098
common_voice_zh-TW_19243536,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19243536.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19243536_inference.wav,才能够完成、超越自己,才能够完成超越自己,才能够完成超越自己,才能夠完成超越自己,才能夠完成超越自己,0.0,0.1111111111111111,0.1111111111111111,3.4311094284057617,1.6105668544769287,0.6608727840050702
common_voice_zh-TW_36444578,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36444578.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_36444578_inference.wav,学习与记忆的核心关键,学习与记忆的核心关键,学习与记忆的核心关键,学习与记忆的核心关键,学习与记忆的核心关键,0.0,0.0,0.0,3.891121864318848,1.2331353425979614,0.836042908688838
common_voice_zh-TW_18670563,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18670563.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18670563_inference.wav,要加酱油吗？,要加酱油吗?,要加酱油吗,要加酱油吗?,要加酱油吗,0.0,0.0,0.0,3.5813024044036865,1.4865537881851196,0.8176565365843478
common_voice_zh-TW_22019228,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22019228.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22019228_inference.wav,有时设计者会自然预设使用者是右撇子,有時設計者會自然預設使用者是右撇子,有时设计者会自然预设使用者是右撇子,有时设计者会自然预设使用者是右撇子,有时设计者会自然预设使用者是右撇子,0.0,0.0,0.0,2.892789602279663,1.5582826137542725,0.8334189445744737
common_voice_zh-TW_27103780,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27103780.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27103780_inference.wav,有关二头肌和三头肌的描述,有关二头肌和三头肌的描述,有关二头肌和三头肌的描述,有关二头鸡和三头鸡的描述,有关二头鸡和三头鸡的描述,0.0,0.1666666666666666,0.1666666666666666,2.728793144226074,1.252233624458313,0.8464649782820133
common_voice_zh-TW_31437436,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31437436.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31437436_inference.wav,他们身在大自然中,他们身在大自然中,他们身在大自然中,他们身在大自然中,他们身在大自然中,0.0,0.0,0.0,2.7397382259368896,1.152861714363098,0.8058941571436814
common_voice_zh-TW_27165927,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165927.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27165927_inference.wav,运用了思维能力,運用了思維能力,運用了思維能力,運用了思維能力,運用了思維能力,0.2857142857142857,0.2857142857142857,0.0,3.658562183380127,1.5615243911743164,0.8505229943898334
common_voice_zh-TW_31451722,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31451722.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31451722_inference.wav,高雄市立图书馆美浓分馆,高雄市立图书馆美农分馆,高雄市立图书馆美农分馆,高雄市立图书馆美农分馆,高雄市立图书馆美农分馆,0.0909090909090909,0.0909090909090909,0.0,4.053620338439941,1.4186882972717283,0.8745645974660267
common_voice_zh-TW_27359046,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27359046.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27359046_inference.wav,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,但两个阶段之间似乎并不相连,0.0,0.0,0.0,2.25532341003418,1.2997936010360718,0.7651762861100889
common_voice_zh-TW_24478304,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478304.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24478304_inference.wav,拦下一艘载满牲畜的船,拦下一艘在蛮深处的船,拦下一艘在蛮深处的船,攔下一艘在滿深處的船,拦下一艘在满深处的船,0.4,0.3,-0.10000000000000003,3.3084397315979004,1.3418337106704712,0.8582436532745221
common_voice_zh-TW_31145496,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31145496.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31145496_inference.wav,完全可以来工寮,完全可以来公了,完全可以来公了,完全可以来攻聊,完全可以来攻聊,0.2857142857142857,0.2857142857142857,0.0,3.946595907211304,1.474957823753357,0.8421784851561018
common_voice_zh-TW_30767022,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30767022.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30767022_inference.wav,发想改变世界的点子,发想改变世界的点子,发想改变世界的点子,好想改变世界的点子,好想改变世界的点子,0.0,0.1111111111111111,0.1111111111111111,3.193001270294189,1.1763968467712402,0.742515630571218
common_voice_zh-TW_17460981,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17460981.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_17460981_inference.wav,努力寻找正职机会,努力寻找正直机会,努力寻找正直机会,努力寻找政治机会,努力寻找政治机会,0.125,0.25,0.125,3.902464628219605,1.6558204889297483,0.7660482552542424
common_voice_zh-TW_27965506,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965506.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27965506_inference.wav,我会负责到离职的那天,我會住在大理寫的那天,我会住在大理写的那天,我会住在大理学的那天,我会住在大理学的那天,0.5,0.5,0.0,2.9102320671081543,1.3189778327941897,0.8476708968931764
common_voice_zh-TW_25906007,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25906007.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_25906007_inference.wav,以传输对象来区别,以传说对象来区别,以传说对象来区别,以穿梭对象来区别,以穿梭对象来区别,0.125,0.25,0.125,3.479424238204956,1.1712151765823364,0.8560099156131326
common_voice_zh-TW_17460998,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17460998.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_17460998_inference.wav,我们会有更坚强的实力,我们会有更坚强的实力。,我们会有更坚强的实力,我们会有更坚强的实力。,我们会有更坚强的实力,0.0,0.0,0.0,3.577197551727295,1.296688199043274,0.8344850184698257
common_voice_zh-TW_22765404,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765404.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22765404_inference.wav,不会影响到他们的压力测试,不會影響到他們的壓力測試,不会影响到他们的压力测试,不會影響到他們的壓力收視,不会影响到他们的压力收视,0.0,0.16666666666666666,0.16666666666666666,3.0688939094543457,1.407719612121582,0.6307821343718151
common_voice_zh-TW_22720661,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720661.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22720661_inference.wav,不再只是法律人的司法,不再只是法律人的司法,不再只是法律人的司法,不再止是法律人的司法,不再止是法律人的司法,0.0,0.1,0.1,3.071537733078003,1.4008952379226685,0.7426890258782881
common_voice_zh-TW_24479853,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24479853.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24479853_inference.wav,很容易碎成小小块的,很容易碎成小小塊的,很容易碎成小小塊的,很容易碎成小小块的,很容易碎成小小块的,0.1111111111111111,0.0,-0.1111111111111111,3.080496311187744,1.2442445755004885,0.8174326774739542
common_voice_zh-TW_30583521,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30583521.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30583521_inference.wav,台北市重庆北路,台北市重庆北路,台北市重庆北路,台北市重庆北路,台北市重庆北路,0.0,0.0,0.0,3.790152311325073,1.2523670196533203,0.8572180650870465
common_voice_zh-TW_17508017,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17508017.mp3,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference_common_voice/common_voice_zh-TW_17508017_inference.wav,世界上第二有公信力的,世界上第二有公信力的,世界上第二有公信力的,世界上第二有公信力的,世界上第二有公信力的,0.0,0.0,0.0,3.867056846618652,1.3626800775527954,0.865024165246575
