file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_17397697,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397697_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397697_inference_merged.wav,我开始无法相信自己,我開始無法相信自己,我開始無法相信自己,我开始无法相信自己,我开始无法相信自己,2.032320261001587,1.357628583908081,0.753836943045309,0.5726999044418335,0.0,0.0,0.0
common_voice_zh-TW_17397784,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397784_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397784_inference_merged.wav,苹果甜又便宜,苹果甜又便宜,平均OK,苹果甜又便宜,平均ok,1.667243242263794,1.1647926568984983,0.5798576621596507,0.5186300873756409,0.0,1.0,1.0
common_voice_zh-TW_17397840,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397840_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17397840_inference_merged.wav,到了山顶超冷,到了山頂超嫩,那我才能,到了山顶超嫩,那我才能,2.002971887588501,1.1978365182876587,0.6399187327460918,0.537794291973114,0.16666666666666666,1.0,0.8333333333333334
common_voice_zh-TW_17405054,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17405054_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17405054_inference_merged.wav,你曾说过害怕回到当初,李晨说过害怕回到当初,你曾说过害怕回到港,李晨说过害怕回到当初,你曾说过害怕回到港,2.1869430541992188,1.1227662563323977,0.681289054877404,0.5670440793037415,0.2,0.2,0.0
common_voice_zh-TW_17405107,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17405107_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17405107_inference_merged.wav,这是我十年来的研究成果,这是我十年来的研究成果,這是我十年來研究的產物,这是我十年来的研究成果,这是我十年来研究的产物,2.3979763984680176,1.1342823505401611,0.7020985763628924,0.648500919342041,0.0,0.36363636363636365,0.36363636363636365
common_voice_zh-TW_17407776,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407776_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407776_inference_merged.wav,持续针对危险建筑进行盘点,持续针对危险建筑进行盘点。,持续针对危险建筑进行盘点,持续针对危险建筑进行盘点,持续针对危险建筑进行盘点,2.04741644859314,1.2412691116333008,0.7430508498548947,0.6590536236763,0.0,0.0,0.0
common_voice_zh-TW_17407794,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407794_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407794_inference_merged.wav,让我坐在妳身旁，肩并著肩,让我坐在你身旁肩并着肩,让我坐在你身旁 肩并指尖,让我坐在你身旁肩并着肩,让我坐在你身旁肩并指尖,3.1616547107696533,1.3272078037261963,0.7625135904022314,0.4698917865753174,0.25,0.3333333333333333,0.08333333333333331
common_voice_zh-TW_17407811,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407811_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407811_inference_merged.wav,新笔电看起来性能也没差很多,新筆電看起來性能也沒差很多,新皮电看起来性能也没差很多,新笔电看起来性能也没差很多,新皮电看起来性能也没差很多,2.7052643299102783,1.1698906421661377,0.7295979463287792,0.3348983526229858,0.0,0.07692307692307693,0.07692307692307693
common_voice_zh-TW_17407892,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407892_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17407892_inference_merged.wav,像在黑暗中看见一线光芒,像在黑暗中看尽一线光芒,现在黑暗中看见一些光芒,像在黑暗中看尽一线光芒,现在黑暗中看见一些光芒,2.537142038345337,1.18403160572052,0.7006519422043035,0.4349355101585388,0.09090909090909091,0.18181818181818182,0.09090909090909091
common_voice_zh-TW_17408020,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17408020_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17408020_inference_merged.wav,从小学开始养成写日记的习惯,从小学开始养成写日记的习惯,"從小學開始,養成寫日記的習慣。",从小学开始养成写日记的习惯,"从小学开始,养成写日记的习惯",2.607393980026245,1.1104892492294312,0.7716151746490868,0.647688090801239,0.0,0.07692307692307693,0.07692307692307693
common_voice_zh-TW_17415027,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17415027_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17415027_inference_merged.wav,清理用了十几年的除湿机,清理用了十幾年的廚師機,親力用了十幾年的出師機,清理用了十几年的厨师机,亲力用了十几年的出师机,2.9678642749786377,1.1476211547851562,0.7024697749496555,0.6097148656845093,0.18181818181818182,0.36363636363636365,0.18181818181818182
common_voice_zh-TW_17417429,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17417429_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17417429_inference_merged.wav,无印良品数位影印输出中心,无印良品数位影印输出中心,五音良品 如味引力输出中心,无印良品数位影印输出中心,五音良品如味引力输出中心,2.001781225204468,1.2645249366760254,0.7327666342465774,0.7062368392944336,0.0,0.5,0.5
common_voice_zh-TW_17419500,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17419500_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17419500_inference_merged.wav,妳脸上幸福的表情,你脸上幸福的表情,你脸上幸福的表情,你脸上幸福的表情,你脸上幸福的表情,3.594019651412964,1.2399475574493408,0.7827158311060279,0.4488197863101959,0.125,0.125,0.0
common_voice_zh-TW_17420675,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420675_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420675_inference_merged.wav,于延平北路七段到九段打造林荫大道,由远平北路7段到9段打造临阴大道,以愿平平如西半到九半打造如荫大港,由远平北路7段到9段打造临阴大道,以愿平平如西半到九半打造如荫大港,2.090881824493408,1.162933588027954,0.6582303012337608,0.4738380312919616,0.375,0.5625,0.1875
common_voice_zh-TW_17420703,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420703_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420703_inference_merged.wav,也不想想家里的人还没吃饭,也不常想家里的人还没吃饭,你不想想要交易的人和你吃饭,也不常想家里的人还没吃饭,你不想想要交易的人和你吃饭,2.464803457260132,1.1603407859802246,0.7514648472771476,0.4061543941497803,0.08333333333333333,0.5,0.4166666666666667
common_voice_zh-TW_17420734,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420734_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17420734_inference_merged.wav,大家能充分利用时间,大家能充分利用时间,不然我再去找你,大家能充分利用时间,不然我再去找你,2.150375843048096,1.1052346229553225,0.6838270582044371,0.2430156767368316,0.0,1.0,1.0
common_voice_zh-TW_17421058,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17421058_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17421058_inference_merged.wav,一家搬往台北芦洲,一家搬往台北蘆洲,一家本王台北古州,一家搬往台北芦洲,一家本王台北古州,2.685826539993286,1.3537672758102417,0.7918661857115247,0.6353861689567566,0.0,0.5,0.5
common_voice_zh-TW_17421089,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17421089_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17421089_inference_merged.wav,把作生意用的准备金赔光了,把做生意用的准备已经赔光了,做生意用的就被禁配光了,把做生意用的准备已经赔光了,做生意用的就被禁配光了,2.7835135459899902,1.1842539310455322,0.7583707142682169,0.6140629649162292,0.25,0.5,0.25
common_voice_zh-TW_17422988,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17422988_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17422988_inference_merged.wav,基隆市的七堵、五堵,基隆市的七堵五堵,这就是特殊的舞蹈,基隆市的七堵五堵,这就是特殊的舞蹈,2.9352807998657227,1.132230520248413,0.7453396166135154,0.3930611610412597,0.1111111111111111,1.0,0.8888888888888888
common_voice_zh-TW_17426366,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426366_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426366_inference_merged.wav,在能力范围内,在能力范围内,才能避犯唯念,在能力范围内,才能避犯唯念,2.255524158477783,1.1523562669754028,0.6458701387202758,0.4884550273418426,0.0,0.8333333333333334,0.8333333333333334
common_voice_zh-TW_17426374,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426374_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426374_inference_merged.wav,优先进行补强工程,优先进行补强工程,優先進行補強工程,优先进行补强工程,优先进行补强工程,3.038084983825684,1.2029401063919067,0.759440754943115,0.5124208331108093,0.0,0.0,0.0
common_voice_zh-TW_17426383,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426383_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426383_inference_merged.wav,说不出话来,说不出话来,說不出話來,说不出话来,说不出话来,2.500185012817383,1.1815696954727173,0.7356777833337733,0.5853031277656555,0.0,0.0,0.0
common_voice_zh-TW_17426417,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426417_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426417_inference_merged.wav,就是坚持要合法安全,就是坚持要合法安全,就是坚持要合法安全,就是坚持要合法安全,就是坚持要合法安全,2.183354377746582,1.1952300071716309,0.7783753595329777,0.6497495174407959,0.0,0.0,0.0
common_voice_zh-TW_17426494,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426494_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426494_inference_merged.wav,再这样下去妳身体会弄坏的,再这样下去你身体会弄坏的,"在这种下取与,你身体会弄坏的",再这样下去你身体会弄坏的,"在这种下取与,你身体会弄坏的",2.2102012634277344,1.1270636320114136,0.711844133152607,0.4589404463768005,0.08333333333333333,0.5,0.4166666666666667
common_voice_zh-TW_17426501,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426501_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426501_inference_merged.wav,他不时去摸摸她的头,他不时去摸摸他的头,他不是去摸摸他的頭,他不时去摸摸他的头,他不是去摸摸他的头,3.065411329269409,1.1839699745178225,0.7186236814097667,0.4250900745391845,0.1111111111111111,0.2222222222222222,0.1111111111111111
common_voice_zh-TW_17426516,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426516_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17426516_inference_merged.wav,还有那种闲适的心情,还有那种闲适的心情,没有那种现实的心情,还有那种闲适的心情,没有那种现实的心情,2.323928117752075,1.19963276386261,0.7405396790562978,0.4968861043453216,0.0,0.3333333333333333,0.3333333333333333
common_voice_zh-TW_17428685,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17428685_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17428685_inference_merged.wav,号召高三毕业生现场面试,号召高三毕业生现场面试,號召我到三比野在現場面試,号召高三毕业生现场面试,号召我到三比野在现场面试,2.3795132637023926,1.0369728803634644,0.6672038866890572,0.4453832507133484,0.0,0.45454545454545453,0.45454545454545453
common_voice_zh-TW_17431039,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17431039_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17431039_inference_merged.wav,心里雀跃无比,心理雀躍無比,心裡確定的我,心理雀跃无比,心里确定的我,2.9015016555786133,1.172715187072754,0.6614269925814897,0.5540848970413208,0.16666666666666666,0.6666666666666666,0.5
common_voice_zh-TW_17437247,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437247_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437247_inference_merged.wav,那边卖的苹果真的好吃,那边卖的苹果真的好吃,挖個紅毛的蘋果真是好奇,那边卖的苹果真的好吃,挖个红毛的苹果真是好奇,1.5149933099746704,1.117661714553833,0.6410339792801858,0.4738945960998535,0.0,0.6,0.6
common_voice_zh-TW_17437277,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437277_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437277_inference_merged.wav,农历春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,永离春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,永离春节在两岸都是最重要的节庆,3.386341094970703,1.1674742698669434,0.7860011610368765,0.6155136823654175,0.0,0.13333333333333333,0.13333333333333333
common_voice_zh-TW_17437279,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437279_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437279_inference_merged.wav,成功在多处复育萤火虫,成功在多处赋予萤火虫,成功在多處撫育螢火蟲,成功在多处赋予萤火虫,成功在多处抚育萤火虫,3.132121562957764,1.1432034969329834,0.7710534760650715,0.5826623439788818,0.2,0.1,-0.1
common_voice_zh-TW_17437319,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437319_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17437319_inference_merged.wav,最近刚好有点忙,最近剛好有點忙,最近剛好有點忙,最近刚好有点忙,最近刚好有点忙,2.568007469177246,1.1794357299804688,0.7582010338887785,0.6351143717765808,0.0,0.0,0.0
common_voice_zh-TW_17440942,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17440942_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17440942_inference_merged.wav,他们心疼小儿子居无定所,他们心疼小儿子居无定数,他们心态小的是居无定数,他们心疼小儿子居无定数,他们心态小的是居无定数,3.5008130073547363,1.1963727474212646,0.775361999263457,0.4613827168941498,0.09090909090909091,0.36363636363636365,0.2727272727272727
common_voice_zh-TW_17460960,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460960_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460960_inference_merged.wav,让他们过著苦日子,让他们过着苦日子,让他们过着苦日子,让他们过着苦日子,让他们过着苦日子,2.3665754795074463,1.121001958847046,0.6651205367248827,0.6051967144012451,0.125,0.125,0.0
common_voice_zh-TW_17460981,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460981_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460981_inference_merged.wav,努力寻找正职机会,努力寻找正直机会,努力寻找真知机会,努力寻找正直机会,努力寻找真知机会,3.082524299621582,1.2083845138549805,0.7013660318449845,0.6943703889846802,0.125,0.25,0.125
common_voice_zh-TW_17460993,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460993_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460993_inference_merged.wav,都对这幅画留下了深刻的印象,都对这幅画留下了深刻的印象,都对这幅画留下了深刻的印象,都对这幅画留下了深刻的印象,都对这幅画留下了深刻的印象,3.0801703929901123,1.1530243158340454,0.6995458531774316,0.4842770993709564,0.0,0.0,0.0
common_voice_zh-TW_17460995,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460995_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460995_inference_merged.wav,阳光与月光交替时分,阳光与月光交替时分,陽光與月光交替時分,阳光与月光交替时分,阳光与月光交替时分,2.214160919189453,1.118204951286316,0.7148434521939085,0.5171746611595154,0.0,0.0,0.0
common_voice_zh-TW_17460998,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460998_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17460998_inference_merged.wav,我们会有更坚强的实力,我们会有更坚强的实力。,我们会有更坚强的实力,我们会有更坚强的实力,我们会有更坚强的实力,2.408263921737671,1.1446620225906372,0.7418946636008864,0.5509563088417053,0.0,0.0,0.0
common_voice_zh-TW_17461010,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17461010_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/1.0s/merged/common_voice_zh-TW_17461010_inference_merged.wav,中央目的事业主管机关查核,中央目的事業主管機關查核,中央目的事業主管機關查核,中央目的事业主管机关查核,中央目的事业主管机关查核,2.437607765197754,1.1066652536392212,0.6909332608604871,0.5291690230369568,0.0,0.0,0.0
