file_name,file_path,duration,transcription,speaker_id
common_voice_zh-TW_17401498,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17401498.mp3,3.269625,調查對象總人口數,53e25efd165013f206be3eac8772f04617ac40e904981f65659c16e4ff6db97dfc44fd79c9d93ef4d3ef82fbcab28a884c1d84ac1caf895037521f3126e7253a
common_voice_zh-TW_19770889,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770889.mp3,5.261625,本案請實施者配合修正與回應,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045
common_voice_zh-TW_19770888,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770888.mp3,2.909625,真的是創舉了,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045
common_voice_zh-TW_19770887,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770887.mp3,5.189625,為此執行長跑遍臺灣,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045
common_voice_zh-TW_29103123,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103123.mp3,2.6355,台鐵縱貫線,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_29103122,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103122.mp3,2.8875,項目比較多,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_29103121,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103121.mp3,3.5355,中華南路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_29103120,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103120.mp3,3.7155,不了解為什麼會被蓋住,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_29103035,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103035.mp3,3.1035,富東公路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_29103034,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103034.mp3,3.2835,信義路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c
common_voice_zh-TW_17401501,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17401501.mp3,3.101625,我們一定能突破極限,53e25efd165013f206be3eac8772f04617ac40e904981f65659c16e4ff6db97dfc44fd79c9d93ef4d3ef82fbcab28a884c1d84ac1caf895037521f3126e7253a
common_voice_zh-TW_36376469,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36376469.mp3,3.0315,無限賽局,6210524e675bfa87c8389732a62ea68a166849a6c36609c281bc5bfdd259255d5a9013757d9cbfcc70fb061ab2319363f7ffc0cd31c124ecf455c50d29b278e7
common_voice_zh-TW_17424596,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17424596.mp3,3.59375,第二個兒子也出生了,5b53a4637fa15ea432031441009cec4794cfd70a7d0ade0c513108f5197a5255deb7781a6992c98ffd9a65c7c530e704213c68179fcdd11bd43b6ffb32e4d344
common_voice_zh-TW_17424542,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17424542.mp3,3.42575,一個小姐跑上來,5b53a4637fa15ea432031441009cec4794cfd70a7d0ade0c513108f5197a5255deb7781a6992c98ffd9a65c7c530e704213c68179fcdd11bd43b6ffb32e4d344
common_voice_zh-TW_17430158,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430158.mp3,2.309625,是送去維修,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e
common_voice_zh-TW_17430156,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430156.mp3,3.701625,還有那麼高的機會被淘汰,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e
common_voice_zh-TW_17430154,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430154.mp3,3.509625,以後就會明白,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e
common_voice_zh-TW_17430153,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430153.mp3,2.501625,你不借我們錢的話,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e
common_voice_zh-TW_17430152,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430152.mp3,2.789625,就真的嚇到了,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e
common_voice_zh-TW_18890860,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890860.mp3,5.861625,雖然這份資料今天才提出來,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245
common_voice_zh-TW_18890861,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890861.mp3,3.629625,各位家長,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245
common_voice_zh-TW_18890862,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890862.mp3,4.949625,基本頻道收視費用,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245
common_voice_zh-TW_18890864,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890864.mp3,5.261625,既然我們說是全民的法院,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245
common_voice_zh-TW_24861244,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24861244.mp3,2.9235,到地方後的問題,d508eb4f79512d906ae00abbb13c0df97b8157c92ae13bf30322b9b267d2dd6bce5e2066944a47a490c1abda4a7aa7264450e960f4d665c0ac826f03d8983419
common_voice_zh-TW_24861241,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24861241.mp3,3.2835,票請自行保管好,d508eb4f79512d906ae00abbb13c0df97b8157c92ae13bf30322b9b267d2dd6bce5e2066944a47a490c1abda4a7aa7264450e960f4d665c0ac826f03d8983419
common_voice_zh-TW_27182193,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182193.mp3,4.0755,經過路徑的總長度,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_27182189,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182189.mp3,5.4435,我國政府目前已受節制,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_27182187,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182187.mp3,3.7515,口氣可真大,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_27182115,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182115.mp3,4.4355,如果有潛在的點子,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_27182114,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182114.mp3,4.1115,枕頭套很夠用,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_27182113,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182113.mp3,4.4355,但是總統表示,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a
common_voice_zh-TW_17426497,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17426497.mp3,5.501625,在台北有工作已經算不錯的了,6f5314cf4dfb136d813fb567619bc1c8b5fe2d579da531220365f326d821313370fd26b46eb97e44f1f8ab261a959477856b908f0346d697982225b82551b756
common_voice_zh-TW_17426496,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17426496.mp3,4.469625,本來想爬上去,6f5314cf4dfb136d813fb567619bc1c8b5fe2d579da531220365f326d821313370fd26b46eb97e44f1f8ab261a959477856b908f0346d697982225b82551b756
common_voice_zh-TW_25678816,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25678816.mp3,3.1755,我們也沒轍,6e377555c9afd713626247c93c44dd4a2656956ad6582d2de9f465bf884ce79150beca1a0e928843d7b669d1f0c1b4e8ba183c8549fa5d11b5027ed205216a9f
common_voice_zh-TW_25678813,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25678813.mp3,2.7435,距離是無限,6e377555c9afd713626247c93c44dd4a2656956ad6582d2de9f465bf884ce79150beca1a0e928843d7b669d1f0c1b4e8ba183c8549fa5d11b5027ed205216a9f
common_voice_zh-TW_30523978,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30523978.mp3,3.11965625,館前路,66e56d98e673b7d8cc584894307a50c67fc5953a0c54573bfd813c432023054da0439eaa7e0f0c8411e78a36ac9997845ffd0ef8892b2b23146794e3d287b4d9
common_voice_zh-TW_18832247,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18832247.mp3,3.461625,我要的就是,83002e4372f41c22e69b424e8a5ddf10c758d5de09114932630e9628c324a435d49fdcef3618c8f7e247184d616f6ed498c0b36fbe69cd7e50fbc01b3045fb64
common_voice_zh-TW_17890983,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890983.mp3,3.52175,就想說提升速度,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481
common_voice_zh-TW_17890981,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890981.mp3,2.63375,好溫暖好爽,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481
common_voice_zh-TW_17890980,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890980.mp3,3.08975,指導單位,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481
common_voice_zh-TW_17889797,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17889797.mp3,3.30575,暖暖包都用了三個,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481
common_voice_zh-TW_17889795,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17889795.mp3,3.54575,我心裡真的非常高興,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481
common_voice_zh-TW_17398008,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17398008.mp3,3.101625,一陣車聲傳來,7f2985385fe61257a507a5600d59c854c97b3e1f45568718ccd9aa32f349ccaffb4691bd286b20351fb43ab94df2fe0614fe85c5c2106b49b6bea4267aa76956
common_voice_zh-TW_17398005,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17398005.mp3,2.981625,沒聽過什麼是光碟嗎,7f2985385fe61257a507a5600d59c854c97b3e1f45568718ccd9aa32f349ccaffb4691bd286b20351fb43ab94df2fe0614fe85c5c2106b49b6bea4267aa76956
common_voice_zh-TW_17397970,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17397970.mp3,3.749625,我們要四小時內交貨,7f2985385fe61257a507a5600d59c854c97b3e1f45568718ccd9aa32f349ccaffb4691bd286b20351fb43ab94df2fe0614fe85c5c2106b49b6bea4267aa76956
common_voice_zh-TW_17890932,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890932.mp3,3.269625,先從你自己開始,7024a6084c26ab5cef9a480a638fa66e0fb8f0e95311c05e3d2415e6e159e67002c92b4be3d3c27bf287558f460e04cf06ea78d02cdd79698eea32eefb19bbc7
common_voice_zh-TW_31112747,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31112747.mp3,3.76765625,交交朋友聊聊天,78d5b9506a225978e95230d8b2fd43b2976a0fcd71b65b8563166adb814b3194a1d410551eaec3da4b7140422ba679bac008b67f3fd2da6d48c681e2f0f1c0d9
common_voice_zh-TW_31112736,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31112736.mp3,2.97565625,圓環東路,78d5b9506a225978e95230d8b2fd43b2976a0fcd71b65b8563166adb814b3194a1d410551eaec3da4b7140422ba679bac008b67f3fd2da6d48c681e2f0f1c0d9
common_voice_zh-TW_31112730,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31112730.mp3,3.37165625,臺灣西部,78d5b9506a225978e95230d8b2fd43b2976a0fcd71b65b8563166adb814b3194a1d410551eaec3da4b7140422ba679bac008b67f3fd2da6d48c681e2f0f1c0d9
common_voice_zh-TW_31112721,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31112721.mp3,3.22765625,南迴鐵路,78d5b9506a225978e95230d8b2fd43b2976a0fcd71b65b8563166adb814b3194a1d410551eaec3da4b7140422ba679bac008b67f3fd2da6d48c681e2f0f1c0d9
common_voice_zh-TW_29028037,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29028037.mp3,3.1035,共享電動摩托車,730e168660b3c7dc5117861eab28b2ad61e7758607822499cbd9c9ff2fcade3cef44c3b0d803ec2a8156d69f96b65ee64854575a6abeb7a61e749dac1d0d3526
common_voice_zh-TW_29028036,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29028036.mp3,2.5635,沖繩好玩,730e168660b3c7dc5117861eab28b2ad61e7758607822499cbd9c9ff2fcade3cef44c3b0d803ec2a8156d69f96b65ee64854575a6abeb7a61e749dac1d0d3526
common_voice_zh-TW_29028026,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29028026.mp3,3.8955,神秘東方力量,730e168660b3c7dc5117861eab28b2ad61e7758607822499cbd9c9ff2fcade3cef44c3b0d803ec2a8156d69f96b65ee64854575a6abeb7a61e749dac1d0d3526
common_voice_zh-TW_18832248,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18832248.mp3,3.749625,在時效内未提出,83002e4372f41c22e69b424e8a5ddf10c758d5de09114932630e9628c324a435d49fdcef3618c8f7e247184d616f6ed498c0b36fbe69cd7e50fbc01b3045fb64
common_voice_zh-TW_18832257,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18832257.mp3,4.589625,是司法界最後的堡壘,83002e4372f41c22e69b424e8a5ddf10c758d5de09114932630e9628c324a435d49fdcef3618c8f7e247184d616f6ed498c0b36fbe69cd7e50fbc01b3045fb64
common_voice_zh-TW_18832258,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18832258.mp3,2.741625,一夜轉變,83002e4372f41c22e69b424e8a5ddf10c758d5de09114932630e9628c324a435d49fdcef3618c8f7e247184d616f6ed498c0b36fbe69cd7e50fbc01b3045fb64
common_voice_zh-TW_36513685,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36513685.mp3,2.6715,區塊鏈的標案,6210524e675bfa87c8389732a62ea68a166849a6c36609c281bc5bfdd259255d5a9013757d9cbfcc70fb061ab2319363f7ffc0cd31c124ecf455c50d29b278e7
common_voice_zh-TW_30523977,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30523977.mp3,3.04765625,想養螞蟻,66e56d98e673b7d8cc584894307a50c67fc5953a0c54573bfd813c432023054da0439eaa7e0f0c8411e78a36ac9997845ffd0ef8892b2b23146794e3d287b4d9
