file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness
common_voice_zh-TW_17401498,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17401498.mp3,3.269625,調查對象總人口數,53e25efd165013f206be3eac8772f04617ac40e904981f65659c16e4ff6db97dfc44fd79c9d93ef4d3ef82fbcab28a884c1d84ac1caf895037521f3126e7253a,调查对象总人口数,0.0,3.252894639968872,3.4911975860595703
common_voice_zh-TW_19770889,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770889.mp3,5.261625,本案請實施者配合修正與回應,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045,本案请实施者配合修正与回应,0.0,2.995609760284424,3.249799489974976
common_voice_zh-TW_19770888,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770888.mp3,2.909625,真的是創舉了,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045,真的是创举了,0.0,3.2168781757354736,2.8334507942199707
common_voice_zh-TW_19770887,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19770887.mp3,5.189625,為此執行長跑遍臺灣,52bc1c89e24df77efc690fa8346363083fdca3b07de00035c1cb597016d980b9409b56654c9753cf58b40574c18ff057c021b571a46a995d1b0a5ff87f0c6045,为此执行长跑遍台湾,0.0,2.8944287300109863,2.9997096061706543
common_voice_zh-TW_29103123,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103123.mp3,2.6355,台鐵縱貫線,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,台铁纵贯线,0.0,2.421483278274536,1.5704175233840942
common_voice_zh-TW_29103122,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103122.mp3,2.8875,項目比較多,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,项目比较多,0.0,2.489116907119751,2.5328502655029297
common_voice_zh-TW_29103121,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103121.mp3,3.5355,中華南路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,中华南路,0.0,3.525202989578247,1.4682594537734983
common_voice_zh-TW_29103120,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103120.mp3,3.7155,不了解為什麼會被蓋住,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,不了解为什么会被盖住,0.0,3.7158682346344,2.3816921710968018
common_voice_zh-TW_29103035,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103035.mp3,3.1035,富東公路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,富东公路,0.0,3.1929056644439697,1.669966697692871
common_voice_zh-TW_29103034,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_29103034.mp3,3.2835,信義路,4486217173c696c8421bbb20ec9c7ca2b1dd8ba5a06624a7db3722a73d060a1b09e7e012a2d9c846941cedd261da490570ea7d89a7a1a5231277dad13b0c457c,信义路,0.0,2.2982287406921387,2.083026170730591
common_voice_zh-TW_17401501,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17401501.mp3,3.101625,我們一定能突破極限,53e25efd165013f206be3eac8772f04617ac40e904981f65659c16e4ff6db97dfc44fd79c9d93ef4d3ef82fbcab28a884c1d84ac1caf895037521f3126e7253a,我们一定能突破极限,0.0,4.512992858886719,3.004579305648804
common_voice_zh-TW_36376469,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36376469.mp3,3.0315,無限賽局,6210524e675bfa87c8389732a62ea68a166849a6c36609c281bc5bfdd259255d5a9013757d9cbfcc70fb061ab2319363f7ffc0cd31c124ecf455c50d29b278e7,无限赛局,0.0,3.419440984725952,2.7210536003112797
common_voice_zh-TW_17424596,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17424596.mp3,3.59375,第二個兒子也出生了,5b53a4637fa15ea432031441009cec4794cfd70a7d0ade0c513108f5197a5255deb7781a6992c98ffd9a65c7c530e704213c68179fcdd11bd43b6ffb32e4d344,第二个儿子也出生了,0.0,2.8898394107818604,1.5795618295669556
common_voice_zh-TW_17424542,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17424542.mp3,3.42575,一個小姐跑上來,5b53a4637fa15ea432031441009cec4794cfd70a7d0ade0c513108f5197a5255deb7781a6992c98ffd9a65c7c530e704213c68179fcdd11bd43b6ffb32e4d344,一个小姐跑上来,0.0,2.909452199935913,1.5061107873916626
common_voice_zh-TW_17430158,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430158.mp3,2.309625,是送去維修,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e,是送去维修,0.0,4.102014541625977,3.4839890003204346
common_voice_zh-TW_17430156,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430156.mp3,3.701625,還有那麼高的機會被淘汰,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e,还有那么高的机会被淘汰,0.0,3.890663146972656,3.3931119441986084
common_voice_zh-TW_17430154,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430154.mp3,3.509625,以後就會明白,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e,以后就会明白,0.0,3.758420467376709,3.616879940032959
common_voice_zh-TW_17430153,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430153.mp3,2.501625,你不借我們錢的話,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e,你不借我们钱的话,0.0,4.142931938171387,3.7112302780151367
common_voice_zh-TW_17430152,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17430152.mp3,2.789625,就真的嚇到了,4a8f7bdeef7ad04ef166604163e9ad4230d805795867a6363f67dce57bb62c43c6e9a1b99a5779a94d72ace57b2617f393eb69b2701d256bedfbd4fcdaf86e6e,就真的吓到了,0.0,4.087780952453613,3.451504707336426
common_voice_zh-TW_18890860,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890860.mp3,5.861625,雖然這份資料今天才提出來,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245,虽然这份资料今天才提出来,0.0,3.327721357345581,2.296318292617798
common_voice_zh-TW_18890861,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890861.mp3,3.629625,各位家長,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245,各位家长,0.0,4.252948760986328,3.0968823432922363
common_voice_zh-TW_18890862,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890862.mp3,4.949625,基本頻道收視費用,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245,基本频道收视费用,0.0,3.627209901809693,2.5795085430145264
common_voice_zh-TW_18890864,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18890864.mp3,5.261625,既然我們說是全民的法院,876cdb54450186cc0f44003ec37c81823d1eda0689dcd99de0933839c00b998f6ed533715ea2ece15f760ac6254bf407a5d0b743a6994b5bd3d022f0f5489245,既然我们说是全民的法院,0.0,3.098518133163452,1.664527177810669
common_voice_zh-TW_24861244,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24861244.mp3,2.9235,到地方後的問題,d508eb4f79512d906ae00abbb13c0df97b8157c92ae13bf30322b9b267d2dd6bce5e2066944a47a490c1abda4a7aa7264450e960f4d665c0ac826f03d8983419,到地方后的问题,0.0,2.8684115409851074,3.186560869216919
common_voice_zh-TW_24861241,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24861241.mp3,3.2835,票請自行保管好,d508eb4f79512d906ae00abbb13c0df97b8157c92ae13bf30322b9b267d2dd6bce5e2066944a47a490c1abda4a7aa7264450e960f4d665c0ac826f03d8983419,票请自行保管好,0.0,2.6984527111053467,2.676632881164551
common_voice_zh-TW_27182193,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182193.mp3,4.0755,經過路徑的總長度,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,经过路径的总长度,0.0,3.493527889251709,1.888052225112915
common_voice_zh-TW_27182189,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182189.mp3,5.4435,我國政府目前已受節制,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,我国政府目前已受节制,0.0,2.9658548831939697,1.91818368434906
common_voice_zh-TW_27182187,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182187.mp3,3.7515,口氣可真大,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,口气可真大,0.0,2.866858720779419,2.3800034523010254
common_voice_zh-TW_27182115,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182115.mp3,4.4355,如果有潛在的點子,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,如果有潜在的点子,0.0,2.5188581943511963,2.214486598968506
common_voice_zh-TW_27182114,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182114.mp3,4.1115,枕頭套很夠用,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,枕头套很够用,0.0,2.5790605545043945,1.7919572591781616
common_voice_zh-TW_27182113,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27182113.mp3,4.4355,但是總統表示,d3c43c1cb5da3dc29e07a369185920941c612892d693c4302789809926b6e402b50bf1165a114d693d258102f335e8c3088a27ba0dc60604f8273d1eb0875e0a,但是总统表示,0.0,2.5621821880340576,2.0100018978118896
common_voice_zh-TW_17426497,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17426497.mp3,5.501625,在台北有工作已經算不錯的了,6f5314cf4dfb136d813fb567619bc1c8b5fe2d579da531220365f326d821313370fd26b46eb97e44f1f8ab261a959477856b908f0346d697982225b82551b756,在台北有工作已经算不错的了,0.0,3.2365705966949463,2.353466272354126
common_voice_zh-TW_17426496,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17426496.mp3,4.469625,本來想爬上去,6f5314cf4dfb136d813fb567619bc1c8b5fe2d579da531220365f326d821313370fd26b46eb97e44f1f8ab261a959477856b908f0346d697982225b82551b756,本来想爬上去,0.0,3.730846881866455,2.6462762355804443
common_voice_zh-TW_25678816,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25678816.mp3,3.1755,我們也沒轍,6e377555c9afd713626247c93c44dd4a2656956ad6582d2de9f465bf884ce79150beca1a0e928843d7b669d1f0c1b4e8ba183c8549fa5d11b5027ed205216a9f,我们也没辙,0.0,2.1929807662963867,2.301945686340332
common_voice_zh-TW_25678813,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25678813.mp3,2.7435,距離是無限,6e377555c9afd713626247c93c44dd4a2656956ad6582d2de9f465bf884ce79150beca1a0e928843d7b669d1f0c1b4e8ba183c8549fa5d11b5027ed205216a9f,距离是无限,0.0,2.2547850608825684,2.577894926071167
common_voice_zh-TW_30523978,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30523978.mp3,3.11965625,館前路,66e56d98e673b7d8cc584894307a50c67fc5953a0c54573bfd813c432023054da0439eaa7e0f0c8411e78a36ac9997845ffd0ef8892b2b23146794e3d287b4d9,馆前路,0.0,3.2175135612487797,2.340944290161133
common_voice_zh-TW_18832247,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18832247.mp3,3.461625,我要的就是,83002e4372f41c22e69b424e8a5ddf10c758d5de09114932630e9628c324a435d49fdcef3618c8f7e247184d616f6ed498c0b36fbe69cd7e50fbc01b3045fb64,我要的就是,0.0,2.0969154834747314,1.3939766883850098
common_voice_zh-TW_17890983,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890983.mp3,3.52175,就想說提升速度,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481,就想说提升速度,0.0,2.4847443103790283,2.7371301651000977
common_voice_zh-TW_17890981,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890981.mp3,2.63375,好溫暖好爽,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481,好温暖好爽,0.0,1.9787286520004272,1.7662692070007324
common_voice_zh-TW_17890980,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17890980.mp3,3.08975,指導單位,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481,指导单位,0.0,2.119592666625977,1.5026499032974243
common_voice_zh-TW_17889797,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17889797.mp3,3.30575,暖暖包都用了三個,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481,暖暖包都用了三个,0.0,3.564359664916992,3.1347668170928955
common_voice_zh-TW_17889795,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17889795.mp3,3.54575,我心裡真的非常高興,818dbae6e9809f5e4ab247750ee9ef7d3e19adecd1a73e3abf6856870a051f3056a05558c1770c73f5418e2b211b33027163532632cae385c8ad78a2f3760481,我心里真的非常高兴,0.0,3.517174243927002,3.682955741882324
common_voice_zh-TW_17398008,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17398008.mp3,3.101625,一陣車聲傳來,7f2985385fe61257a507a5600d59c854c97b3e1f45568718ccd9aa32f349ccaffb4691bd286b20351fb43ab94df2fe0614fe85c5c2106b49b6bea4267aa76956,一阵车声传来,0.0,2.9939680099487305,2.7693185806274414
common_voice_zh-TW_17398005,./common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17398005.mp3,2.981625,沒聽過什麼是光碟嗎,7f2985385fe61257a507a5600d59c854c97b3e1f45568718ccd9aa32f349ccaffb4691bd286b20351fb43ab94df2fe0614fe85c5c2106b49b6bea4267aa76956,没听过什么是光碟吗,0.0,2.467076301574707,2.514516592025757
