file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_17389904,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17389904_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17389904_merged_inference.wav,四个小孩外出买东西,四个小孩外出买东西,四季散还未出外东西,四个小孩外出买东西,四季散还未出外东西,0.0,0.5555555555555556,0.5555555555555556,1.2490713596343994,1.1360552310943604,0.0878426885837541
common_voice_zh-TW_17397697,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397697_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397697_merged_inference.wav,我开始无法相信自己,我開始無法相信自己,我開始無法相信自己,我開始無法相信自己,我開始無法相信自己,0.2222222222222222,0.2222222222222222,0.0,2.138862609863281,1.2230989933013916,0.1171254706766431
common_voice_zh-TW_17397784,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397784_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397784_merged_inference.wav,苹果甜又便宜,苹果甜又便宜,并过提诱的,苹果甜又便宜,并过提诱的,0.0,1.0,1.0,2.331361532211304,1.219692349433899,0.1413828633772529
common_voice_zh-TW_17397840,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17397840_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17397840_merged_inference.wav,到了山顶超冷,到了山頂超嫩,到我上帝家了,到了山頂超嫩,到我上帝家了,0.3333333333333333,0.8333333333333334,0.5,2.529707670211792,1.2025693655014038,0.1722686115927039
common_voice_zh-TW_17405054,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17405054_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17405054_merged_inference.wav,你曾说过害怕回到当初,李晨说过害怕回到当初,以上就是我拍的《雷達·邦克斯》,李晨说过害怕回到当初,以上就是我拍的雷達邦克斯,0.2,1.0,0.8,2.0807342529296875,1.0800195932388306,0.0834429089958623
common_voice_zh-TW_17405107,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17405107_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17405107_merged_inference.wav,这是我十年来的研究成果,这是我十年来的研究成果,就是我自己本來就已經做得很過分,这是我十年来的研究成果,就是我自己本来就已经做得很过分,0.0,1.0909090909090908,1.0909090909090908,2.1532623767852783,1.2274459600448608,0.1850522717127501
common_voice_zh-TW_17407776,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407776_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407776_merged_inference.wav,持续针对危险建筑进行盘点,持续针对危险建筑进行盘点。,在取消災害危险建筑进行盘点。,持续针对危险建筑进行盘点,在取消災害危险建筑进行盘点,0.0,0.4166666666666667,0.4166666666666667,2.240888357162476,1.097226619720459,0.135055159937648
common_voice_zh-TW_17407794,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407794_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407794_merged_inference.wav,让我坐在妳身旁，肩并著肩,让我坐在你身旁肩并着肩,那我 到 下 明 宿 看 天 冰 直 見 拜,让我坐在你身旁肩并着肩,那我到下明宿看天冰直見拜,0.1818181818181818,1.0,0.8181818181818181,2.030808448791504,1.112426996231079,0.09402968700472
common_voice_zh-TW_17407811,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407811_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407811_merged_inference.wav,新笔电看起来性能也没差很多,新筆電看起來性能也沒差很多,比丁探取的信令也未成很多,新笔电看起来性能也没差很多,比丁探取的信令也未成很多,0.0,0.7692307692307693,0.7692307692307693,2.379861831665039,1.0406073331832886,-0.0036583310969838
common_voice_zh-TW_17407847,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407847_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407847_merged_inference.wav,在机场找了一段时间,在機場找了一段時間,皮長周圍80間,在机场找了一段时间,皮长周围间,0.0,0.8888888888888888,0.8888888888888888,2.486247301101685,1.1981775760650637,0.0367953536602877
common_voice_zh-TW_17407892,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17407892_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17407892_merged_inference.wav,像在黑暗中看见一线光芒,像在黑暗中看尽一线光芒,當天就靠近神光,像在黑暗中看尽一线光芒,當天就靠近神光,0.0909090909090909,0.9090909090909092,0.8181818181818181,2.6417782306671143,1.0694500207901,0.026830331222993
common_voice_zh-TW_17408020,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17408020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17408020_merged_inference.wav,从小学开始养成写日记的习惯,从小学开始养成写日记的习惯,从小时开始要成熄的习惯,从小学开始养成写日记的习惯,从小时开始要成熄的习惯,0.0,0.3846153846153846,0.3846153846153846,1.545961618423462,1.2726179361343384,0.0951292904949954
common_voice_zh-TW_17415027,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17415027_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17415027_merged_inference.wav,清理用了十几年的除湿机,清理用了十幾年的廚師機,請用時經驗的出示解釋,清理用了十几年的厨师机,请用时经验的出示解释,0.18181818181818182,0.9090909090909091,0.7272727272727273,2.8092610836029053,1.1621321439743042,0.1141935819844768
common_voice_zh-TW_17417429,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17417429_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17417429_merged_inference.wav,无印良品数位影印输出中心,无印良品数位影印输出中心,无印良品数位引进数途轴心,无印良品数位影印输出中心,无印良品数位引进数途轴心,0.0,0.4166666666666667,0.4166666666666667,2.3701558113098145,1.290439486503601,0.1486576554331136
common_voice_zh-TW_17419500,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17419500_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17419500_merged_inference.wav,妳脸上幸福的表情,你脸上幸福的表情,一脸三幸福的表情,你脸上幸福的表情,一脸三幸福的表情,0.125,0.25,0.125,2.973287582397461,1.186042308807373,0.1900776604227194
common_voice_zh-TW_17420675,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420675_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420675_merged_inference.wav,于延平北路七段到九段打造林荫大道,由远平北路7段到9段打造临阴大道,明镜需要您的支持 欢迎订阅明镜,由远平北路段到段打造临阴大道,明镜需要您的支持欢迎订阅明镜,0.375,1.0,0.625,1.3435239791870115,1.1414804458618164,0.0155219050593599
common_voice_zh-TW_17420703,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420703_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420703_merged_inference.wav,也不想想家里的人还没吃饭,也不常想家里的人还没吃饭,以为是这样的照理对待的很明确分,也不常想家里的人还没吃饭,以为是这样的照理对待的很明确分,0.0833333333333333,1.0,0.9166666666666666,1.4716806411743164,1.2360172271728516,0.116495908893919
common_voice_zh-TW_17420734,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17420734_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17420734_merged_inference.wav,大家能充分利用时间,大家能充分利用时间,拜托我成为你一生之中,大家能充分利用时间,拜托我成为你一生之中,0.0,1.0,1.0,1.5157439708709717,1.1407766342163086,0.1319035320562349
common_voice_zh-TW_17421058,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421058_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421058_merged_inference.wav,一家搬往台北芦洲,一家搬往台北蘆洲,以上是波皇體驗中,一家搬往台北蘆洲,以上是波皇體驗中,0.125,1.0,0.875,2.5795724391937256,1.205028057098389,0.04335712677898
common_voice_zh-TW_17421089,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421089_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421089_merged_inference.wav,把作生意用的准备金赔光了,把做生意用的准备已经赔光了,把温度调到最高的,把做生意用的准备已经赔光了,把温度调到最高的,0.25,0.9166666666666666,0.6666666666666666,2.244056463241577,1.1602213382720947,0.1198792724202609
common_voice_zh-TW_17421111,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17421111_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17421111_merged_inference.wav,台北数位产业园区于六月底正式营运,台北數位產業園區於6月底正式營運,"配本素未成立,请一定要留意正式的影片",台北数位产业园区于月底正式营运,配本素未成立请一定要留意正式的影片,0.0625,0.9375,0.875,2.109288454055786,1.0783751010894775,0.1074030918592094
common_voice_zh-TW_17422988,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17422988_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17422988_merged_inference.wav,基隆市的七堵、五堵,基隆市的七堵五堵,進入10-7的項目,基隆市的七堵五堵,进入的项目,0.1111111111111111,0.8888888888888888,0.7777777777777777,3.425048828125,1.2476458549499512,0.0941507798621081
common_voice_zh-TW_17426366,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426366_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426366_merged_inference.wav,在能力范围内,在能力范围内,在那里分为,在能力范围内,在那里分为,0.0,0.8333333333333334,0.8333333333333334,1.472936511039734,1.0908091068267822,-0.007754296300316
common_voice_zh-TW_17426374,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426374_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426374_merged_inference.wav,优先进行补强工程,优先进行补强工程,首先进行五层工程,优先进行补强工程,首先进行五层工程,0.0,0.375,0.375,2.3672146797180176,1.0689250230789185,-0.0072127840035135
common_voice_zh-TW_17426383,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426383_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426383_merged_inference.wav,说不出话来,说不出话来,说不出话来,说不出话来,说不出话来,0.0,0.0,0.0,2.3055782318115234,1.0983396768569946,0.0838607976323998
common_voice_zh-TW_17426417,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426417_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426417_merged_inference.wav,就是坚持要合法安全,就是坚持要合法安全,"所以,我认为,如果发现",就是坚持要合法安全,所以我认为如果发现,0.0,1.0,1.0,1.7728089094161987,1.0432456731796265,0.204415062985425
common_voice_zh-TW_17426494,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426494_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426494_merged_inference.wav,再这样下去妳身体会弄坏的,再这样下去你身体会弄坏的,"Santa Fe, 神祈祷, 祈祷",再这样下去你身体会弄坏的,神祈祷祈祷,0.0833333333333333,1.0,0.9166666666666666,2.0649890899658203,1.116689682006836,0.1517493055664353
common_voice_zh-TW_17426501,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426501_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426501_merged_inference.wav,他不时去摸摸她的头,他不时去摸摸他的头,大伯是去摸摸狼牌的头,他不时去摸摸他的头,大伯是去摸摸狼牌的头,0.1111111111111111,0.5555555555555556,0.4444444444444445,2.193138599395752,1.0721086263656616,0.1660702476388857
common_voice_zh-TW_17426516,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17426516_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17426516_merged_inference.wav,还有那种闲适的心情,还有那种闲适的心情,还有那种闲适的事情,还有那种闲适的心情,还有那种闲适的事情,0.0,0.1111111111111111,0.1111111111111111,2.381997585296631,1.0675402879714966,0.0830408806498045
common_voice_zh-TW_17428685,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17428685_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17428685_merged_inference.wav,号召高三毕业生现场面试,号召高三毕业生现场面试,"好,这就是高三毕业生的现场面试",号召高三毕业生现场面试,好这就是高三毕业生的现场面试,0.0,0.4545454545454545,0.4545454545454545,1.3365424871444702,1.0608727931976318,0.1251329209371199
common_voice_zh-TW_17431039,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17431039_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17431039_merged_inference.wav,心里雀跃无比,心理雀躍無比,心理確也無比,心理雀躍無比,心理確也無比,0.5,0.6666666666666666,0.1666666666666666,1.5440348386764526,1.1247400045394895,0.2151410337379243
common_voice_zh-TW_17437247,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437247_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437247_merged_inference.wav,那边卖的苹果真的好吃,那边卖的苹果真的好吃,"MapMap的蘋果,看著好吃",那边卖的苹果真的好吃,的蘋果看著好吃,0.0,0.6,0.6,1.6263047456741333,1.0760153532028198,0.1613667403769864
common_voice_zh-TW_17437277,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437277_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437277_merged_inference.wav,农历春节在两岸都是最重要的节庆,农历春节在两岸都是最重要的节庆,农民分析的在两岸都是最重要的节气量,农历春节在两岸都是最重要的节庆,农民分析的在两岸都是最重要的节气量,0.0,0.4,0.4,2.58449649810791,1.0680359601974487,0.1538372134735286
common_voice_zh-TW_17437279,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437279_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437279_merged_inference.wav,成功在多处复育萤火虫,成功在多处赋予萤火虫,成功在多數胃營火場,成功在多处赋予萤火虫,成功在多數胃營火場,0.2,0.5,0.3,2.1641011238098145,1.0608582496643066,0.1290449955453882
common_voice_zh-TW_17437319,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17437319_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17437319_merged_inference.wav,最近刚好有点忙,最近剛好有點忙,如今剛好有點忙,最近刚好有点忙,如今刚好有点忙,0.0,0.2857142857142857,0.2857142857142857,2.261517286300659,1.1080505847930908,-0.0122453075044721
common_voice_zh-TW_17440942,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17440942_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17440942_merged_inference.wav,他们心疼小儿子居无定所,他们心疼小儿子居无定数,与专门的新天使和聚灵神聚灵神,他们心疼小儿子居无定数,与专门的新天使和聚灵神聚灵神,0.0909090909090909,1.0,0.9090909090909092,2.5874953269958496,1.1551055908203125,0.0800068792166363
common_voice_zh-TW_17458520,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17458520_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17458520_merged_inference.wav,那间工厂因营运不善要裁员,那間工廠因營運不善要裁員,那间工厂已远远发生了彩园,那间工厂因营运不善要裁员,那间工厂已远远发生了彩园,0.0,0.6666666666666666,0.6666666666666666,2.3312392234802246,1.1250498294830322,0.0770355614631849
common_voice_zh-TW_17460960,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17460960_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17460960_merged_inference.wav,让他们过著苦日子,让他们过着苦日子,讓他們有著苦日子,让他们过着苦日子,讓他們有著苦日子,0.125,0.375,0.25,2.489537239074707,1.320789098739624,0.1706030604188612
