file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
61-70968-0033,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0033.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0033_inference.wav,THRUSTING OPEN THE PROPER ENTRANCE OF THE TENT ROBIN SUDDENLY RUSHED FORTH WITH HIS BURDEN WITH A GREAT SHOUT," Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout."," Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout.",thrusting open the proper entrance of the tent robin suddenly rushed forth with his burden with a great shout,thrusting open the proper entrance of the tent robin suddenly rushed forth with his burden with a great shout,0.0,0.0,0.0,4.176499366760254,1.1789000034332275,0.8448818983071062,0.5184251666069031
61-70968-0048,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0048.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0048_inference.wav,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT, and Henry might return to England at any moment., and Henry might return to England at any moment.,and henry might return to england at any moment,and henry might return to england at any moment,0.0,0.0,0.0,3.963348627090454,1.1537632942199707,0.768388885664979,0.4389919936656952
61-70968-0007,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0007.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0007_inference.wav,SISTER NELL DO YOU HEAR THESE MARVELS," Sister Nell, do you hear these marvels?"," Sister Nell, do you hear these marvels?",sister nell do you hear these marvels,sister nell do you hear these marvels,0.0,0.0,0.0,3.345846176147461,1.3365118503570557,0.7287523073084291,0.46572059392929077
61-70968-0055,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0055.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0055_inference.wav,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES," Robin was glad when, at length, they were left to their own devices."," Robin was glad when, at length, they were left to their own devices.",robin was glad when at length they were left to their own devices,robin was glad when at length they were left to their own devices,0.0,0.0,0.0,3.722135543823242,1.3145465850830078,0.8015681646607807,0.5834857225418091
61-70968-0039,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0039.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0039_inference.wav,AND MINE IS WILL STUTELEY SHALL WE BE COMRADES, And mine is Will Stutley. Shall we be comrades?," ""'and mine is Will Stutley. ""'Shall we be comrades?'",and mine is will stutley shall we be comrades,and mine is will stutley shall we be comrades,0.1111111111111111,0.1111111111111111,0.0,4.230912685394287,1.1023695468902588,0.7871182321373732,0.4602624177932739
61-70968-0049,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0049.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0049_inference.wav,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN, have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strongly just then, have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strawy just then,have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strongly just then,have your will child if the boy also wills it montfich answered feeling too ill to oppose anything very strawy just then,0.045454545454545456,0.09090909090909091,0.045454545454545456,4.026050567626953,1.2956464290618896,0.8074809017573831,0.5345276594161987
61-70968-0020,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0020.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0020_inference.wav,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM," ""'Shame on you, citizens!' cried he. ""'I blush for my fellows of Nottingham!'"," ""'Shame on you, citizens!' cried he. ""'I blush for my fellows of Nottingham!'",shame on you citizens cried he i blush for my fellows of nottingham,shame on you citizens cried he i blush for my fellows of nottingham,0.0,0.0,0.0,3.6239571571350098,1.387660264968872,0.8374852096712352,0.6023565530776978
61-70968-0035,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0035_inference.wav,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM," Taking advantage of this, the squire's few men redoubled their efforts, and, encouraged by Robbins and the little stroller's cries, fought their way to him."," Taking advantage of this, the squire's few men redoubled their efforts, and, encouraged by Robbins and the little stroller's cries, fought their way to him.",taking advantage of this the squires few men redoubled their efforts and encouraged by robbins and the little strollers cries fought their way to him,taking advantage of this the squires few men redoubled their efforts and encouraged by robbins and the little strollers cries fought their way to him,0.04,0.04,0.0,4.185517311096191,1.3463095426559448,0.8561699247493771,0.6320284008979797
61-70968-0060,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0060.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0060_inference.wav,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS, No thanks. I am glad to give you such easy happiness.," ""'No, thanks. I am glad to give you such easy happiness.'",no thanks i am glad to give you such easy happiness,no thanks i am glad to give you such easy happiness,0.0,0.0,0.0,4.007840633392334,1.2527644634246826,0.8330362900133437,0.5990130305290222
61-70968-0000,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0000.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0000_inference.wav,HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT," He began a confused complaint against the wizard, who had vanished behind the curtain on the left."," He began a confused complaint against the wizard, who had vanished behind the curtain on the left.",he began a confused complaint against the wizard who had vanished behind the curtain on the left,he began a confused complaint against the wizard who had vanished behind the curtain on the left,0.0,0.0,0.0,4.114105701446533,1.1793994903564453,0.8099403840298919,0.5906253457069397
61-70968-0053,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0053.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0053_inference.wav,HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY," ""'He is my esquire, Excellency,' returned Robin with dignity."," ""'He is my esquire, Excellency,' returned Robin with dignity.",he is my esquire excellency returned robin with dignity,he is my esquire excellency returned robin with dignity,0.0,0.0,0.0,4.324041843414307,1.2248740196228027,0.8333813466272608,0.4584589898586273
61-70968-0024,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0024.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0024_inference.wav,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION," spoke the squire, losing all patience. And it was to you that I gave another person consolation."," ""'spoke the squire, losing all patience. ""'And it was to you that I gave another person consolation.'",spoke the squire losing all patience and it was to you that i gave another person consolation,spoke the squire losing all patience and it was to you that i gave another person consolation,0.1111111111111111,0.1111111111111111,0.0,4.01318359375,1.0931187868118286,0.7809735616729161,0.5592309236526489
61-70968-0057,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0057.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0057_inference.wav,THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT," These escapades are not for old Gamewell, lad. His day has come to twilight.", These escapades are not for old game well led. His day has come to twilight.,these escapades are not for old gamewell lad his day has come to twilight,these escapades are not for old game well led his day has come to twilight,0.0,0.21428571428571427,0.21428571428571427,3.780111312866211,1.177350640296936,0.763829493664175,0.5776546001434326
61-70968-0004,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0004.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0004_inference.wav,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID, Also there was a stripling page who turned into a maid.," Also, there was a stripling page who turned into a maid.",also there was a stripling page who turned into a maid,also there was a stripling page who turned into a maid,0.0,0.0,0.0,4.254815578460693,1.1070739030838013,0.7947254397988454,0.4712250232696533
61-70968-0030,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0030_inference.wav,NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT," Now be silent on your lives, he began, but the captured apprentice set up an instant shout."," Now be silent on your lives, he began, but the captured apprentice set up an instant shout.",now be silent on your lives he began but the captured apprentice set up an instant shout,now be silent on your lives he began but the captured apprentice set up an instant shout,0.0,0.0,0.0,4.097839832305908,1.3399605751037598,0.837799515584642,0.5949146747589111
61-70968-0045,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0045.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0045_inference.wav,PRAY FOLLOW US WITH MINE AND MY LORD SHERIFF'S MEN," Pray follow us, with mine and my Lord Sheriff's men."," ""'Pray follow us with mine and my Lord Sheriff's men.'",pray follow us with mine and my lord sheriffs men,pray follow us with mine and my lord sheriffs men,0.0,0.0,0.0,4.180034637451172,1.2590583562850952,0.7990939461253939,0.5288755893707275
61-70968-0027,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0027.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0027_inference.wav,ROBIN AND THE LITTLE TUMBLER BETWEEN THEM TRIED TO FORCE THE SQUIRE TO STAND BACK AND VERY VALIANTLY DID THESE TWO COMPORT THEMSELVES," Robin and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves."," Robert and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves.",robin and the little tumbler between them tried to force the squire to stand back and very valiantly did these two comport themselves,robert and the little tumbler between them tried to force the squire to stand back and very valiantly did these two comport themselves,0.0,0.043478260869565216,0.043478260869565216,4.316821098327637,1.3990734815597534,0.8601540701258268,0.588687539100647
61-70968-0025,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0025.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0025_inference.wav,COME TO ME MEN HERE HERE HE RAISED HIS VOICE STILL LOUDER," Come to me, men! Here! Here!"" He raised his voice still louder."," ""'Come to me, men! Here! Here!' He raised his voice still louder.",come to me men here here he raised his voice still louder,come to me men here here he raised his voice still louder,0.0,0.0,0.0,4.19093132019043,1.1581839323043823,0.8434296197538835,0.5117554664611816
61-70968-0005,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0005.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0005_inference.wav,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED," This was so, sweet lady, sir, and in some manner I do think she died."," ""'This was so sweet a lady, sir, and in some manner I do think she died.'",this was so sweet lady sir and in some manner i do think she died,this was so sweet a lady sir and in some manner i do think she died,0.0625,0.0,-0.0625,4.0754804611206055,1.139331340789795,0.7789905425617601,0.6877992153167725
61-70968-0061,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0061_inference.wav,YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL," ""'You are a worthy leech, Will,' presently whispered Robin. ""'The wine has worked a marvel.'"," ""'Your worthy leech will,' presently whispered Robin. ""'The wine has worked a marvel.'",you are a worthy leech will presently whispered robin the wine has worked a marvel,your worthy leech will presently whispered robin the wine has worked a marvel,0.0,0.2,0.2,4.021391868591309,1.133127212524414,0.7892158738321433,0.6353173851966858
61-70968-0037,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0037.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0037_inference.wav,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY," ""'What is your name, lording?' asked the little stroller presently."," ""'What is your name, lording?' asked the little stroller presently.",what is your name lording asked the little stroller presently,what is your name lording asked the little stroller presently,0.0,0.0,0.0,4.028968811035156,1.208024263381958,0.7808071794590284,0.6346797347068787
61-70968-0001,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0001_inference.wav,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD," Give not so earnest a mind to these mummeries, child."," Give not so earliest a mind to these mummeries, child.",give not so earnest a mind to these mummeries child,give not so earliest a mind to these mummeries child,0.0,0.1,0.1,3.7621653079986572,1.280299186706543,0.8167152524009685,0.5426207780838013
61-70968-0047,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0047.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0047_inference.wav,MASTER MONCEUX THE SHERIFF OF NOTTINGHAM WAS MIGHTILY PUT ABOUT WHEN TOLD OF THE RIOTING," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting."," Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting.",master monceau the sheriff of nottingham was mightily put about when told of the rioting,master monceau the sheriff of nottingham was mightily put about when told of the rioting,0.06666666666666667,0.06666666666666667,0.0,4.234516143798828,1.545811653137207,0.8538741242129919,0.5322286486625671
61-70968-0026,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0026_inference.wav,THE STROLLERS TOOK THEIR PART IN IT WITH HEARTY ZEST NOW THAT THEY HAD SOME CHANCE OF BEATING OFF THEIR FOES, The strollers took their part in it with hearty zest now that they had some chance of beating off their foes., The strollers took their part in it with hearty zest now that they had some chances beating off their foes.,the strollers took their part in it with hearty zest now that they had some chance of beating off their foes,the strollers took their part in it with hearty zest now that they had some chances beating off their foes,0.0,0.09523809523809523,0.09523809523809523,4.135721206665039,1.1911596059799194,0.8648143222512299,0.5501459240913391
61-70968-0056,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0056.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0056_inference.wav,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS, The wine did certainly bring back the color to the squire's cheeks., The wine did certainly bring back the color to the squire's cheeks.,the wine did certainly bring back the color to the squires cheeks,the wine did certainly bring back the color to the squires cheeks,0.0,0.0,0.0,4.364508628845215,1.2333544492721558,0.8843580617990364,0.5835904479026794
61-70968-0041,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0041.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0041_inference.wav,I LIKE YOU WILL YOU ARE THE SECOND WILL THAT I HAVE MET AND LIKED WITHIN TWO DAYS IS THERE A SIGN IN THAT, i like you will you are the second will that i have met and liked within two days is there a sign in that, i like you will you are the second will that i have met in light within two days is there a sign in that,i like you will you are the second will that i have met and liked within two days is there a sign in that,i like you will you are the second will that i have met in light within two days is there a sign in that,0.0,0.08333333333333333,0.08333333333333333,4.260547637939453,1.1660289764404297,0.80250593906897,0.6377043724060059
61-70968-0043,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0043.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0043_inference.wav,FRIENDS SAID MONTFICHET FAINTLY TO THE WRESTLERS BEAR US ESCORT SO FAR AS THE SHERIFF'S HOUSE," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'"," ""'Friends,' said Monfichet faintly to the wrestlers, ""'bear us escort so far of the sheriff's house.'",friends said montfichet faintly to the wrestlers bear us escort so far as the sheriffs house,friends said monfichet faintly to the wrestlers bear us escort so far of the sheriffs house,0.0,0.125,0.125,3.9946484565734863,1.15658438205719,0.7855687190838845,0.4875500798225403
61-70968-0022,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0022.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0022_inference.wav,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE," ""'Tis fine for you to talk, old man,"" answered the lean, sullen apprentice."," ""'Tis fine for you to talk, old man,"" answered the lean, sullen apprentice.",tis fine for you to talk old man answered the lean sullen apprentice,tis fine for you to talk old man answered the lean sullen apprentice,0.0,0.0,0.0,4.2753520011901855,1.2512080669403076,0.8187270301450782,0.4486388862133026
61-70968-0017,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0017_inference.wav,I COULD NOT SEE MY BOY INJURED EXCELLENCE FOR BUT DOING HIS DUTY AS ONE OF CUMBERLAND'S SONS," I could not see my boy injured, Excellence, for but doing his duty as one of Cumberland's"," I could not see my boy injured, Excellency, for but doing his duty as one of Cumberland's sons,",i could not see my boy injured excellence for but doing his duty as one of cumberlands,i could not see my boy injured excellency for but doing his duty as one of cumberlands sons,0.05555555555555555,0.05555555555555555,0.0,4.299031734466553,1.2234419584274292,0.8394632444063299,0.5601509213447571
61-70968-0016,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0016.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0016_inference.wav,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US, and then they became vexed and would have snatched your purse from us., and then they became vexed and would have snatched your purse from us,and then they became vexed and would have snatched your purse from us,and then they became vexed and would have snatched your purse from us,0.0,0.0,0.0,4.213995933532715,1.2116928100585938,0.8602723875997537,0.5077753067016602
61-70968-0003,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0003.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0003_inference.wav,HE WAS LIKE UNTO MY FATHER IN A WAY AND YET WAS NOT MY FATHER," He was like unto my father, in a way, and yet was not my father."," ""'He was like unto my father, in a way, and yet was not my father.'",he was like unto my father in a way and yet was not my father,he was like unto my father in a way and yet was not my father,0.0,0.0,0.0,4.07649040222168,1.1493124961853027,0.8076132316858539,0.49359557032585144
61-70968-0010,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0010.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/librispeech/61-70968-0010_inference.wav,FORTHWITH ALL RAN TO THE OPENING OF THE TENT TO SEE WHAT MIGHT BE AMISS BUT MASTER WILL WHO PEEPED OUT FIRST NEEDED NO MORE THAN ONE GLANCE," Forthwith all ran to the opening of the tent to see what might be amiss, but Master Will, who peeped out first, needed no more than one glance."," Forthwith all ran to the opening of the tent to see what might be amiss, but Master Will, who peeped out first, needed no more than one glance.",forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance,forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance,0.0,0.0,0.0,4.2370991706848145,1.3817474842071533,0.8302711959174831,0.685343861579895
