file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_22766584,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766584.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22766584_inference.wav,人生就是起起落落，并且祈祷机长不要出差错,"人生就是起起落落,并且祈祷积攒,不要出差错","人生就算起起落落,並且祈禱,不要出差錯","人生就是起起落落,并且祈祷积攒,不要出差错","人生就算起起落落,并且祈祷,不要出差错",2.6354429721832275,1.174545168876648,0.3248110293880886,0.7454240918159485,0.2,0.2,0.0
common_voice_zh-TW_31158867,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31158867.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_31158867_inference.wav,施力点在中间,施力點在中間,失离点在中间,施力点在中间,失离点在中间,3.3744845390319824,1.219640851020813,0.6267536966092035,0.5647671222686768,0.0,0.3333333333333333,0.3333333333333333
common_voice_zh-TW_27165705,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165705.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27165705_inference.wav,类似下列那种组织？,类似下列哪种组织?,類似夏天拿蔥薯汁,类似下列哪种组织?,类似夏天拿葱薯汁,3.023409366607666,1.365389347076416,0.7275773260063378,0.7600793242454529,0.2222222222222222,0.7777777777777778,0.5555555555555556
common_voice_zh-TW_30489479,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30489479.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_30489479_inference.wav,我也有卡带的录音带,我也有卡带的录音带,我也有卡帶的錄音帶,我也有卡带的录音带,我也有卡带的录音带,3.187164783477783,1.2915277481079102,0.7564222697292142,0.6425069570541382,0.0,0.0,0.0
common_voice_zh-TW_35110960,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35110960.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_35110960_inference.wav,大概占用五分钟的时间,大概占用五分钟的时间,大概占用五分钟的时间,大概占用五分钟的时间,大概占用五分钟的时间,3.223362922668457,1.041698336601257,0.6898889408608385,0.6609345078468323,0.0,0.0,0.0
common_voice_zh-TW_18778445,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18778445.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_18778445_inference.wav,一百零七年九月十一日,107年9月11日,107年9月11日,107年9月11日,107年9月11日,3.186950206756592,1.390399932861328,0.3896323053766775,0.8224455118179321,0.7,0.7,0.0
common_voice_zh-TW_24479916,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24479916.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_24479916_inference.wav,地震好晃喔,地震好晃哦,第一圈好晃喔,地震好晃哦,第一圈好晃喔,3.2271921634674072,1.4148377180099487,0.6504816861723487,0.7529268264770508,0.2,0.6,0.39999999999999997
common_voice_zh-TW_19645222,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19645222.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_19645222_inference.wav,应当可上修到八十几人,应当可上修到八十几轮,因當所上修到八世紀人,应当可上修到八十几轮,因当所上修到八世纪人,2.553077459335327,1.1644829511642456,0.4905946207668012,0.7625426054000854,0.1,0.4,0.30000000000000004
common_voice_zh-TW_27165736,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165736.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27165736_inference.wav,一旦看到这广大而变化无穷的世间,一旦看到这广大而变化无穷的世间,一旦看到這光大而變化無窮的世界,一旦看到这广大而变化无穷的世间,一旦看到这光大而变化无穷的世界,3.151033401489258,1.535839319229126,0.6840671461450782,0.7642119526863098,0.0,0.13333333333333333,0.13333333333333333
common_voice_zh-TW_18998357,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18998357.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_18998357_inference.wav,承恩生日快乐！,全安 生日快乐,我可以再来一个吗,全安生日快乐,我可以再来一个吗,1.2708523273468018,1.05538809299469,0.298152140375861,0.3714121282100677,0.42857142857142855,1.1428571428571428,0.7142857142857142
common_voice_zh-TW_20577789,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20577789.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_20577789_inference.wav,经安全理事会之建议,金安全理事會之建議,請安全理事會之建議,金安全理事会之建议,请安全理事会之建议,3.406296491622925,1.379279851913452,0.5313999787456417,0.6919571161270142,0.1111111111111111,0.1111111111111111,0.0
common_voice_zh-TW_30336394,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30336394.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_30336394_inference.wav,提问不知道会变如何,提問不知道會變如何,提问不知道会变如何,提问不知道会变如何,提问不知道会变如何,3.5933709144592285,1.23539400100708,0.7656552425722462,0.6069990992546082,0.0,0.0,0.0
common_voice_zh-TW_25905167,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25905167.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_25905167_inference.wav,共同参与区域发展,共同参与区域发展,共同參與區域發展,共同参与区域发展,共同参与区域发展,2.838627338409424,1.2567952871322632,0.5782954791799868,0.5833460092544556,0.0,0.0,0.0
common_voice_zh-TW_24719627,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719627.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_24719627_inference.wav,这不就是现在吗,这不就是现在吗?,这不就是现在吗,这不就是现在吗?,这不就是现在吗,2.5763814449310303,1.3313264846801758,0.6583001101722401,0.7346764802932739,0.14285714285714285,0.0,-0.14285714285714285
common_voice_zh-TW_27328792,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27328792.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27328792_inference.wav,主要营力是什么？,主要盈利是什么?,就要隐蔽是什么?,主要盈利是什么?,就要隐蔽是什么?,2.6243343353271484,1.4001015424728394,0.6433559523477954,0.6370775103569031,0.375,0.5,0.125
common_voice_zh-TW_22006001,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006001.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22006001_inference.wav,商人选边是还蛮正常的,商人选编是还蛮正常的,床链前边是还蛮正常的,商人选编是还蛮正常的,床链前边是还蛮正常的,3.594547271728516,1.4718217849731443,0.6201730354955725,0.8295566439628601,0.1,0.3,0.19999999999999998
common_voice_zh-TW_19315068,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19315068.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_19315068_inference.wav,就是我看新闻收播的时候,就是我看新聞收播的時候,這是我開心的收穫的時候,就是我看新闻收播的时候,这是我开心的收获的时候,2.8419790267944336,1.179969310760498,0.3687455593064468,0.7872642874717712,0.0,0.45454545454545453,0.45454545454545453
common_voice_zh-TW_22964661,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22964661.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22964661_inference.wav,对于惯用的专用名词也不是很清楚,对于贯用的专用名词也不是很清楚,对于关于红德专用名词也不是很清楚,对于贯用的专用名词也不是很清楚,对于关于红德专用名词也不是很清楚,2.59620213508606,1.2034834623336792,0.6060149314954489,0.6857929229736328,0.06666666666666667,0.26666666666666666,0.2
common_voice_zh-TW_32500864,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32500864.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_32500864_inference.wav,高雄市的东西向重要道路,高雄市的东西向重要道路,高手式的东西想重要道路,高雄市的东西向重要道路,高手式的东西想重要道路,3.26886248588562,1.1268351078033447,0.6700992298798618,0.6330636739730835,0.0,0.2727272727272727,0.2727272727272727
common_voice_zh-TW_27358545,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27358545.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27358545_inference.wav,用过之后变成废气和热能,用过之后变成废弃焊证门,"用火炊后,变成废弃焊热门",用过之后变成废弃焊证门,"用火炊后,变成废弃焊热门",2.2270870208740234,1.175587177276611,0.6694939828119391,0.5325324535369873,0.36363636363636365,0.5454545454545454,0.18181818181818177
common_voice_zh-TW_22765284,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765284.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22765284_inference.wav,赋税署及五区国税局,赋税署及五居国税局,火水手機無處過說句,赋税署及五居国税局,火水手机无处过说句,2.504314661026001,1.2187016010284424,0.3331679314328792,0.5704609155654907,0.1111111111111111,1.0,0.8888888888888888
common_voice_zh-TW_22460564,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460564.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22460564_inference.wav,提升生活照顾,提升生活照顾,提升生活照顾,提升生活照顾,提升生活照顾,3.3587749004364014,1.2998251914978027,0.4766634497035623,0.8284800052642822,0.0,0.0,0.0
common_voice_zh-TW_32169580,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32169580.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_32169580_inference.wav,正德儿童游戏场,正德儿童游戏场,贊德兒童有喜場,正德儿童游戏场,赞德儿童有喜场,3.15366530418396,1.20979642868042,0.5928691134675227,0.668239951133728,0.0,0.42857142857142855,0.42857142857142855
common_voice_zh-TW_36720041,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_36720041.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_36720041_inference.wav,突触是指两个神经元相会之处,图处是指两个神经元相会之处,不出是指两个神经元相会之处,图处是指两个神经元相会之处,不出是指两个神经元相会之处,2.504170656204224,1.0652438402175903,0.6106469699205084,0.6362856030464172,0.15384615384615385,0.15384615384615385,0.0
common_voice_zh-TW_32161660,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32161660.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_32161660_inference.wav,爱情刽子手,爱情筷子手,我看是这样的,爱情筷子手,我看是这样的,3.3905625343322754,1.315209150314331,0.6753263475635645,0.7983259558677673,0.2,1.2,1.0
common_voice_zh-TW_19542319,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19542319.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_19542319_inference.wav,恶的循环就此展开,热的循环就此展开,热的循环就此展开,热的循环就此展开,热的循环就此展开,2.897943019866944,1.0935962200164795,0.586125942183412,0.696250319480896,0.125,0.125,0.0
common_voice_zh-TW_25368781,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25368781.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_25368781_inference.wav,以后假如进入大宇宙时代,以后假如进入大宇宙时代,以后假如进入各宇宙世代,以后假如进入大宇宙时代,以后假如进入各宇宙世代,2.44771146774292,1.1029109954833984,0.6483659598218644,0.6644895672798157,0.0,0.18181818181818182,0.18181818181818182
common_voice_zh-TW_19732196,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19732196.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_19732196_inference.wav,影片作者可以透过公众授权,影片作者可以透過公眾授權,影片作者可以透過公眾授權,影片作者可以透过公众授权,影片作者可以透过公众授权,2.7831430435180664,1.191882848739624,0.5001758009769324,0.7945210337638855,0.0,0.0,0.0
common_voice_zh-TW_24719544,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719544.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_24719544_inference.wav,这些人到处留言,这些人到处留言,这些人到处留言,这些人到处留言,这些人到处留言,3.053898572921753,1.2228678464889526,0.6610527813665792,0.8055266737937927,0.0,0.0,0.0
common_voice_zh-TW_27165887,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165887.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27165887_inference.wav,同一事业未确定性质,统一事业未确定性质,套印實業為確定性質,统一事业未确定性质,套印实业为确定性质,3.076127767562866,1.267887830734253,0.6760966195691472,0.8247205018997192,0.1111111111111111,0.4444444444444444,0.3333333333333333
common_voice_zh-TW_30481537,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481537.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_30481537_inference.wav,复兴路,复兴录,复兴录,复兴录,复兴录,3.1526787281036377,1.1191062927246094,0.6647252690333868,0.8134616613388062,0.3333333333333333,0.3333333333333333,0.0
common_voice_zh-TW_26554182,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26554182.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_26554182_inference.wav,可以低到负一百度、负一千度等,"可以低到-100°C,-1000°C等","可以抵到-100°C,-1000°C等","可以低到-100°c,-1000°c等","可以抵到-100°c,-1000°c等",3.4663803577423096,1.2541110515594482,0.6849706244196926,0.7525653839111328,1.0,1.0714285714285714,0.0714285714285714
common_voice_zh-TW_30489878,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30489878.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_30489878_inference.wav,台北捷运环状线先导公车,台北捷运环状线仙岛公车,台北捷运环庄线仙岛公车,台北捷运环状线仙岛公车,台北捷运环庄线仙岛公车,3.0661208629608154,1.2294881343841553,0.7616075610378544,0.6811162233352661,0.18181818181818182,0.2727272727272727,0.09090909090909088
common_voice_zh-TW_22460669,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460669.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22460669_inference.wav,总统团结的不只是支持者,总统团结的不只是支持者,中 統團結的不只是支持者,总统团结的不只是支持者,中统团结的不只是支持者,3.688123226165772,1.0930533409118652,0.5410594174009582,0.8123223185539246,0.0,0.09090909090909091,0.09090909090909091
common_voice_zh-TW_27988922,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27988922.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_27988922_inference.wav,而且让长辈学会,而且让长辈学会,那是陽台的本事,而且让长辈学会,那是阳台的本事,1.6051632165908811,1.23305344581604,0.5334004098053098,0.6930095553398132,0.0,1.0,1.0
common_voice_zh-TW_22362018,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22362018.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22362018_inference.wav,行政院推出广告影片,行政院推出广告影片,檢查院特助掛報一天,行政院推出广告影片,检查院特助挂报一天,2.093163251876831,1.0209152698516846,0.3994002799832545,0.7162891030311584,0.0,0.8888888888888888,0.8888888888888888
common_voice_zh-TW_20852951,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20852951.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_20852951_inference.wav,我再贴一张图片,我再贴一张图片,我代替一張圖片,我再贴一张图片,我代替一张图片,2.985052585601806,1.2258864641189575,0.6270916161735115,0.6652158498764038,0.0,0.2857142857142857,0.2857142857142857
common_voice_zh-TW_35099929,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35099929.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_35099929_inference.wav,例如病毒公司这种,例如病毒公司这种,Evil BingDoug 跟 絲絨,例如病毒公司这种,evilbingdoug跟丝绒,3.4132001399993896,1.0334795713424685,0.6268443629543683,0.6323529481887817,0.0,1.875,1.875
common_voice_zh-TW_19234883,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19234883.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_19234883_inference.wav,为什么你选择在你承受莫大压力的时候,为什么你选择在你承受莫大压力的时候,此等不負 為何神能以血色再比選手 窩在眼裡 而是否為何,为什么你选择在你承受莫大压力的时候,此等不负为何神能以血色再比选手窝在眼里而是否为何,1.502332091331482,1.174325466156006,0.5341018302036952,0.7222214341163635,0.0,1.3529411764705883,1.3529411764705883
common_voice_zh-TW_25047531,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25047531.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_25047531_inference.wav,我就是用财政部自己的唷,我就是用财政部自己的哦,我就是用才珍不自欺的喔,我就是用财政部自己的哦,我就是用才珍不自欺的喔,2.111539840698242,1.1716575622558594,0.496251996305066,0.7057800889015198,0.09090909090909091,0.45454545454545453,0.36363636363636365
common_voice_zh-TW_22771204,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22771204.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_22771204_inference.wav,不仅是综所税申报而已,不仅是纵索税申报而已,不仅是松鼠水神宝而已,不仅是纵索税申报而已,不仅是松鼠水神宝而已,3.7608776092529297,1.3761119842529297,0.5778305201255988,0.732177734375,0.2,0.5,0.3
common_voice_zh-TW_24792854,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24792854.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_24792854_inference.wav,同样也适用,同样也是用,同樣也實用,同样也是用,同样也实用,2.319697141647339,1.2655062675476074,0.5954444236383404,0.628105878829956,0.2,0.2,0.0
common_voice_zh-TW_40193500,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_40193500.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50Hz_4k/commonvoice/common_voice_zh-TW_40193500_inference.wav,无论是否有该店家会员,无论是否有该店家会员,美女的男人是否有改變家會員,无论是否有该店家会员,美女的男人是否有改变家会员,1.4652996063232422,1.1041077375411987,0.5759327582314655,0.4877993464469909,0.0,0.7,0.7
