file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134691-0009,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0009.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134691-0009_inference.wav,ANGRY WITH HIMSELF HE TRIED TO HIDE HIS FACE FROM THEIR EYES BY GAZING DOWN SIDEWAYS INTO THE SHALLOW SWIRLING WATER UNDER THE BRIDGE BUT HE STILL SAW A REFLECTION THEREIN OF THEIR TOP HEAVY SILK HATS AND HUMBLE TAPE LIKE COLLARS AND LOOSELY HANGING CLERICAL CLOTHES BROTHER HICKEY," Angry with himself, he tried to hide his face from their eyes by gazing down sideways into the shallow, swirling water under the bridge, but he still saw a reflection therein of their top-heavy silk hats and humble, tape-like collars and loosely hanging clerical clothes. Brother Hickey!", and he with himself tried to hide his face from their eyes by gazing out sideways into the shallow swirling rudder under the bridge and he still saw a reflection therein of their top-heavy silk hats and hand-locked tape-white corners and loosely hanging clerical clothes,angry with himself he tried to hide his face from their eyes by gazing down sideways into the shallow swirling water under the bridge but he still saw a reflection therein of their topheavy silk hats and humble tapelike collars and loosely hanging clerical clothes brother hickey,and he with himself tried to hide his face from their eyes by gazing out sideways into the shallow swirling rudder under the bridge and he still saw a reflection therein of their topheavy silk hats and handlocked tapewhite corners and loosely hanging clerical clothes,0.08163265306122448,0.2857142857142857,0.20408163265306123,3.3614141941070557,1.0278428792953491,0.16384598001877212,0.10833925008773804
1089-134686-0029,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0029.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0029_inference.wav,ON FRIDAY CONFESSION WILL BE HEARD ALL THE AFTERNOON AFTER BEADS," On Friday, confession will be heard all the afternoon after beads."," On Friday, from the first day we heard all the Afro-Voone Afro-Vees,",on friday confession will be heard all the afternoon after beads,on friday from the first day we heard all the afrovoone afrovees,0.0,0.7272727272727273,0.7272727272727273,3.3578970432281494,1.034180760383606,0.10409925380871658,0.10897765308618546
1089-134691-0020,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0020.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134691-0020_inference.wav,HELLO STEPHANOS HERE COMES THE DEDALUS," Hello, Stephanos. Here comes the Daedalus."," Hello, Stephanos. Here comes the Daedalus.",hello stephanos here comes the daedalus,hello stephanos here comes the daedalus,0.16666666666666666,0.16666666666666666,0.0,2.8933684825897217,1.0297497510910034,0.007354093773953435,0.16547232866287231
1089-134686-0020,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0020.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0020_inference.wav,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune," If a man had stolen a pound and had a half a half worth of horses, how much was in his life to give back? The pound he had stolen only half a half of the interest of who he had thought of for all his huge fortune.",if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,if a man had stolen a pound and had a half a half worth of horses how much was in his life to give back the pound he had stolen only half a half of the interest of who he had thought of for all his huge fortune,0.0,0.54,0.54,2.0556106567382812,1.030867576599121,0.06384691952357383,0.0808301642537117
1089-134686-0033,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0033.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0033_inference.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier."," a great saint, Saint Francis Xavier",a great saint saint francis xavier,a great saint saint francis xavier,0.0,0.0,0.0,3.0619964599609375,3.274005174636841,0.07979050439442732,-0.006443928461521864
1089-134686-0015,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0015.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0015_inference.wav,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG," but the dusk, deepening in the schoolroom, covered over his thoughts. The bell rang."," We kicked off, dickening in the squeamishly covered over his thoughts. The bell rang.",but the dusk deepening in the schoolroom covered over his thoughts the bell rang,we kicked off dickening in the squeamishly covered over his thoughts the bell rang,0.0,0.35714285714285715,0.35714285714285715,3.4975147247314453,1.0558803081512451,0.0925605198016269,0.12556196749210358
1089-134686-0022,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0022.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0022_inference.wav,HOW COMES IT THAT WHILE THE FIRST BEATITUDE PROMISES THE KINGDOM OF HEAVEN TO THE POOR OF HEART THE SECOND BEATITUDE PROMISES ALSO TO THE MEEK THAT THEY SHALL POSSESS THE LAND," How comes it that while the first beatitude promises the kingdom of heaven to the poor of heart, the second beatitude promises also to the meek that they shall possess the land?"," How comes it that while the first beatitude promises the kingdom of heaven to the poor of heart, the second beatitude promises also to the meek that they shall possess the land?",how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,how comes it that while the first beatitude promises the kingdom of heaven to the poor of heart the second beatitude promises also to the meek that they shall possess the land,0.0,0.0,0.0,3.431462526321411,1.0735244750976562,0.15273912606706558,0.10332177579402924
1089-134686-0008,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0008.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0008_inference.wav,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF," The chaos in which his ardor extinguished itself was a cold, indifferent knowledge of himself.", The chaos in which his ardor extinguished itself was a completely different knowledge of himself.,the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the chaos in which his ardor extinguished itself was a completely different knowledge of himself,0.06666666666666667,0.2,0.13333333333333336,3.1594290733337402,1.037269115447998,0.1260822033273961,0.13328023254871368
1089-134691-0022,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0022.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134691-0022_inference.wav,HE STOOD STILL IN DEFERENCE TO THEIR CALLS AND PARRIED THEIR BANTER WITH EASY WORDS, He stood still in deference to their calls and parried their banter with easy words., Easy word for it.,he stood still in deference to their calls and parried their banter with easy words,easy word for it,0.0,1.0,1.0,2.565706253051758,1.0342016220092773,0.20447114227463978,0.002473697531968355
1089-134686-0019,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0019.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134686-0019_inference.wav,THE SENTENCE OF SAINT JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE," The sentence of St. James, which says that he who offends against one commandment becomes guilty of all, had seemed to him first a swollen phrase, until he had begun to grope in the darkness of his own state.", the sentence of st jace which says that he who ascends against one commandment becomes guilty of all had seemed to him first a swollen phrase since he had begun to grope in the darkness of his own state,the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,the sentence of st jace which says that he who ascends against one commandment becomes guilty of all had seemed to him first a swollen phrase since he had begun to grope in the darkness of his own state,0.02564102564102564,0.10256410256410256,0.07692307692307693,3.8072381019592285,1.026984453201294,0.07765442793034988,0.12429225444793701
1089-134691-0018,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0018.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134691-0018_inference.wav,AGAIN AGAIN, Again. Again., Hager? Hagel?,again again,hager hagel,0.0,1.0,1.0,2.6987457275390625,1.0448559522628784,0.09208462031394629,0.13374283909797668
1089-134691-0011,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0011.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1089-134691-0011_inference.wav,THEIR PIETY WOULD BE LIKE THEIR NAMES LIKE THEIR FACES LIKE THEIR CLOTHES AND IT WAS IDLE FOR HIM TO TELL HIMSELF THAT THEIR HUMBLE AND CONTRITE HEARTS IT MIGHT BE PAID A FAR RICHER TRIBUTE OF DEVOTION THAN HIS HAD EVER BEEN A GIFT TENFOLD MORE ACCEPTABLE THAN HIS ELABORATE ADORATION, their piety would be like their names like their faces like their clothes and it was idle for him to tell himself that their humble and contrite hearts it might be paid a far richer tribute of devotion than his had ever been a gift tenfold more acceptable than his elaborate adoration, i replied he would be like their names and vap their faces like their lords it was idle for him to tell himself that their humble and contrite hearts it might and a far richer tribute of devotion had than his had ever hewn a gift tenfold more acceptable in his elaborate adoration,their piety would be like their names like their faces like their clothes and it was idle for him to tell himself that their humble and contrite hearts it might be paid a far richer tribute of devotion than his had ever been a gift tenfold more acceptable than his elaborate adoration,i replied he would be like their names and vap their faces like their lords it was idle for him to tell himself that their humble and contrite hearts it might and a far richer tribute of devotion had than his had ever hewn a gift tenfold more acceptable in his elaborate adoration,0.0,0.23076923076923078,0.23076923076923078,2.7316231727600098,1.0348385572433472,0.14181095418793238,0.024898501113057137
1188-133604-0012,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0012.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0012_inference.wav,IT MAY BE THAT A GREAT COLORIST WILL USE HIS UTMOST FORCE OF COLOR AS A SINGER HIS FULL POWER OF VOICE BUT LOUD OR LOW THE VIRTUE IS IN BOTH CASES ALWAYS IN REFINEMENT NEVER IN LOUDNESS, it may be that a great colorless will use his utmost force of color as a singer his full power of voice but loud or low the virtue is in both cases always in refinement never in loudness, it may be that a great colorless will use his utmost force of color as a singer his full power of voice but loud or low the virtue is in both cases always undefined never in loudness,it may be that a great colorless will use his utmost force of color as a singer his full power of voice but loud or low the virtue is in both cases always in refinement never in loudness,it may be that a great colorless will use his utmost force of color as a singer his full power of voice but loud or low the virtue is in both cases always undefined never in loudness,0.02631578947368421,0.07894736842105263,0.05263157894736842,3.1175637245178223,1.0446257591247559,0.07851244323239324,-0.012494082562625408
1188-133604-0002,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0002.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0002_inference.wav,BY BEING STUDIOUS OF COLOR THEY ARE STUDIOUS OF DIVISION AND WHILE THE CHIAROSCURIST DEVOTES HIMSELF TO THE REPRESENTATION OF DEGREES OF FORCE IN ONE THING UNSEPARATED LIGHT THE COLORISTS HAVE FOR THEIR FUNCTION THE ATTAINMENT OF BEAUTY BY ARRANGEMENT OF THE DIVISIONS OF LIGHT," By being studious of color they are studious of division, and while the chiaroscurist devotes himself to the representation of degrees of force in one thing, unseparated light, the colorists have for their function the attainment of beauty by arrangement of the divisions of light."," By being studious of colour they are studious of division, and while the pure-oscurus devotes himself to the representation of vegan leaves with foolish in one fay and swiftly like his light, the colourists have for their function the attainment of beauty by arrangement of the division's blood.",by being studious of color they are studious of division and while the chiaroscurist devotes himself to the representation of degrees of force in one thing unseparated light the colorists have for their function the attainment of beauty by arrangement of the divisions of light,by being studious of colour they are studious of division and while the pureoscurus devotes himself to the representation of vegan leaves with foolish in one fay and swiftly like his light the colourists have for their function the attainment of beauty by arrangement of the divisions blood,0.0,0.3111111111111111,0.3111111111111111,3.546565055847168,1.023331880569458,0.17939485406772276,0.029094399884343147
1188-133604-0019,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0019.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0019_inference.wav,THE LARGE LETTER CONTAINS INDEED ENTIRELY FEEBLE AND ILL DRAWN FIGURES THAT IS MERELY CHILDISH AND FAILING WORK OF AN INFERIOR HAND IT IS NOT CHARACTERISTIC OF GOTHIC OR ANY OTHER SCHOOL, the large letter contains indeed entirely feeble and ill-drawn figures that is merely childish and failing work of an inferior hand it is not characteristic of gothic or any other school, the large letter contains indeed entirely feeble and ill-drawn figures that is merely childish and the failing work of an inferior hand it is not characteristic of gothic or any other school,the large letter contains indeed entirely feeble and illdrawn figures that is merely childish and failing work of an inferior hand it is not characteristic of gothic or any other school,the large letter contains indeed entirely feeble and illdrawn figures that is merely childish and the failing work of an inferior hand it is not characteristic of gothic or any other school,0.0625,0.09375,0.03125,3.59108829498291,1.0634264945983887,0.22909329574513462,0.09158758819103241
1188-133604-0032,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0032.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0032_inference.wav,IT IS ONLY A PENCIL OUTLINE BY EDWARD BURNE JONES IN ILLUSTRATION OF THE STORY OF PSYCHE IT IS THE INTRODUCTION OF PSYCHE AFTER ALL HER TROUBLES INTO HEAVEN," It is only a pencil outline by Edward Burne-Jones, an illustration of the story of Psyche. It is the introduction of Psyche after all her troubles sent to heaven.", it is only a pencil outline by edward burne-jones an illustration of the story of psyche it is the introduction of psyche after all our troubles into heaven,it is only a pencil outline by edward burnejones an illustration of the story of psyche it is the introduction of psyche after all her troubles sent to heaven,it is only a pencil outline by edward burnejones an illustration of the story of psyche it is the introduction of psyche after all our troubles into heaven,0.1724137931034483,0.13793103448275862,-0.03448275862068967,3.3721306324005127,1.116640329360962,0.07952506655311557,0.04337223991751671
1188-133604-0034,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0034_inference.wav,EXQUISITE ORDER AND UNIVERSAL WITH ETERNAL LIFE AND LIGHT THIS IS THE FAITH AND EFFORT OF THE SCHOOLS OF CRYSTAL AND YOU MAY DESCRIBE AND COMPLETE THEIR WORK QUITE LITERALLY BY TAKING ANY VERSES OF CHAUCER IN HIS TENDER MOOD AND OBSERVING HOW HE INSISTS ON THE CLEARNESS AND BRIGHTNESS FIRST AND THEN ON THE ORDER, exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and you may describe and complete their work quite literally by taking any verses of chaucer in his tender mood and observing how he insists on the clearness and brightness first and then on the order, exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and they may describe and complete their work quite literally by taking any verses of chaucer of his tender wound and observing how he insists on its fairness and brightness first and then on the order,exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and you may describe and complete their work quite literally by taking any verses of chaucer in his tender mood and observing how he insists on the clearness and brightness first and then on the order,exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and they may describe and complete their work quite literally by taking any verses of chaucer of his tender wound and observing how he insists on its fairness and brightness first and then on the order,0.0,0.08928571428571429,0.08928571428571429,3.222815752029419,1.0192900896072388,0.16978236256614615,0.16819186508655548
1188-133604-0003,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0003.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0003_inference.wav,MY FIRST AND PRINCIPAL REASON WAS THAT THEY ENFORCED BEYOND ALL RESISTANCE ON ANY STUDENT WHO MIGHT ATTEMPT TO COPY THEM THIS METHOD OF LAYING PORTIONS OF DISTINCT HUE SIDE BY SIDE," My first and principal reason was that they enforced, beyond all resistance on any student who might attempt to copy them, this method of laying portions of distinct hue side by side."," I first have hiskled thee that thou shouldst be a force to none all resistance. Thou canst not stand with me, my defence, because of him. This method of laying coerces of distinct things side by side.",my first and principal reason was that they enforced beyond all resistance on any student who might attempt to copy them this method of laying portions of distinct hue side by side,i first have hiskled thee that thou shouldst be a force to none all resistance thou canst not stand with me my defence because of him this method of laying coerces of distinct things side by side,0.0,0.78125,0.78125,2.4374961853027344,1.0265660285949707,0.10529110155910036,0.12939777970314026
1188-133604-0026,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0026.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0026_inference.wav,HERE IS AN EQUALLY TYPICAL GREEK SCHOOL LANDSCAPE BY WILSON LOST WHOLLY IN GOLDEN MIST THE TREES SO SLIGHTLY DRAWN THAT YOU DON'T KNOW IF THEY ARE TREES OR TOWERS AND NO CARE FOR COLOR WHATEVER PERFECTLY DECEPTIVE AND MARVELOUS EFFECT OF SUNSHINE THROUGH THE MIST APOLLO AND THE PYTHON," Here is an equally typical Greek school landscape by Wilson, lost wholly in golden mist, the trees so slightly drawn that you don't know if they are trees or towers, and no care for color whatsoever. Perfectly deceptive and marvelous effect of sunshine through the mist, Apollo and the Python.", here is an equally critical greek swivel landscape by wilson the lost holy and golden mist the trees so slightly drawn that it is known if they are of trees definitely towers and no care for colour whatsoever and the petrically deceptive and marvellous effect of the sunshine through the mist apollo and,here is an equally typical greek school landscape by wilson lost wholly in golden mist the trees so slightly drawn that you dont know if they are trees or towers and no care for color whatsoever perfectly deceptive and marvelous effect of sunshine through the mist apollo and the python,here is an equally critical greek swivel landscape by wilson the lost holy and golden mist the trees so slightly drawn that it is known if they are of trees definitely towers and no care for colour whatsoever and the petrically deceptive and marvellous effect of the sunshine through the mist apollo and,0.02,0.38,0.36,2.5863234996795654,1.0729327201843262,0.15499460047328517,0.059747401624917984
1188-133604-0023,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0023.flac,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/noise/1188-133604-0023_inference.wav,THE COLORIST SAYS FIRST OF ALL AS MY DELICIOUS PAROQUET WAS RUBY SO THIS NASTY VIPER SHALL BE BLACK AND THEN IS THE QUESTION CAN I ROUND HIM OFF EVEN THOUGH HE IS BLACK AND MAKE HIM SLIMY AND YET SPRINGY AND CLOSE DOWN CLOTTED LIKE A POOL OF BLACK BLOOD ON THE EARTH ALL THE SAME," The colorist says, first of all, as my delicious parquet was ruby, so this nasty viper shall be black. And then is the question, can I round him off, even though he is black, and make him slimy, and yet springy and close down, clotted like a pool of black blood on the earth, all the same?", And here is the question.,the colorist says first of all as my delicious parquet was ruby so this nasty viper shall be black and then is the question can i round him off even though he is black and make him slimy and yet springy and close down clotted like a pool of black blood on the earth all the same,and here is the question,0.017543859649122806,0.9298245614035088,0.9122807017543859,1.98739492893219,1.2087230682373047,0.061749216408610454,0.019571179524064064
