file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
447_1709172210_51243_300.06_303.34,./mdcc/dataset/audio/447_1709172210_51243_300.06_303.34.wav,3.2799999999999727,童子莫對垂頭而睡,447,同子莫對 垂頭而睡,0.25,4.713830947875977,3.856247901916504,0.0
447_1711171043_43240_396.22_399.74,./mdcc/dataset/audio/447_1711171043_43240_396.22_399.74.wav,3.519999999999982,先至有基礎寫出現代好詩,447,才有基礎寫出現代好詩。,0.2727272727272727,4.766812324523926,4.237689971923828,0.1818181818181818
447_1709011939_75955_1462.88_1467.0,./mdcc/dataset/audio/447_1709011939_75955_1462.88_1467.0.wav,4.119999999999891,當時嘅政治氣壓極低山雨欲來,447,"當時的政治氣壓極低,山雨欲來。",0.2307692307692307,4.577307224273682,4.109701633453369,0.0769230769230769
447_1804052005_91865_163.72_166.66,./mdcc/dataset/audio/447_1804052005_91865_163.72_166.66.wav,2.9399999999999977,細聽之外详加詢問,447,細聽之外 長加詢問,0.25,4.723235607147217,4.150703430175781,0.1428571428571428
447_1709011939_32409_1395.14_1396.83,./mdcc/dataset/audio/447_1709011939_32409_1395.14_1396.83.wav,1.6899999999998272,雖貴為天使,447,須貴為天使,0.2,4.358756065368652,4.092018127441406,0.0
447_1709011939_71411_191.47_195.52,./mdcc/dataset/audio/447_1709011939_71411_191.47_195.52.wav,4.050000000000011,看似無關宏旨其實係一大革新,447,"看似無關宏子,其實是一大革新。",0.3076923076923077,4.560982704162598,4.031726837158203,0.0
447_1709172210_51243_96.06_100.5,./mdcc/dataset/audio/447_1709172210_51243_96.06_100.5.wav,4.439999999999998,到上海到香港到加拿大嘅溫哥華,447,到上海到香港到加拿大的温哥华,0.2142857142857142,4.729389190673828,4.097746849060059,0.1428571428571428
447_1708011255_45628_636.3_637.98,./mdcc/dataset/audio/447_1708011255_45628_636.3_637.98.wav,1.6800000000000637,唐太宗詩雲,447,唐太宗斯魂,0.4,4.593296051025391,4.097856998443604,0.0
447_1709011939_42418_859.42_861.34,./mdcc/dataset/audio/447_1709011939_42418_859.42_861.34.wav,1.9200000000000728,男主角最神武,447,男主角 最神母,0.3333333333333333,4.617769241333008,3.9990549087524414,0.0
447_1711171043_63337_274.26_276.5,./mdcc/dataset/audio/447_1711171043_63337_274.26_276.5.wav,2.240000000000009,既高興又緊張,447,"既高興,又緊張。",0.3333333333333333,4.7642927169799805,3.8614134788513184,0.0
447_1709011939_91833_277.82_281.06,./mdcc/dataset/audio/447_1709011939_91833_277.82_281.06.wav,3.240000000000009,但係大家都深信方士之言,447,但是大家都深信方氏之言,0.1818181818181818,4.5406904220581055,3.874134063720703,0.0
447_1711171043_43240_174.86_179.74,./mdcc/dataset/audio/447_1711171043_43240_174.86_179.74.wav,4.879999999999996,我嘅藏書以詩最多說明我愛讀詩,447,"我的藏書以詩最多,說明我愛讀詩。",0.2142857142857142,4.644449234008789,3.9760470390319824,0.0714285714285714
447_1708011255_78419_405.26_408.1,./mdcc/dataset/audio/447_1708011255_78419_405.26_408.1.wav,2.840000000000032,坐監有時竟係樂趣,447,坐牢有時竟是樂趣,0.25,4.58847713470459,4.186516761779785,0.125
447_1709011939_75955_1566.44_1569.36,./mdcc/dataset/audio/447_1709011939_75955_1566.44_1569.36.wav,2.9199999999998454,嗰個係我第一次見到雪,447,那個是我第一次見到雪,0.2,4.818876266479492,3.86405348777771,0.1
447_1709011939_34540_86.08_88.02,./mdcc/dataset/audio/447_1709011939_34540_86.08_88.02.wav,1.9399999999999973,時間有時序,447,時間有時聚,0.2,4.445236206054688,3.9640746116638175,0.0
447_1711171043_23392_333.72_337.68,./mdcc/dataset/audio/447_1711171043_23392_333.72_337.68.wav,3.95999999999998,為及時交稿要搭巴士搭船,447,"為及時交稿,要搭巴士、搭船。",0.2727272727272727,4.39693546295166,4.087213039398193,0.0
447_1710291807_21385_99.98_101.96,./mdcc/dataset/audio/447_1710291807_21385_99.98_101.96.wav,1.979999999999989,有雪梨同埋沙梨,447,有雪梨和沙梨,0.2857142857142857,4.78228235244751,4.082077503204346,0.1428571428571428
447_1707171718_57922_237.02_239.88,./mdcc/dataset/audio/447_1707171718_57922_237.02_239.88.wav,2.859999999999985,意思係聖人都有錯,447,意思是 聖人都有錯,0.25,4.282190322875977,4.156163692474365,0.0
447_1708011255_45628_95.02_97.22,./mdcc/dataset/audio/447_1708011255_45628_95.02_97.22.wav,2.200000000000003,差不多都係嗰幾個,447,差不多都是那幾個,0.25,4.703651905059815,4.060912609100342,0.125
447_1709011939_41525_891.0_892.46,./mdcc/dataset/audio/447_1709011939_41525_891.0_892.46.wav,1.4600000000000364,深入鬼群,447,身入鬼群,0.25,4.379265785217285,4.064491748809815,0.0
447_1709011939_89895_748.52_751.54,./mdcc/dataset/audio/447_1709011939_89895_748.52_751.54.wav,3.019999999999982,可愛同時可恨,447,可愛 同時可恨,0.1666666666666666,4.595361709594727,3.7746191024780273,0.0
447_1707101455_19712_248.24_251.22,./mdcc/dataset/audio/447_1707101455_19712_248.24_251.22.wav,2.9799999999999898,係啊休息一下真係好,447,"是啊,休息一下,真的好",0.4444444444444444,4.720123291015625,4.23331356048584,0.1111111111111111
447_1709011939_34540_681.6_684.06,./mdcc/dataset/audio/447_1709011939_34540_681.6_684.06.wav,2.4599999999999227,天下萬務都有定時,447,天下万物都有定时,0.375,4.686532020568848,4.213580131530762,0.125
447_1709011939_34540_849.62_853.46,./mdcc/dataset/audio/447_1709011939_34540_849.62_853.46.wav,3.840000000000032,涉達中亞東歐令世界震動,447,涉踏中亞、東歐令世界震動,0.1818181818181818,4.452852249145508,3.914777994155884,0.0
447_1709011939_79382_817.74_821.94,./mdcc/dataset/audio/447_1709011939_79382_817.74_821.94.wav,4.2000000000000455,遊新疆時阿蔡最係精神飛揚,447,由新疆時 阿蔡最是精神飛揚,0.25,4.465830326080322,3.979060888290405,0.0
447_1709011939_34540_542.62_544.9,./mdcc/dataset/audio/447_1709011939_34540_542.62_544.9.wav,2.2799999999999727,退休後我再冇假期,447,退休後我再沒有假期,0.25,4.568132400512695,4.170766830444336,0.125
447_1711171043_45483_232.94_234.74,./mdcc/dataset/audio/447_1711171043_45483_232.94_234.74.wav,1.8000000000000114,善為惡代替,447,善惟惡代替,0.2,4.846373558044434,4.029056549072266,0.2
447_1709011939_91833_529.16_531.15,./mdcc/dataset/audio/447_1709011939_91833_529.16_531.15.wav,1.990000000000009,功業永垂不朽,447,工業永垂不扭,0.3333333333333333,4.790038108825684,3.7655489444732666,0.0
447_1709011939_42418_642.86_646.77,./mdcc/dataset/audio/447_1709011939_42418_642.86_646.77.wav,3.909999999999968,我記憶中嘅旺角係一副四個半嘅盒子,447,我記憶中的旺角是一副四個半的盒子,0.1875,4.869330406188965,3.9518580436706543,0.1875
447_1804052017_95887_395.43_398.66,./mdcc/dataset/audio/447_1804052017_95887_395.43_398.66.wav,3.230000000000018,和老師講道理是不想學了,447,"和老師講道理,是不想學了。",0.1818181818181818,4.413840293884277,3.925292015075684,0.0
447_1709011939_16988_1346.88_1348.4,./mdcc/dataset/audio/447_1709011939_16988_1346.88_1348.4.wav,1.5199999999999818,先係私仇,447,先是私仇,0.25,4.176827430725098,4.215142250061035,0.0
447_1711162148_33678_1291.72_1296.44,./mdcc/dataset/audio/447_1711162148_33678_1291.72_1296.44.wav,4.720000000000027,有聲好書編導劉連香港電臺製作,447,有聲好書 編導 劉蓮香港電台製作,0.2857142857142857,4.710065841674805,3.7703542709350586,0.0
447_1709011939_89895_232.36_235.18,./mdcc/dataset/audio/447_1709011939_89895_232.36_235.18.wav,2.819999999999993,各自以為係唯一嘅真理,447,各自以為是唯一的真理,0.2,4.33443546295166,4.237298965454102,0.1
447_1707171718_14364_305.62_307.06,./mdcc/dataset/audio/447_1707171718_14364_305.62_307.06.wav,1.4399999999999975,道格拉斯寫,447,杜格拉斯社,0.4,4.880789756774902,4.195186614990234,0.2
447_1810221419_16686_728.1_731.48,./mdcc/dataset/audio/447_1810221419_16686_728.1_731.48.wav,3.3799999999999955,後來媽媽將小卉送到大表姐嗰度住,447,後來媽媽把小慧送到大表姐那裡住,0.2666666666666666,4.930315017700195,4.150153636932373,0.2666666666666666
447_1709011939_86144_1015.2_1019.92,./mdcc/dataset/audio/447_1709011939_86144_1015.2_1019.92.wav,4.719999999999914,幾位職員包括佢嘅秘書都一致咬定,447,"幾位職員,包括他的秘書,都一致咬定,",0.3333333333333333,4.591423988342285,4.221309661865234,0.1333333333333333
447_1710291807_21385_421.38_424.0,./mdcc/dataset/audio/447_1710291807_21385_421.38_424.0.wav,2.6200000000000045,學校有個小小嘅舞臺,447,學校有個小小的舞台,0.2222222222222222,4.723369598388672,3.923096656799317,0.1111111111111111
447_1707101455_23945_246.49995_250.18,./mdcc/dataset/audio/447_1707101455_23945_246.49995_250.18.wav,3.6800499999999934,兩星期前我哋喺公園散步,447,兩星期前我們在公園散步,0.1818181818181818,4.611145973205566,4.135124683380127,0.1818181818181818
447_1708011255_45628_640.68_642.52,./mdcc/dataset/audio/447_1708011255_45628_640.68_642.52.wav,1.840000000000032,是汝運通時,447,是與運通時,0.2,4.42854118347168,3.901978969573975,0.0
447_1707171718_14364_533.76_537.28,./mdcc/dataset/audio/447_1707171718_14364_533.76_537.28.wav,3.519999999999982,嗰個時候應該似阿諾嘅哥哥,447,"那個時候,應該似阿諾的哥哥,",0.3333333333333333,4.858853340148926,4.048113822937012,0.1666666666666666
447_1709011939_79382_1204.18_1206.34,./mdcc/dataset/audio/447_1709011939_79382_1204.18_1206.34.wav,2.1599999999998545,更 simple 更 naive,447,更simple更naive,0.1875,4.433583736419678,3.878650665283203,0.0
447_1708011255_78419_533.86_536.78,./mdcc/dataset/audio/447_1708011255_78419_533.86_536.78.wav,2.919999999999959,樹木其中一樖係蘋果樹,447,樹木其中一棵是蘋果樹,0.2,4.626007080078125,3.719828128814697,0.0
447_1709172210_51243_370.5_373.96,./mdcc/dataset/audio/447_1709172210_51243_370.5_373.96.wav,3.4599999999999795,腳一暖全身隨著和暖起嚟,447,腳一暖 全身隨著和暖起來,0.1818181818181818,4.432774066925049,3.870453357696533,0.0
447_1709011939_75955_179.9_181.98,./mdcc/dataset/audio/447_1709011939_75955_179.9_181.98.wav,2.079999999999984,尤其係最後嘅日子,447,尤其是最後的日子,0.25,4.703246593475342,3.987858533859253,0.125
447_1707101455_19712_519.58_522.76,./mdcc/dataset/audio/447_1707101455_19712_519.58_522.76.wav,3.17999999999995,通常弟弟會先搵到座位,447,通常弟弟会先找到座位,0.2,4.603668212890625,3.961548805236816,0.1
447_1709011939_75569_873.48_878.38,./mdcc/dataset/audio/447_1709011939_75569_873.48_878.38.wav,4.899999999999977,但係我哋嘅文學老師有勇氣向學生介紹嗎,447,但是我們的文學老師有勇氣向學生介紹嗎?,0.2222222222222222,4.639311790466309,3.9799342155456543,0.1111111111111111
447_1710291807_13934_298.24_301.92002,./mdcc/dataset/audio/447_1710291807_13934_298.24_301.92002.wav,3.680020000000013,我四月抵港考入私立嶺英中學,447,我四月底講考入私立領英中學,0.2307692307692307,4.499785900115967,3.856222152709961,0.0
447_1710291807_13934_189.82_192.36,./mdcc/dataset/audio/447_1710291807_13934_189.82_192.36.wav,2.5400000000000205,會址前係一樖古榕,447,會指前是一棵古榮,0.5,4.507043838500977,4.154379844665527,0.0
447_1804052005_91865_406.04_407.9,./mdcc/dataset/audio/447_1804052005_91865_406.04_407.9.wav,1.8599999999999568,首先係放鬆,447,首先是放鬆,0.2,4.488948345184326,3.818928718566896,0.0
447_1709011939_42418_194.22_197.99,./mdcc/dataset/audio/447_1709011939_42418_194.22_197.99.wav,3.77000000000001,即使係壞詩亦仍然係詩,447,即使是壞師 亦仍然是師,0.5,4.456135749816895,4.1904377937316895,0.0
447_1709172219_73898_294.48_297.52,./mdcc/dataset/audio/447_1709172219_73898_294.48_297.52.wav,3.039999999999964,四個不求都係違心之言,447,四個不求都是為心之言,0.2,4.500704288482666,4.032358646392822,0.1
447_1707171718_26643_531.84_533.64,./mdcc/dataset/audio/447_1707171718_26643_531.84_533.64.wav,1.7999999999999543,老師係奉陪㗎,447,老師是奉陪的,0.3333333333333333,4.571257591247559,4.270124435424805,0.1666666666666666
447_1709011939_75955_627.6_631.48,./mdcc/dataset/audio/447_1709011939_75955_627.6_631.48.wav,3.879999999999996,漢代歌詩其中有一首叫日出入,447,看待歌詩其中有一首叫《日出入》,0.3076923076923077,4.658897876739502,3.956392526626587,0.0769230769230769
447_1810221419_16686_499.56_502.09,./mdcc/dataset/audio/447_1810221419_16686_499.56_502.09.wav,2.5299999999999727,媽媽收工返嚟眼眶紅腫,447,媽媽收工回來眼腔紅腫,0.3,4.580388069152832,4.070366859436035,0.1
447_1707171718_99306_125.86_130.02,./mdcc/dataset/audio/447_1707171718_99306_125.86_130.02.wav,4.160000000000011,老師一邊喺黑板寫字一邊就話喇,447,老師一邊在刻板寫字 一邊就說了,0.3571428571428571,4.648585319519043,4.332585334777832,0.2142857142857142
447_1711171043_43240_172.42_173.97,./mdcc/dataset/audio/447_1711171043_43240_172.42_173.97.wav,1.5500000000000114,詩的雜談,447,《詩的雜談》,0.5,4.439239501953125,4.192126274108887,0.0
447_1711162148_91850_1297.96_1302.68,./mdcc/dataset/audio/447_1711162148_91850_1297.96_1302.68.wav,4.720000000000027,有聲好書編導劉連香港電臺製作,447,有聲好書 編導 劉蓮香港電台製作,0.2857142857142857,4.707977294921875,3.706171989440918,0.0
447_1709011939_64727_422.74_425.36,./mdcc/dataset/audio/447_1709011939_64727_422.74_425.36.wav,2.6200000000000045,周先生後嚟嘅意見係,447,周先生後來的意見是,0.3333333333333333,4.73424243927002,3.988733768463135,0.1111111111111111
447_1709011939_64727_1104.48_1106.54,./mdcc/dataset/audio/447_1709011939_64727_1104.48_1106.54.wav,2.059999999999945,每日至少兩包,447,每日至少两包。,0.3333333333333333,4.761359214782715,4.089264392852783,0.1666666666666666
447_1709011939_79382_688.74_690.32,./mdcc/dataset/audio/447_1709011939_79382_688.74_690.32.wav,1.580000000000041,邊村上前,447,邊穿上前,0.25,4.377865791320801,3.955199241638184,0.0
447_1709011939_39423_1467.18_1470.11,./mdcc/dataset/audio/447_1709011939_39423_1467.18_1470.11.wav,2.9299999999998363,師傅真係個會說故事嘅人,447,師傅真是個會說故事的人,0.1818181818181818,4.3272624015808105,4.129061698913574,0.0909090909090909
447_1804052102_18415_578.8_581.3,./mdcc/dataset/audio/447_1804052102_18415_578.8_581.3.wav,2.5,為一啲事窺測前景,447,為一些事規則前景,0.375,4.50896692276001,3.974123954772949,0.0
447_1709011939_39423_73.38_76.62,./mdcc/dataset/audio/447_1709011939_39423_73.38_76.62.wav,3.240000000000009,那失落名字的小土壤一,447,那失落明智的小土壤1,0.3,4.639980792999268,3.996845245361328,0.1
447_1707171718_14364_372.8_374.43,./mdcc/dataset/audio/447_1707171718_14364_372.8_374.43.wav,1.6299999999999957,書好淺白,447,書很淺白,0.25,4.558889389038086,3.782920837402344,0.0
447_1709011939_71411_495.1_499.18,./mdcc/dataset/audio/447_1709011939_71411_495.1_499.18.wav,4.079999999999984,波提切利菲利波利比修士,447,波提茨尼菲力波利比修士,0.2727272727272727,4.716967582702637,4.080143928527832,0.1818181818181818
447_1709011939_25451_1138.98_1142.71,./mdcc/dataset/audio/447_1709011939_25451_1138.98_1142.71.wav,3.730000000000018,遺稿中另有一信寄方以智,447,遺稿中另有一信寄方已至,0.1818181818181818,4.35006856918335,3.88936710357666,0.0
447_1711171043_46215_353.45_357.07,./mdcc/dataset/audio/447_1711171043_46215_353.45_357.07.wav,3.620000000000005,對一個工作新手嚟講係一件好事,447,對一個工作新手來說是一件好事,0.2142857142857142,4.47913932800293,3.971869707107544,0.0714285714285714
447_1711162014_72548_1208.0_1212.74,./mdcc/dataset/audio/447_1711162014_72548_1208.0_1212.74.wav,4.740000000000009,有聲好書編導劉連香港電臺製作,447,有聲好書 編導 劉蓮香港電台製作,0.2857142857142857,4.687095642089844,3.703519344329834,0.0
447_1707171718_57922_588.26_589.82,./mdcc/dataset/audio/447_1707171718_57922_588.26_589.82.wav,1.5600000000000591,拖嚟拖去,447,拖來拖去,0.25,4.930315017700195,3.443877458572388,0.0
447_1709011939_95079_867.68_870.66,./mdcc/dataset/audio/447_1709011939_95079_867.68_870.66.wav,2.980000000000018,老陳自然係鼻水長流,447,老陳自然是避水長流,0.2222222222222222,4.233330249786377,4.033625602722168,0.0
447_1707171718_21090_167.82_171.42,./mdcc/dataset/audio/447_1707171718_21090_167.82_171.42.wav,3.5999999999999943,要有尊嚴有骨氣有上進心,447,要有尊嚴、有骨氣、有上進心,0.1818181818181818,4.386787414550781,3.849639415740967,0.0
447_1709011939_91833_786.94_790.75,./mdcc/dataset/audio/447_1709011939_91833_786.94_790.75.wav,3.8099999999999454,你開始計算五步六步八步,447,"你開始計算五步、六步、八步,",0.2727272727272727,4.551286220550537,3.805398941040039,0.0
447_1709011939_86144_1061.26_1062.88,./mdcc/dataset/audio/447_1709011939_86144_1061.26_1062.88.wav,1.6200000000001182,已至敗亡,447,以致敗亡,0.5,4.463491439819336,4.140876293182373,0.0
447_1709011939_75955_1467.52_1469.9,./mdcc/dataset/audio/447_1709011939_75955_1467.52_1469.9.wav,2.380000000000109,九月西西患病,447,9月 西西患病,0.3333333333333333,4.780887603759766,4.045517921447754,0.1666666666666666
447_1708011255_78419_449.88_452.85,./mdcc/dataset/audio/447_1708011255_78419_449.88_452.85.wav,2.970000000000028,有時甚至係相當道德㗎,447,有時甚至是相當道德的,0.2,4.481503486633301,4.007816314697266,0.1
447_1711162014_82542_1205.62_1210.34,./mdcc/dataset/audio/447_1711162014_82542_1205.62_1210.34.wav,4.720000000000027,有聲好書編導劉連香港電臺製作,447,有聲好書 編導 劉蓮香港電台製作,0.2857142857142857,4.720016956329346,3.663249254226685,0.0
447_1804052030_92048_603.14_607.99,./mdcc/dataset/audio/447_1804052030_92048_603.14_607.99.wav,4.850000000000023,剪彩前展覽場地已經開放畀觀眾欣賞,447,"展彩前,展覽場地已經開放給觀眾欣賞。",0.25,4.724281311035156,3.7595348358154297,0.0625
447_1707171718_14364_685.58_687.12,./mdcc/dataset/audio/447_1707171718_14364_685.58_687.12.wav,1.5399999999999636,一次爸爸問,447,一次爸爸们,0.2,4.731006622314453,4.009543418884277,0.2
447_1709011939_86144_248.1_250.6,./mdcc/dataset/audio/447_1709011939_86144_248.1_250.6.wav,2.5,高㗎係要包括球技,447,高的是要包括球技,0.25,4.809872150421143,3.824305772781372,0.125
447_1711171043_45483_82.56_84.92001,./mdcc/dataset/audio/447_1711171043_45483_82.56_84.92001.wav,2.3600100000000026,想必係十分興奮,447,想必是十分興奮。,0.2857142857142857,4.517858028411865,3.841177225112915,0.0
447_1709011939_75955_651.84_655.12,./mdcc/dataset/audio/447_1709011939_75955_651.84_655.12.wav,3.2799999999999727,日出入係祭祀日神嘅歌詩,447,"日出入,是祭祀日神的歌詩。",0.3636363636363636,4.6788530349731445,3.9924283027648926,0.0909090909090909
447_1709011939_25451_769.28_771.96,./mdcc/dataset/audio/447_1709011939_25451_769.28_771.96.wav,2.680000000000064,汗衣一領裹肚一條,447,汗衣一嶺 果肚一條,0.375,4.5868120193481445,3.879721403121948,0.0
447_1709011939_75569_1001.96_1005.44,./mdcc/dataset/audio/447_1709011939_75569_1001.96_1005.44.wav,3.480000000000018,道德家教人存天理去人慾,447,道德家教人传天理去人欲,0.1818181818181818,4.515599250793457,3.9263253211975098,0.0909090909090909
447_1709011939_71411_685.82_690.66,./mdcc/dataset/audio/447_1709011939_71411_685.82_690.66.wav,4.839999999999918,包括{弗朗切斯科德科隆}安基利軻修士,447,包括佛朗切斯科德科隆、安基里科修士,0.2777777777777778,4.5590105056762695,3.931534767150879,0.0625
447_1709011939_34540_430.74_434.2,./mdcc/dataset/audio/447_1709011939_34540_430.74_434.2.wav,3.4599999999999795,有方宅十餘畝草屋八九間,447,"有方宅十餘畝,草屋八九間,",0.1818181818181818,4.607594013214111,3.635110378265381,0.0
447_1709011939_75569_959.22_961.78,./mdcc/dataset/audio/447_1709011939_75569_959.22_961.78.wav,2.559999999999945,要疏通而唔係堵塞,447,要疏通而不是堵塞,0.25,4.765519142150879,3.8553836345672607,0.125
447_1709011939_39423_1052.38_1055.3,./mdcc/dataset/audio/447_1709011939_39423_1052.38_1055.3.wav,2.9199999999998454,但司機話即日可以來回,447,但司机说即日可以来回,0.3,4.624211311340332,4.2100830078125,0.2
447_1709011939_95079_718.48_722.86,./mdcc/dataset/audio/447_1709011939_95079_718.48_722.86.wav,4.379999999999996,然而我覺得好似幾個專欄嘅作家嘅稿,447,"然而,我覺得好像幾個專欄的作家的稿",0.25,4.740729331970215,4.01504373550415,0.1875
447_1709011939_71411_1038.9_1042.32,./mdcc/dataset/audio/447_1709011939_71411_1038.9_1042.32.wav,3.4199999999998454,佢不佔書名卻擔起相當,447,"他不佔書名,卻擔起相當。",0.3,4.572861671447754,4.021816253662109,0.1
447_1707171718_21090_343.04_344.84,./mdcc/dataset/audio/447_1707171718_21090_343.04_344.84.wav,1.7999999999999543,老師講笑話,447,老師說笑話,0.2,4.7628912925720215,3.9640419483184814,0.2
447_1709011939_75955_272.94_275.48,./mdcc/dataset/audio/447_1709011939_75955_272.94_275.48.wav,2.5400000000000205,時間與霸主三,447,時間與霸主 3,0.3333333333333333,4.658693790435791,3.7487597465515137,0.0
447_1711162134_49573_1154.46_1159.21194,./mdcc/dataset/audio/447_1711162134_49573_1154.46_1159.21194.wav,4.751939999999877,有聲好書編導劉連香港電臺製作,447,有聲好書 編導 劉蓮香港電台製作,0.2857142857142857,4.642986297607422,3.707190990447998,0.0
