file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness
BAC009S0907W0301,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0301.wav,6.7889375,因此用户看到测量记录的记录要比之前少一些,S0907,因此用户看到测量记录的记录要比之前少一些,0.0,2.5256080627441406,1.6301121711730957
BAC009S0907W0311,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0311.wav,4.1530625,尽管网络安全目前投入成本大,S0907,尽管网络安全目前投入成本大,0.0,1.9812933206558228,1.4204875230789185
BAC009S0907W0309,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0309.wav,3.3891875,上述网络安全人士称,S0907,上述网络安全人士称,0.0,2.3520102500915527,1.478606104850769
BAC009S0907W0308,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0308.wav,3.927,毕竟与互联网融合时间不长,S0907,毕竟与互联网融合时间不长,0.0,2.0864269733428955,1.4077523946762085
BAC009S0907W0307,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0307.wav,3.801,往往对网络安全意识也不强,S0907,往往对网络安全意识也不强,0.0,2.0114142894744877,1.4985613822937012
BAC009S0907W0306,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0306.wav,4.302,除了投入大这一因素之外,S0907,除了投入大这一因素之外,0.0,2.365616798400879,1.5580559968948364
BAC009S0907W0305,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0305.wav,6.574125,这些措施在一定程度上将可防止用户数据泄露,S0907,这些措施在一定程度上将可防止用户数据泄露,0.0,2.169260263442993,1.7676756381988523
BAC009S0907W0303,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0303.wav,5.4200625,在认证授权系统中对服务器设置权限管理,S0907,在认证授权系统中对服务器设置权限管理,0.0,1.8879032135009768,1.5771026611328125
BAC009S0907W0302,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0302.wav,3.938,不过这导致了很多新问题,S0907,不过这导致了很多新问题,0.0,2.0415380001068115,1.5299568176269531
BAC009S0907W0300,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0300.wav,6.9300625,不过更新后锻炼和运动手臂的时候不会记录心率,S0907,不过更新后锻炼和运动手臂的时候不会记录心率,0.0,2.70430326461792,1.4585384130477903
BAC009S0907W0313,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0313.wav,3.615,但到将来互联网时代,S0907,但到将来互联网时代,0.0,1.8445135354995728,1.5381803512573242
BAC009S0907W0323,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0323.wav,4.110125,如果车辆被黑客软件侵袭,S0907,如果车辆被黑客软件侵袭,0.0,1.6681642532348633,1.5091207027435305
BAC009S0907W0298,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0298.wav,4.131,根据苹果官方的支持页面显示,S0907,根据苹果官方的支持页面显示,0.0,2.105072021484375,1.591875076293945
BAC009S0907W0324,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0324.wav,4.1960625,车辆可能会发生严重的交通事故,S0907,车辆可能会发生严重的交通事故,0.0,1.4424680471420288,1.4501721858978271
BAC009S0907W0326,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0326.wav,2.991,其中十六家回复发函,S0907,其中十六家回复发函,0.0,2.094371795654297,1.7304508686065674
BAC009S0903W0318,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0318.wav,3.832,家长随时和孩子保持联系,S0903,家长随时和孩子保持联系,0.0,2.270275115966797,2.412655830383301
BAC009S0905W0340,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0340.wav,5.6430625,只要在明天的最后一战中赢下东道主日本,S0905,只要在明天的最后一战中赢下东道主日本,0.0,2.964853048324585,2.124285936355591
BAC009S0905W0343,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0343.wav,4.3049375,对手给我们制造了非常多的困难,S0905,对手给我们制造了非常多的困难,0.0,3.5030276775360107,2.1710691452026367
BAC009S0907W0356,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0356.wav,5.100125,张春雨选择了加强压迫对手的力度,S0907,张春雨选择了加强压迫对手的力度,0.0,1.848445534706116,1.554291009902954
BAC009S0907W0366,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0366.wav,3.8298125,但对于每一位观赛者来讲,S0907,但对于每一位观赛者来讲,0.0,1.7849270105361938,1.5968600511550903
BAC009S0907W0365,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0365.wav,5.100125,比赛在双方互不相让的对攻中落下了帷幕,S0907,比赛在双方互不相让的对攻中落下了帷幕,0.0,1.867679476737976,1.647614359855652
BAC009S0907W0364,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0364.wav,3.739,全面引爆现场观众的激情,S0907,全面引爆现场观众的激情,0.0,2.023470878601074,2.181069850921631
BAC009S0907W0362,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0362.wav,3.7529375,双方刺刀见红式的对攻中,S0907,双方刺刀见红式的对攻中,0.0,2.1922755241394043,1.4805474281311035
BAC009S0907W0361,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0361.wav,4.3000625,并向对手发起了凶猛的反扑,S0907,并向对手发起了凶猛的反扑,0.0,2.1607348918914795,2.083390712738037
BAC009S0907W0360,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0360.wav,5.5,张春雨在全场观众的喝彩声中再次投入比赛,S0907,张春雨在全场观众的喝彩声中再次投入比赛,0.0,2.265664577484131,1.8697916269302368
BAC009S0907W0359,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0359.wav,3.8830625,经过场上护理人员的医治后,S0907,经过场上护理人员的医治后,0.0,1.9294819831848145,1.5158324241638184
BAC009S0907W0357,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0357.wav,5.056125,此举却导致了一次擂台意外的发生,S0907,此举却导致了一次擂台意外的发生,0.0,2.137688159942627,2.01777982711792
BAC009S0907W0354,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0354.wav,4.0769375,在前两局僵持不下的情况下,S0907,在前两局僵持不下的情况下,0.0,1.9793672561645508,1.410001277923584
BAC009S0907W0369,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0369.wav,4.0019375,这是一场没有输家的经典比赛,S0907,这是一场没有输家的经典比赛,0.0,2.157397985458374,1.8161778450012207
BAC009S0907W0353,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0353.wav,6.907,两位气质迥异的选手展示出了全然不同的擂台风格,S0907,两位气质迥异的选手展示出了全然不同的擂台风格,0.0,2.0909457206726074,1.6861001253128052
BAC009S0907W0351,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0351.wav,5.0029375,一场众星闪耀的群龙赛事震撼打响,S0907,一场众星闪耀的群龙赛事震撼打响,0.0,1.748986005783081,1.5677670240402222
BAC009S0907W0347,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0347.wav,5.5,终止时间定格在二分二十一秒,S0907,终止时间定格在二分二十一秒,0.0,1.6781842708587646,1.5108656883239746
BAC009S0905W0344,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0344.wav,5.056875,我和队友们一起团结努力克服了这些困难,S0905,我和队友们一起团结努力克服了这些困难,0.0,2.6103768348693848,1.6259745359420776
BAC009S0907W0317,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0317.wav,5.853,令车企烦恼的不仅是车主信息被泄露这一困扰,S0907,令车企烦恼的不仅是车主信息被泄露这一困扰,0.0,2.35900354385376,1.8426823616027832
BAC009S0907W0315,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0315.wav,6.5851875,乌云上有不少因联网漏洞可导致车辆被控制,S0907,乌云上有不少因联网漏洞可导致车辆被控制,0.0,1.5591002702713013,1.445308804512024
BAC009S0907W0278,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0278.wav,4.714,其中就包括沃尔玛和百思买,S0907,其中就包括沃尔玛和百思买,0.0,2.4236786365509038,1.8172461986541748
BAC009S0907W0277,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0277.wav,4.3570625,有一百万张信用卡已被激活,S0907,有一百万张信用卡已被激活,0.0,2.515735149383545,2.112268209457397
BAC009S0907W0368,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0368.wav,4.163125,远比单纯的胜负有意义得多,S0907,远比单纯的胜负有意义得多,0.0,2.062042713165283,1.5011757612228394
BAC009S0907W0372,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0372.wav,3.396,二零一五年二月一日,S0907,二零一五年二月一日,0.0,1.754544377326965,1.4211444854736328
BAC009S0907W0274,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0274.wav,4.354,美国市场刚好介于两者之间,S0907,美国市场刚好介于两者之间,0.0,2.327807664871216,1.504945158958435
BAC009S0907W0319,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0319.wav,4.0,信息安全隐患也随之而来,S0907,信息安全隐患也随之而来,0.0,2.077960252761841,1.4445970058441162
BAC009S0907W0327,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0327.wav,3.5,在接受调查的这些公司中,S0907,在接受调查的这些公司中,0.0,2.131645917892456,1.5728204250335691
BAC009S0907W0325,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0325.wav,4.7209375,比如现在的汽车一般采用了哪些新技术,S0907,比如现在的汽车一般采用了哪些新技术,0.0,2.1158576011657715,1.9738454818725584
BAC009S0907W0297,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0297.wav,5.1320625,不过苹果官方很快澄清了这个事情,S0907,不过苹果官方很快澄清了这个事情,0.0,2.302626848220825,1.4935038089752195
BAC009S0907W0295,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0295.wav,4.9600625,心率测量记录没有之前那么频繁了,S0907,心率测量记录没有之前那么频繁了,0.0,2.650130271911621,1.6091854572296145
BAC009S0907W0294,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0294.wav,3.3890625,用户发现系统更新之后,S0907,用户发现系统更新之后,0.0,2.098904609680176,1.539533257484436
BAC009S0903W0152,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0152.wav,4.399,推动全国成交面积止跌反弹,S0903,推动全国成交面积止跌反弹,0.0,2.138291597366333,1.855395555496216
BAC009S0903W0150,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0150.wav,4.147,比去年底增加了七万平方米,S0903,比去年底增加了七万平方米,0.0,3.0024921894073486,2.3731398582458496
BAC009S0903W0149,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0149.wav,8.437,全国商品房待售面积比七月末增加了五百万平方米,S0903,全国商品房待售面积比七月末增加了五百万平方米,0.0,2.484648942947388,2.0657267570495605
BAC009S0903W0147,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0147.wav,5.091,尽管全国商品房销售面积持续回升,S0903,尽管全国商品房销售面积持续回升,0.0,2.2228848934173584,1.8716243505477903
BAC009S0903W0145,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0145.wav,5.397,主要目的是通过激励改善型住房需求,S0903,主要目的是通过激励改善型住房需求,0.0,2.225270986557007,1.839024782180786
BAC009S0903W0144,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0144.wav,4.272,此次公积金政策大力度调整,S0903,此次公积金政策大力度调整,0.0,2.798562526702881,2.022716999053955
BAC009S0903W0142,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0142.wav,2.347,与新政相比,S0903,与新政相比,0.0,2.9116132259368896,2.192460298538208
BAC009S0903W0306,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0306.wav,3.1481875,给孩子配置智能手机,S0903,给孩子配置智能手机,0.0,2.911956310272217,2.372597932815552
BAC009S0903W0154,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0154.wav,4.2549375,且待售库存单套面积较大,S0903,且待售库存单套面积较大,0.0,2.2804887294769287,1.6650115251541138
BAC009S0903W0140,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0140.wav,4.875,公积金贷款利率也数次下调,S0903,公积金贷款利率也数次下调,0.0,3.165889024734497,2.4163522720336914
BAC009S0903W0137,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0137.wav,3.076,从去年三部委发文,S0903,从去年三部委发文,0.0,2.446848154067993,2.399925708770752
BAC009S0903W0136,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0136.wav,7.6189375,也延续了公积金担当扶持楼市主力军的政策选择,S0903,也延续了公积金担当扶持楼市主力军的政策选择,0.0,3.143507719039917,2.1082475185394287
BAC009S0903W0135,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0135.wav,4.039,该政策延续了去年新政以来,S0903,该政策延续了去年新政以来,0.0,2.16278338432312,1.5045630931854248
BAC009S0903W0134,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0134.wav,4.857,再次申请公积金贷款购买第二套房的,S0903,再次申请公积金贷款购买第二套房的,0.0,3.203718662261963,2.3951339721679688
BAC009S0903W0133,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0133.wav,3.67,还清首套房公积金贷款,S0903,还清首套房公积金贷款,0.0,3.2334177494049072,1.986796736717224
BAC009S0903W0132,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0132.wav,3.913,再次降低公积金贷款的门槛,S0903,再次降低公积金贷款的门槛,0.0,2.477036237716675,1.9574689865112305
BAC009S0903W0305,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0305.wav,3.4179375,注定了它强烈的娱乐性,S0903,注定了它强烈的娱乐性,0.0,2.9217803478240967,1.557274341583252
BAC009S0903W0489,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0489.wav,5.837875,半个月前因误食有毒野生菌中毒,S0903,半个月前因误食有毒野生菌中毒,0.0,2.587932109832764,1.877802848815918
BAC009S0903W0129,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0129.wav,7.9339375,北上广深四个一线城市已经全部放开公积金房贷业,S0903,北上广深四个一线城市已经全部放开公积金房贷业,0.0,2.7757065296173096,2.065215349197388
BAC009S0904W0127,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0127.wav,4.7460625,比如北京和上海家庭最高贷款额度均为一百万元,S0904,比如北京和上海家庭最高贷款额度均为一百万元,0.0,2.0067408084869385,1.822544813156128
BAC009S0904W0136,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0136.wav,3.646,具有实时性合理性和较强的针对性,S0904,具有实时性合理性和较强的针对性,0.0,2.27117133140564,1.5195685625076294
BAC009S0904W0135,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0135.wav,3.668,再结合近期限外政策全面松绑,S0904,再结合近期限外政策全面松绑,0.0,2.507118225097656,1.6992250680923462
BAC009S0904W0134,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0134.wav,5.057,包括此次三部委发布公积金新政,S0904,包括此次三部委发布公积金新政,0.0,2.7554612159729004,2.102224349975586
BAC009S0904W0133,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0133.wav,3.491,此次政策调整也有较好的针对性,S0904,此次政策调整也有较好的针对性,0.0,2.3907783031463623,1.4285911321640017
BAC009S0904W0132,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0132.wav,4.068,这些城市公积金贷款买房的比例也比较高,S0904,这些城市公积金贷款买房的比例也比较高,0.0,2.856832504272461,1.7395634651184082
BAC009S0904W0130,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0130.wav,3.201,多数二线城市和三四线城市,S0904,多数二线城市和三四线城市,0.0,2.505079507827759,1.6071577072143557
BAC009S0904W0129,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0129.wav,3.1340625,在近期房价持续回升的背景下,S0904,在近期房价持续回升的背景下,0.0,2.6240885257720947,1.743880271911621
BAC009S0903W0153,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0153.wav,5.874,但供应和库存却主要集中在七个三四线城市,S0903,但供应和库存却主要集中在七个三四线城市,0.0,2.809133291244507,1.6137590408325195
BAC009S0903W0304,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0304.wav,4.4338125,智能手机特定的上网和游戏功能,S0903,智能手机特定的上网和游戏功能,0.0,2.981897354125977,1.9692857265472408
BAC009S0903W0143,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0143.wav,4.903,目前公积金政策已经与去年等同了,S0903,目前公积金政策已经与去年等同了,0.0,2.7558186054229736,1.893528699874878
BAC009S0903W0349,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0349.wav,4.7580625,裁判员队伍和参赛代表队依次入场亮相,S0903,裁判员队伍和参赛代表队依次入场亮相,0.0,2.539100885391236,1.5406421422958374
BAC009S0907W0291,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0291.wav,3.115,这次我们同样做到了,S0907,这次我们同样做到了,0.0,2.367168664932251,1.7543009519577026
BAC009S0907W0290,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0290.wav,4.562,我们一直都在打造最好的产品,S0907,我们一直都在打造最好的产品,0.0,2.117516279220581,1.704358696937561
BAC009S0907W0286,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0286.wav,5.5739375,乔斯维亚克还为苹果平板电脑业务做了辩护,S0907,乔斯维亚克还为苹果平板电脑业务做了辩护,0.0,1.9239922761917116,1.5839276313781738
BAC009S0907W0283,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0283.wav,8.2959375,乔斯维亚克还谈及了苹果涉足可穿戴设备市场的问题,S0907,乔斯维亚克还谈及了苹果涉足可穿戴设备市场的问题,0.0,2.228994607925415,1.7589666843414309
BAC009S0907W0312,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0312.wav,3.722875,又未直接产生经济效益,S0907,又未直接产生经济效益,0.0,2.038282871246338,1.9429210424423216
BAC009S0907W0314,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0314.wav,5.7790625,部分传统的车企或许还没有注意到这点,S0907,部分传统的车企或许还没有注意到这点,0.0,2.0456340312957764,1.798316240310669
BAC009S0907W0272,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0272.wav,5.261,大尺寸屏幕设备在亚洲很流行,S0907,大尺寸屏幕设备在亚洲很流行,0.0,1.9767049551010127,1.60891854763031
BAC009S0907W0259,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0259.wav,3.636,它是软件集成的一种方式,S0907,它是软件集成的一种方式,0.0,2.169484615325928,1.453826904296875
BAC009S0907W0271,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0271.wav,3.4,而不仅仅是早期市场,S0907,而不仅仅是早期市场,0.0,2.2763712406158447,1.497150182723999
BAC009S0907W0270,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0270.wav,4.465125,你必须保证自己了解稳态市场,S0907,你必须保证自己了解稳态市场,0.0,2.122403621673584,1.7913480997085571
BAC009S0907W0269,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0269.wav,5.609,苹果正在全力以赴出售尽可能多的智能手机,S0907,苹果正在全力以赴出售尽可能多的智能手机,0.0,1.880736351013184,1.518445611000061
BAC009S0907W0265,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0265.wav,6.801,在苹果发布靓丽的第四财季业绩报告后,S0907,在苹果发布靓丽的第四财季业绩报告后,0.0,2.408089637756348,1.8017174005508425
BAC009S0907W0264,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0264.wav,5.1529375,我们所做的就是发现漏洞后立即修复,S0907,我们所做的就是发现漏洞后立即修复,0.0,2.4717071056365967,1.689131259918213
BAC009S0903W0319,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0319.wav,3.6169375,我就给自己的孩子也买了一个呢,S0903,我就给自己的孩子也买了一个呢,0.0,3.0678200721740723,1.9273388385772705
BAC009S0907W0263,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0263.wav,3.7430625,避免不了出现一些漏洞,S0907,避免不了出现一些漏洞,0.0,2.0898938179016118,1.5022002458572388
BAC009S0907W0261,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0261.wav,3.74,他们很快提供了修复软件,S0907,他们很快提供了修复软件,0.0,2.0426061153411865,1.632883906364441
BAC009S0907W0258,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0258.wav,4.938,这个问题存在于软件捆绑方式,S0907,这个问题存在于软件捆绑方式,0.0,1.4866913557052612,1.5627245903015137
BAC009S0907W0282,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0282.wav,5.509,并接受消费者想要使用的支付方式,S0907,并接受消费者想要使用的支付方式,0.0,2.220130443572998,1.648651957511902
BAC009S0907W0254,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0254.wav,5.9609375,谁是苹果进军汽车市场的合作伙伴收购对象,S0907,谁是苹果进军汽车市场的合作伙伴收购对象,0.0,1.735651969909668,1.6151630878448486
BAC009S0907W0253,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0253.wav,4.8199375,没有人提的往往才是真命天子,S0907,没有人提的往往才是真命天子,0.0,2.017395257949829,1.5548985004425049
BAC009S0907W0252,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0252.wav,4.84,稳步提高稻谷小麦最低收购价,S0907,稳步提高稻谷小麦最低收购价,0.0,2.0184109210968018,1.5484634637832642
BAC009S0907W0251,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0251.wav,4.1749375,完善农产品市场调控机制,S0907,完善农产品市场调控机制,0.0,1.7998939752578735,1.4723469018936155
BAC009S0907W0250,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0250.wav,7.667,对大学生涉农创业按规定给予相关政策扶持,S0907,对大学生涉农创业按规定给予相关政策扶持,0.0,2.139585018157959,1.569728970527649
BAC009S0907W0279,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0279.wav,5.9819375,这两家公司目前正在开发自己的移动支付系统,S0907,这两家公司目前正在开发自己的移动支付系统,0.0,1.9560770988464355,1.712741136550903
BAC009S0907W0316,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0316.wav,3.6689375,这将会导致行车安全问题,S0907,这将会导致行车安全问题,0.0,1.942838311195373,1.51271653175354
BAC009S0907W0280,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0280.wav,5.3239375,零售商最终都会向消费者妥协,S0907,零售商最终都会向消费者妥协,0.0,1.8488951921463013,1.679592490196228
BAC009S0903W0351,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0351.wav,6.620875,曾春蕾和刘晓彤向各参赛队赠送了签名排球,S0903,曾春蕾和刘晓彤向各参赛队赠送了签名排球,0.0,2.4835638999938965,1.8284059762954712
BAC009S0903W0350,./aishell/data_aishell/wav/test/S0903/BAC009S0903W0350.wav,4.4440625,裁判员代表和运动员代表进行了宣誓,S0903,裁判员代表和运动员代表进行了宣誓,0.0,2.472129821777344,1.5744259357452393
BAC009S0907W0262,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0262.wav,5.9389375,不管是什么时候推出软件和开发一些超前的东西,S0907,不管是什么时候推出软件和开发一些超前的东西,0.0,1.772790789604187,1.4980798959732056
BAC009S0904W0128,./aishell/data_aishell/wav/test/S0904/BAC009S0904W0128.wav,4.135,广州和深圳分别为五万元和七万元,S0904,广州和深圳分别为五万元和七万元,0.0,2.4344003200531006,1.5766834020614624
BAC009S0905W0342,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0342.wav,3.793,能够赢得比赛真的很开心,S0905,能够赢得比赛真的很开心,0.0,2.530475854873657,1.65943443775177
BAC009S0905W0309,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0309.wav,4.4099375,电话手表的辐射主要来自天线,S0905,电话手表的辐射主要来自天线,0.0,3.1266391277313232,1.6005988121032717
BAC009S0905W0251,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0251.wav,6.781,着力建设国家商品粮供给重点保证区,S0905,着力建设国家商品粮供给重点保证区,0.0,3.2719390392303467,1.589990735054016
BAC009S0905W0250,./aishell/data_aishell/wav/test/S0905/BAC009S0905W0250.wav,6.499,加快农田基础设备和现代农业装备建设,S0905,加快农田基础设备和现代农业装备建设,0.0,3.082728147506714,1.556077003479004
