file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness,TER
VIVOSSPK27_102,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_102.wav,11.8125,CỬ CHỈ ẤY GIÚP TÔI HIỂU MỘT ĐIỀU RÕ RÀNH RÀNH RẰNG LỜI MỜI KIA DÀNH CHO TÔI ĐÍCH THỊ CHẲNG PHẢI LÀ THÂN TÌNH,VIVOSSPK27, Cứ chỉ ấy giúp tôi hiểu một điều rõ rành rành. Lời mời kia dành cho tôi đích thì chẳng phải là thân tình.,1.0,4.287734031677246,2.6906726360321045,0.12
VIVOSSPK27_166,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_166.wav,13.6875,BẰNG NÀY CÓ GIÁ TRỊ NHƯ CÁC BẰNG ĐẠI HỌC CHÍNH QUY NẾU CÓ BẰNG NÀY EM CÓ THỂ HỌC Ở BẬC HỌC CAO HƠN NHƯ THẠC SỸ TIẾN SỸ,VIVOSSPK27," Bằng này có giá trị như các bằng đại học chính quy. Nếu có bằng này, em có thể học ở bậc cao hơn như thạc sĩ, tiến sĩ.",1.0,3.878516912460327,3.153230905532837,0.03333333333333333
VIVOSSPK27_084,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_084.wav,5.78125,CHƯA HẾT ĐI KHIẾU NẠI THÌ NHÀ MẠNG BẢO VỀ ĐẠI LÝ CHỌN SỐ KHÁC ĐI,VIVOSSPK27, Chưa hết đi khiếu này thì nhà mạng bảo đại lý chọn số cho khách đi.,1.0,4.121415615081787,3.5663089752197266,0.1875
VIVOSSPK27_030,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_030.wav,7.0,SỐNG VỚI LÍNH KỶ LUẬT NGHIÊM NGẶT NHƯNG TRÍ BẢO Ở TRONG ĐỒN CẢM THẤY RẤT THOẢI MÁI,VIVOSSPK27, Sống với lính kỹ luật nghiêm ngặt nhưng trí bảo ở trong đồn cảm thấy rất thoải mái.,1.0,4.113305568695068,3.1467249393463135,0.05555555555555555
VIVOSSPK27_178,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_178.wav,8.4375,TÔI CÓ THỂ KIỂM TRA Ở ĐÂU ĐỂ BIẾT CHÍNH XÁC SỐ RUỘNG NÀY ĐANG THUỘC QUYỀN SỞ HỮU CỦA AI,VIVOSSPK27, Tôi có thể kiểm tra ở đâu để biết chính xác số ruộng này đang thuộc quyền sở hữu của ai?,1.0,3.667963743209839,2.8585286140441895,0.0
VIVOSSPK27_040,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_040.wav,7.6875,ĐÊM ẤY KHI CHỊ ĐẾN RẤT XÚC ĐỘNG KHI THẤY CỤ PHÁT ĐỨNG ĐÓN TỪ NGOÀI NGÕ,VIVOSSPK27, Đêm ấy khi chị đến rất xúc động khi thấy cụ Pháp đứng đón từ ngoài ngõ.,1.0,3.8096728324890137,2.970874786376953,0.0
VIVOSSPK27_217,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_217.wav,10.21875,NÓI CHO NGAY CŨNG CÓ CÁC HỘI NÔNG DÂN HỘI LUẬT GIA Ở CÁC TỈNH THÀNH LIÊN QUAN NHƯNG BÁ NHÂN BÁ TÁNH,VIVOSSPK27," Nói cho ngay, cũng có các hội nông dân hội nọt ra ở các tỉnh thành liên quan nhưng bá nhân bá tánh.",1.0,4.0582990646362305,3.045264482498169,0.043478260869565216
VIVOSSPK27_190,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_190.wav,9.78125,MỌI SINH HOẠT CÁ NHÂN ĐỀU KHÔNG CHỦ ĐỘNG ĐƯỢC CỨ THẾ MÀ THẢI THẲNG RA CÁI BỊCH ĐEO BÊN HÔNG,VIVOSSPK27, Mọi sinh hoạt cá nhân đều không chủ động được cứ thế mà phải thải thẳng ra cái bịch đen bên hông.,1.0476190476190477,3.817598581314087,3.167163610458374,0.047619047619047616
VIVOSSPK27_126,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_126.wav,8.34375,RIÊNG CÁC DỰ ÁN CẤP NƯỚC XỬ LÝ NƯỚC THẢI ĐIỆN CŨNG BỊ VƯỚNG KHÔNG THỰC HIỆN ĐƯỢC DO CHƯA CÓ ĐƯỜNG GIAO THÔNG,VIVOSSPK27, Riêng các dự án cấp nước xử lý nước thái điện cũng bị vướng không thực hiện do chưa có đường giao thông.,1.0,4.34027099609375,3.182314872741699,0.08333333333333333
VIVOSSPK27_018,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_018.wav,5.5,XÂY DỰNG BẮC TRUNG BỘ VÀ DUYÊN HẢI TRUNG BỘ TIẾN KỊP CÁC VÙNG KHÁC,VIVOSSPK27," Xây dựng Bắc Trung Bộ và Duyên Hải Trung Bộ, tiến kịp các vùng khác.",1.0,4.428469657897949,3.5837063789367676,0.0
VIVOSSPK27_115,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_115.wav,5.9375,CHÚNG TÔI ĐANG HƯỚNG DẪN BÀ CON MỞ CỬA HÀNG VÀ NGHĨ CÁCH THU HÚT NGƯỜI MUA,VIVOSSPK27, Chúng tôi đang hướng dẫn bà con mở cửa hàng và nghĩ cách thu hút người mua.,1.0,4.081685543060303,3.151578426361084,0.0
VIVOSSPK27_089,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_089.wav,8.5625,ANH TỨ LIỀN RÚT ĐIỆN THOẠI RA GỌI CHO NGƯỜI ANH TÊN TRỘM BIẾT BỊ LỘ LẬP TỨC BỎ CỦA CHẠY LẤY THÂN,VIVOSSPK27, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,1.0,4.044336318969727,2.767075538635254,0.7391304347826086
VIVOSSPK27_109,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_109.wav,5.0625,TRONG KHI CÁC BÁO NGẬP TRÀN TIN TỨC VỀ MỘT CÔ GÁI ĐI THI NGƯỜI ĐẸP,VIVOSSPK27," Trong khi các báo ngập tràn tin tức về một cô gái đi thi người đẹp,",1.0,3.5424115657806396,3.4609804153442383,0.0
VIVOSSPK27_218,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_218.wav,8.25,ĐÓ LÀ CÁI GIÁ MÀ CHỊ EM LÂM BÍCH THỦY ĐÃ BỎ RA ĐỂ TƯỚC ĐOẠT MẠNG SỐNG CỦA MỘT CON NGƯỜI,VIVOSSPK27, Đó là cái giá mà chị em Lâm Bích Thủy đã bỏ ra để tước đoạt mạng sống của một con người.,1.0,4.104432106018066,2.9093410968780518,0.0
VIVOSSPK27_147,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_147.wav,8.75,XẾP SÁCH ĐỂ NHÌN LẠI XEM GU SÁCH CỦA MÌNH LÀ GÌ CÓ NHỮNG THAY ĐỔI NÀO THEO THỜI GIAN,VIVOSSPK27, Xếp sách để lại nhìn lại xem gu sách của mình là gì Có những thay đổi nào theo thời gian,1.05,4.068619728088379,3.5469813346862793,0.05
VIVOSSPK27_025,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_025.wav,9.0625,VÌ HỌ KHÔNG BAO GIỜ NGHĨ MỘT CÔ BÉ NGOAN HIỀN ÍT NÓI NHẤT XÓM NHƯ TÔI LẠI TỪNG RẤT GIỎI NÓI DỐI VÀ ĂN THIẾU,VIVOSSPK27, Vì họ không bao giờ nghĩ một cô bé ngoan hiền ít nói nhất xóm như tôi này từng rất giỏi nói dối và ăn thiếu.,1.0,4.408405303955078,3.3303959369659424,0.038461538461538464
VIVOSSPK27_176,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_176.wav,6.875,NHƯNG NGUY CƠ THẤT NGHIỆP LUÔN RÌNH RẬP BỞI TẤT CẢ ĐỀU CHỈ LÀ TẠM BỢ,VIVOSSPK27, Nhưng nguy cơ thất nghiệp luôn rình rập bởi tất cả đều chỉ là tạm bỡ.,1.0,3.7998087406158447,3.122073173522949,0.0625
VIVOSSPK27_151,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_151.wav,7.28125,LẠI NÓI VỀ NÔNG DÂN DƯỜNG NHƯ ÔNG ĐẶC BIỆT CHÚ Ý ĐẾN CÁC SINH VIÊN CON EM NÔNG DÂN,VIVOSSPK27, Nại nói về nông dân dường như ông đặc biệt chú ý đến các sinh viên con em nông dân,1.0,4.215847969055176,3.196739673614502,0.0
VIVOSSPK27_129,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_129.wav,7.5625,MÀ NHƯ THẾ KHÔNG NHỜ DÒNG VỐN VÀO BÙ ĐẮP THÂM HỤT THƯƠNG MẠI THÌ NHỜ CÁI GÌ,VIVOSSPK27, Mà như thế không nhờ dòng vốn và bổ đắp thâm hụt thương mại thì nhờ cái gì?,1.0,4.169186115264893,3.274465560913086,0.05555555555555555
VIVOSSPK27_167,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_167.wav,5.4375,TUY NHIÊN VẤN ĐỀ LÀ TỈ LỆ GÓP CỦA CÁC BÊN ĐỐI TÁC TRONG LIÊN DOANH LÀ BAO NHIÊU,VIVOSSPK27, Tuy nhiên vấn đề là tỷ nệ góp của các bên đối tác trong niên doanh là bao nhiêu,1.0,4.043667316436768,2.910137414932251,0.0
VIVOSSPK27_177,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_177.wav,11.84375,GẦN NHƯ ĐÃ TRỞ THÀNH THƯỜNG LỆ DIỄN RA VÀO MỖI NĂM HỌC Ở CÁC ĐỊA PHƯƠNG TỪ CẤP TRƯỜNG QUẬN HUYỆN ĐẾN CẤP TỈNH THÀNH RỒI CẤP QUỐC GIA,VIVOSSPK27," Gần như đã trở thành thường lệ diễn ra vào mỗi năm học ở các địa phương từ cấp trường đến cấp huyện, đến cấp tỉnh, thành rồi đến cấp quốc gia.",1.0666666666666667,3.939587354660034,2.8330349922180176,0.1
VIVOSSPK27_001,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_001.wav,5.78125,CÁC LỚP KHUYẾN NÔNG VÀ ĐÀO TẠO CŨNG TẬP TRUNG QUANH CÁC MÔ HÌNH NÀY,VIVOSSPK27, Các lớp khuyến nông và đào tạo cũng tập trung quanh các mô hình này.,1.0,4.069734573364258,3.1458678245544434,0.0
VIVOSSPK27_118,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_118.wav,7.65625,ĐIỀU ĐÓ CŨNG ĐƯỢC PHẢN ÁNH TRONG VIỆC MUA BÁN VÀ GIÁ CẢ TÁC PHẨM TRUNG QUỐC,VIVOSSPK27, Điều đó cũng được phản ánh trong việc mua bán và giá cả tác phẩm Trung Quốc.,1.0,4.0687127113342285,3.0896406173706055,0.0
VIVOSSPK27_087,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_087.wav,9.5625,KHI BẠN CẮT BỎ HẾT NHỮNG THỨ TẠP NHAM XUNG QUANH BẠN SẼ THẤY MỖI TRƯỜNG HỢP MỖI HOÀN CẢNH LÀ MỘT SỰ CHỌN LỰA,VIVOSSPK27," Khi bạn cắt bỏ hết những thứ tạm nham xung quanh, bạn sẽ thấy mỗi trường hợp, mỗi hoàn cảnh là một sự lựa chọn.",1.0,4.2646284103393555,3.2586402893066406,0.0
VIVOSSPK27_139,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_139.wav,6.1875,LẦN ĐẦU GỌI ĐIỆN VỀ NƯỚC CHỈ NÓI VÀI CÂU ĐÃ MẤT MẤY CHỤC NGHÌN,VIVOSSPK27," Lần đầu tiên gọi điện về nước, chỉ nói vài câu đã mất mấy chục nghìn.",1.0666666666666667,2.9354946613311768,3.6209969520568848,0.06666666666666667
VIVOSSPK27_161,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_161.wav,7.3125,TUY NHIÊN QUI ĐỊNH NHƯ VẬY NHƯNG KHÔNG CÓ NGHĨA LÀ TẤT CẢ MỌI NGƯỜI ĐỀU SẼ PHẢI NỘP THUẾ NGAY KHI CÓ THU NHẬP,VIVOSSPK27," Tuy nhiên quy định như vậy, nhưng không có nghĩa là tất cả mọi người đều phải nộp thuế ngay khi có thu nhập.",1.0,4.304686069488525,2.862163543701172,0.04
VIVOSSPK27_096,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_096.wav,5.1875,THÊM VÀO ĐÓ CHÚNG TÔI ĐÃ TẬP LUYỆN TINH THẦN CHUNG VỚI NHAU GẦN NĂM THÁNG,VIVOSSPK27, Thêm vào đó chúng tôi đã tập luyện tinh thần chung với nhau gần một tháng.,1.0,4.512534141540527,3.4305598735809326,0.0625
VIVOSSPK27_223,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_223.wav,7.15625,MỘT SỐ NƠI ĐÃ CÓ NƯỚC MÁY NHƯ GÒ VẤP TÂN PHÚ VẪN CÓ NHIỀU NGƯỜI KHOAN GIẾNG ĐỂ XÀI,VIVOSSPK27," Một số nơi đã có nước máy như Gò Vấp, Tân Phú vẫn có nhiều nơi khoan diễn để xài.",1.0,4.177227020263672,3.2129013538360596,0.0
VIVOSSPK27_192,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_192.wav,6.0,MỘT VẤN ĐỀ NỮA HẾT SỨC THEN CHỐT VÀ NHẠY CẢM LÀ BÀI TOÁN CHIA SẺ CHI PHÍ,VIVOSSPK27, Một vấn đề nữa là hết sức then chốt nhạy cảm là bài toán chia sẻ chi phí.,1.0,3.915314197540283,3.9407145977020264,0.1111111111111111
VIVOSSPK27_123,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_123.wav,5.4375,TRƯỚC TIÊN SẼ CĂN CỨ VÀO LUẬT DOANH NGHIỆP VÀ LUẬT BÁO CHÍ ĐỂ XEM XÉT QUYẾT ĐỊNH,VIVOSSPK27, Trước tiên sẽ căn cứ vào luật doanh nghiệp và luật báo chí để xem xét quyết định,1.0,4.234971523284912,3.6705102920532227,0.0
VIVOSSPK27_056,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_056.wav,8.53125,ĐỒNG THỜI TỔ CHỨC ĐIỂM QUYÊN GÓP TIỀN PHÁT PHIẾU ĐỂ LẤY CHỮ KÝ ỦNG HỘ NẠN NHÂN CHẤT ĐỘC DA CAM,VIVOSSPK27, đồng thời tổ chức điểm quyên góp tiền phát phiếu để lấy ký ủng hộ nạn nhân chất độc da cam.,1.0,4.139749050140381,3.4188430309295654,0.045454545454545456
VIVOSSPK27_098,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_098.wav,6.5625,MỘT ĐỘI BÓNG HỨNG CHỊU QUÁ NHIỀU SỰ BẤT ỔN MÂU THUẪN LIỆU CÓ LÀM NÊN CHUYỆN TRƯỚC THỤY SĨ,VIVOSSPK27, Một đội bóng hứng chịu quá nhiều sự bất ổn mâu thuẫn Nếu có thể làm nên chuyện trước thì xí,1.05,4.40944242477417,3.26193904876709,0.2
VIVOSSPK27_034,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_034.wav,11.4375,NHIỆM VỤ TÁT ĐÌA THƯỜNG DO ĐÁM THANH NIÊN ĐẢM TRÁCH CỨ DÙNG GÀU MÀ TÁT NƯỚC,VIVOSSPK27, Nhiệm vụ tát đìa Thường đo đám thanh niên Đám trách Cứ dùng gầu mà tát nước,1.0,4.2133660316467285,2.6029393672943115,0.058823529411764705
VIVOSSPK27_015,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_015.wav,7.0625,TÔI ĐÃ XEM MỘT CHƯƠNG TRÌNH TRUYỀN HÌNH Ở ĐÓ NGƯỜI TA PHỎNG VẤN HỌ VỀ LỰA CHỌN CHO BỮA ĂN CUỐI CÙNG,VIVOSSPK27, Tôi đã xem một chương trình truyền hình ở đó người ta phỏng vấn họ về lựa chọn cho bữa ăn cuối cùng.,1.0,4.505374908447266,3.195967674255371,0.0
VIVOSSPK27_144,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_144.wav,11.6875,SAU VÀI NGÀY VINH BIẾT CÔ GÁI ĐANG THUÊ NHÀ Ở LÁNG TRUNG VÀ LÀM TIẾP VIÊN Ở MỘT QUÁN HÁT TRÊN ĐƯỜNG BƯỞI,VIVOSSPK27," Sau vài ngày, Vinh biết cô gái đang thuê ở nhà, nắng, chung và làm tiếp viên ở một quán hát trên đường bưởi.",1.0,4.1144609451293945,3.203030586242676,0.08333333333333333
VIVOSSPK27_134,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_134.wav,8.0625,DƯƠNG THU MÌNH TRONG MẶC CẢM HÌNH NHƯ ĐIỀU ĐÓ CŨNG ẢNH HƯỞNG TỚI VIỆC HỌC CỦA EM,VIVOSSPK27, Dương thu mình trong mặt cảm hình như có điều đó cũng ảnh hưởng tới việc học tập của em,1.1111111111111112,4.283848762512207,3.1235885620117188,0.1111111111111111
VIVOSSPK27_136,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_136.wav,8.78125,KHI SIÊU NHÂN GÃY CÁNH MỘT GÓC NHỎ RẤT VIỆT NAM VỚI MÓN QUÀ TÒ HE DÀNH CHO CÁC BÉ,VIVOSSPK27, Khi siêu nhân gãy cánh một góc nhỏ rớt Việt Nam với món quà tòa he dành cho các bé.,1.0,4.145260810852051,3.324075222015381,0.0
VIVOSSPK27_043,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_043.wav,7.1875,THAY VÌ NÓI NHỮNG GÌ BẠN KHÔNG THÍCH HÃY CHỌN NHỮNG LỜI LẼ KHIẾN BẠN ĐỜI VUI VẺ HƠN,VIVOSSPK27," Thay vì nói những gì bạn không thích, hãy chọn những lời né khiến bạn đời vui vẻ hơn.",1.0,4.1391520500183105,3.242358446121216,0.05263157894736842
VIVOSSPK27_210,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_210.wav,8.125,TUY NHIÊN BIỆN PHÁP NÀY VẪN ĐƯỢC COI LÀ CÒN KHÁ NHẸ VÌ KHÔNG THỂ GIẢI QUYẾT RỐT RÁO VẤN ĐỀ,VIVOSSPK27," Tuy nhiên, biện pháp này vẫn được coi là khá nhẹ vì không thể giải quyết rốt ráo vấn đề.",1.0,4.318902015686035,3.3540313243865967,0.047619047619047616
VIVOSSPK27_184,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_184.wav,6.5,THỢ THÊU CỦA XÓM PHẦN ĐÔNG TỪ LÒ ĐÀO TẠO CỦA ANH CHỊ MÀ RA,VIVOSSPK27, Thợ theo của xóm phần đông từ nò đào tạo của anh chị mà ra,1.0,3.4874303340911865,3.0456838607788086,0.0
VIVOSSPK27_121,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_121.wav,9.9375,NGÀY ĐẦU TIÊN QUAY CẢNH SINH HOẠT ĐỜI THẬT TẠI MỘT GIA ĐÌNH CÁCH NƠI ĐOÀN Ở VÀI CHỤC CÂY SỐ ĐƯỜNG LÀNG,VIVOSSPK27, Ngày đầu tiên quay cảnh sinh hoạt đời thật tại một gia đình cách nơi đoàn ở vài chục cây số đường làng.,1.0,4.117537021636963,3.002610206604004,0.0
VIVOSSPK27_194,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_194.wav,9.75,NGUỒN DỰ PHÒNG NÀY CHỈ ĐƯỢC SỬ DỤNG TRONG TRƯỜNG HỢP CẦN KÍCH HOẠT ĐÈN KHẨN CẤP Ở THIẾT BỊ QUAN TRỌNG VÀ CỬA RA MỖI TẦNG,VIVOSSPK27, Nguồn dự phòng này chỉ được sử dụng trong trường hợp cần kích hoạt đèn khẩn cấp ở các thiết bị quan trọng và cửa ra vào mỗi phòng.,1.0740740740740742,4.048973083496094,2.7359585762023926,0.07407407407407407
VIVOSSPK27_128,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_128.wav,7.9375,CÔ VUỐT MÁI TÓC NGỌC LƯỢNG NHƯNG ĐÂY LÀ ĐIỀU BÍ MẬT EM KHÔNG CẦN ĐỂ HỌ CHIẾM LĨNH TÂM TRÍ EM,VIVOSSPK27, Cô vuốt mái tóc ngọc nượng Nhưng đây là điều bí mật em không cần để họ chiếm nính tâm trí em,1.0,4.266383171081543,3.0705056190490723,0.045454545454545456
VIVOSSPK27_062,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_062.wav,9.28125,CÓ SAO HÀNG CHỤC NHÀ VỆ SINH VEN ĐƯỜNG KIA KÌA SAU KHI NỘP MỘT NGÀN ĐỒNG EM VÀO,VIVOSSPK27, Có sao hàng chục nhà vệ sinh ven đường kia kìa Sau khi nộp một ngàn đồng em vào,1.0,4.319740295410156,3.689884662628174,0.0
VIVOSSPK27_199,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_199.wav,9.1875,RẤT NHIỀU NGƯỜI NHƯ TÔI PHẢI BUỘC NHẬN LƯƠNG QUA THẺ CHẲNG QUA LÀ ĐỂ THUẬN LỢI CHO CHỦ DOANH NGHIỆP TRONG VIỆC CHI TRẢ LƯƠNG,VIVOSSPK27, Rất nhiều người như tôi buộc nhận lương qua thẻ tráng qua để lợi nhuận cho chủ doanh nghiệp trong việc chi trả lương.,1.0,4.112236976623535,3.015087127685547,0.19230769230769232
VIVOSSPK27_137,./tiengviet/vivos_data/train/waves/VIVOSSPK27/VIVOSSPK27_137.wav,6.5,ĐÓ CŨNG LÀ MỤC TIÊU CHUNG MÀ MỌI QUỐC GIA DÂN TỘC DƯỜNG NHƯ AI CŨNG MUỐN LỰA CHỌN,VIVOSSPK27, Đó cũng là mục tiêu chung mà mọi quốc gia dân tộc dường như ai cũng muốn lựa chọn.,1.0,4.272034645080566,2.91680645942688,0.0
