file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness,TER
VIVOSSPK08_R139,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R139.wav,3.875,VỀ KHẢ NĂNG QUÁ MỨC NÀY TRONG LĨNH VỰC SẢN XUẤT,VIVOSSPK08, về khả năng quá mức này trong lĩnh vực sản xuất.,1.0,3.9560234546661377,3.355912685394287,0.0
VIVOSSPK08_R142,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R142.wav,3.4375,VÌ PHẢI ĐẢM BẢO NHIỆT ĐỘ TRONG LÒ,VIVOSSPK08, Vì phải đảm bảo nhiệt độ trong lò,1.0,3.990996837615967,3.717563152313232,0.0
VIVOSSPK08_R023,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R023.wav,2.71875,TÔI CỨ LƯỚNG VƯỚNG CÁI Ý,VIVOSSPK08, Tôi cứ lướng vướng cái ý,1.0,3.875250577926636,2.8383634090423584,0.0
VIVOSSPK08_R082,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R082.wav,3.25,HAI CHÚ CHÁU GÂY GỔ Ì XÈO XONG VIỆT ĐI NGỦ,VIVOSSPK08, Hai chú cháu gây gỗ y xèo xong việc đi ngủ.,1.0,4.076808929443359,3.773591041564941,0.1818181818181818
VIVOSSPK08_R136,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R136.wav,3.4375,KHI CHƯA ĐƯA RA ĐƯỢC LỜI GIẢI ĐÁP CỤ THỂ,VIVOSSPK08, khi chưa đưa ra được lời giải đáp cụ thể.,1.0,4.0495452880859375,3.687615156173706,0.0
VIVOSSPK08_R169,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R169.wav,2.9375,CÓ BÀI THI VƯỢT CHỈ TIÊU,VIVOSSPK08, Có bài thi vượt chỉ tiêu,1.0,4.10766077041626,3.864593267440796,0.0
VIVOSSPK08_R105,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R105.wav,2.8125,TÔI ĐÃ YÊU CẦU XIN LỖI NHƯNG,VIVOSSPK08, Tôi đã yêu cầu xin lỗi nhưng...,1.0,4.0272369384765625,3.162195444107056,0.0
VIVOSSPK08_T034,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T034.wav,2.3125,CON TÔI CŨNG TÊN MINH,VIVOSSPK08, Con tôi cũng tên Minh.,1.0,3.963813543319702,3.311584949493408,0.0
VIVOSSPK08_R130,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R130.wav,3.84375,ĐỂ TIẾN TỚI VIỆC KÝ CHÍNH THỨC TRONG THỜI GIAN TỚI,VIVOSSPK08, để tiến tới việc ký chính thức trong thời gian tới.,1.0,4.147372722625732,3.611889362335205,0.0
VIVOSSPK08_R145,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R145.wav,4.375,HÃY THỬ VÀ CHỜ XEM ĐIỀU GÌ SẼ XẢY RA,VIVOSSPK08, Hãy thử và chờ xem điều gì sẽ xảy ra.,1.0,4.036905288696289,3.154059171676636,0.0
VIVOSSPK08_R087,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R087.wav,2.78125,CÁC TÊN TỘI PHẠM NÀY ĐÃ ĐỘT KÍCH,VIVOSSPK08, Các tên tội phạm này đã đột kích.,1.0,3.0366711616516118,3.070719718933105,0.0
VIVOSSPK08_R200,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R200.wav,2.3125,GÓI QUÀ CẨN THẬN,VIVOSSPK08, Gói quà cẩn thận.,1.0,4.118969440460205,3.48473858833313,0.0
VIVOSSPK08_T011,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T011.wav,3.5625,CON HÀNG ĐÓ EM CHẤM NGON LẮM ĐẠI CA,VIVOSSPK08, Con hàng đó em chấm ngon lắm đại ca,1.0,4.070457935333252,3.298304319381714,0.0
VIVOSSPK08_R120,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R120.wav,3.4375,CÓ VẺ HIẾM GIỮA NHỮNG CÔ NÀNG LUÔN SỤT SỊT,VIVOSSPK08, Có vẻ hiếm giữa những cô nàng luôn sụt xịt.,1.0,3.9432525634765625,3.5264828205108643,0.0
VIVOSSPK08_T032,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T032.wav,3.03125,THIẾU ĐIỀU MUỐN ĐỐT MẸ CÁI QUÁN,VIVOSSPK08, Thiếu điều muốn đốt mẹ cái quán,1.0,3.9371261596679688,3.7943925857543945,0.0
VIVOSSPK08_R026,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R026.wav,4.0625,ĐỐT ĐUỐC LÊN CÁC HỎM HANG PHẲNG LÌ SÁNG LUNG LIÊNG,VIVOSSPK08, Đốt đuốt lên các hỏm hang phẳng lì sáng lung liên.,1.0,3.817449331283569,3.287764310836792,0.0
VIVOSSPK08_R114,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R114.wav,2.1875,HỌ SỐNG DẤN THÂN VỚI ĐỜI,VIVOSSPK08, Họ sống dấn thân với đời.,1.0,4.102431774139404,3.67126989364624,0.0
VIVOSSPK08_R069,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R069.wav,2.8125,DO TRÚNG QUÁ NHIỀU ĐẠN CỦA BỌN KHỦNG BỐ,VIVOSSPK08, do trúng quá nhiều đạn của bọn khủng bố.,1.0,4.113440990447998,3.688152313232422,0.0
VIVOSSPK08_R168,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R168.wav,4.4375,BỘ PHIM NHỮNG NGÀY HÈ XANH CỦA ĐẠO DIỄN XUÂN PHƯỚC,VIVOSSPK08, Bộ phim Những ngày hè xanh của đạo diễn Xuân Phước,1.0,3.749404430389404,3.243714570999145,0.0
VIVOSSPK08_R050,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R050.wav,2.75,NAY MỚI ĐƯỢC DỌN DẸP ĐỂ NUÔI HEO,VIVOSSPK08, nay mới được dọn dẹp để nuôi heo.,1.0,4.055683135986328,3.940387725830078,0.0
VIVOSSPK08_T017,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T017.wav,2.875,CẦU THỦ ĐÁ BÓNG NHƯ ĐÁ CẦU,VIVOSSPK08, Cầu thủ đá bóng như đá cầu.,1.0,4.201550006866455,3.2271199226379395,0.0
VIVOSSPK08_R167,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R167.wav,4.0,ĐỂ ĐẠT ĐƯỢC NHỮNG MỤC TIÊU TRONG CUỘC SỐNG CỦA MÌNH,VIVOSSPK08, để đạt được những mục tiêu trong cuộc sống của mình.,1.0,3.9370696544647217,3.196443796157837,0.0
VIVOSSPK08_T040,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T040.wav,3.625,NGHE NÓ THAN HOÀI TAO CHÁN QUÁ,VIVOSSPK08," Nghe nó, than hoài tao chán quá.",1.0,3.647349357604981,3.068156480789185,0.0
VIVOSSPK08_R072,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R072.wav,2.875,TIN TƯỞNG VÀO LỚP ĐẠO DIỄN TRẺ CÓ TÀI,VIVOSSPK08, Tin tưởng vào lớp đạo diễn trẻ có tài.,1.0,4.171556949615479,3.2337465286254883,0.0
VIVOSSPK08_R132,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R132.wav,4.84375,NHƯNG KẾT QUẢ MÀU TÓC NHUỘM CỦA BẠN LẠI KHÔNG ĐƯỢC NHƯ HÌNH MẪU CỦA BẠN,VIVOSSPK08, nhưng kết quả màu tóc nhộm của bạn lại không được như hình mẫu của bạn.,1.0,4.37101936340332,3.461869239807129,0.0625
VIVOSSPK08_R171,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R171.wav,4.0625,BỞI HAI CÚ DỨT ĐIỂM CẬN THÀNH CỦA CHÂN SÚT ĐẾN TỪ ĐỒNG NAI,VIVOSSPK08, bởi hai cú dứt điểm cận thành của chân sút đến từ đồng Nai.,1.0,3.9117932319641113,3.336147785186768,0.0
VIVOSSPK08_T004,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T004.wav,2.875,CHÍ TÀI LÀ THẦN TƯỢNG CỦA EM,VIVOSSPK08, Chí tài là thần tượng của em.,1.0,4.003580093383789,3.751489162445069,0.0
VIVOSSPK08_R075,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R075.wav,3.59375,ĐÂU PHẢI LÀ BA CÁI CHUYỆN BE BÉ XINH XINH THẾ NÀY,VIVOSSPK08, Đâu phải là ba cái chuyện bé bé xinh xinh thế này.,1.0,4.061422824859619,3.603505373001098,0.0833333333333333
VIVOSSPK08_R158,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R158.wav,2.375,CON CUÔNG HAI BÊN ĐƯỜNG,VIVOSSPK08, Con cuông hai bên đường,1.0,4.21130895614624,3.82747220993042,0.0
VIVOSSPK08_T008,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T008.wav,2.125,KHÔNG BIẾT CAO THẤP,VIVOSSPK08, Không biết cao thấp.,1.0,3.5147225856781006,3.770241498947144,0.0
VIVOSSPK08_T041,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T041.wav,2.125,ĐI UỐNG CÀ PHÊ KHÔNG,VIVOSSPK08, Đi uống cà phê không?,1.0,3.891815662384033,3.4220833778381348,0.0
VIVOSSPK08_R131,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R131.wav,3.3125,VÌ NGHĨ PHẬN LÀM VỢ PHẢI NHƯỜNG NHỊN,VIVOSSPK08, Vì nghỉ phận làm vợ phải nhường nhìn,1.0,4.248193740844727,3.4174563884735107,0.25
VIVOSSPK08_R054,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R054.wav,2.53125,NHƯ SẮP BỊ VIÊM GIÁC MẠC,VIVOSSPK08, như sắp bị viêm giác mạc.,1.0,3.665820837020874,3.767939805984497,0.0
VIVOSSPK08_R083,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R083.wav,2.625,KHÔNG CÓ CHIẾC XE NÀO ĐƯỢC NHƯ VẦY,VIVOSSPK08, Không có chiếc xe nào được như vầy.,1.0,4.025326251983643,4.101831436157227,0.0
VIVOSSPK08_R179,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R179.wav,1.8125,TRONG NHÀ NGOÀI NGÕ,VIVOSSPK08, Trong nhà ngoài ngõ,1.0,3.952632427215576,3.337231159210205,0.0
VIVOSSPK08_R005,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R005.wav,2.0,THƯỢC DƯỢC ĐEN,VIVOSSPK08, Thược dược đen,1.0,3.619239807128906,3.430615186691284,0.0
VIVOSSPK08_R060,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R060.wav,2.1875,MÀ THỢ LẶN THƯỜNG MẮC PHẢI,VIVOSSPK08, mà thợ lặng thường mắc phải.,1.0,3.632256031036377,3.3136074542999268,0.0
VIVOSSPK08_R196,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R196.wav,3.1875,ẤY LÀ MỘT LẦN TÔI ĐI CÙNG ÔNG NÚP,VIVOSSPK08, ấy là một lần tôi đi cùng ông nấp,1.0,3.874309778213501,3.4512972831726074,0.0
VIVOSSPK08_R065,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R065.wav,3.65625,CHẢ CÁ QUẾT VỚI THỊT RÙA TƯỢNG TRƯNG CHO PHÚC THỌ,VIVOSSPK08, Chả cá quết với thịt rùa tượng trưng cho phúc thọ.,1.0,4.179452896118164,3.599768877029419,0.0
VIVOSSPK08_R115,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R115.wav,2.3125,NHÂN ĐÂY TÔI CŨNG MUỐN NÓI RẰNG,VIVOSSPK08, Nhân đây tôi cũng muốn nói rằng,1.0,3.7689969539642334,3.22974157333374,0.0
VIVOSSPK08_T044,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_T044.wav,2.8125,HỌC XONG CÚ ĐÁ LIÊN HOÀN CƯỚC,VIVOSSPK08, Học xong cu đá liên hoàn cước.,1.0,3.6455509662628174,3.52637243270874,0.1428571428571428
